yr,i,value
2008,oth,56.64
2009,oth,48.512
2005,oth,38.012
2006,oth,37.423
2012,oth,72.34
2014,oth,95.678
2013,oth,90.863
1999,oth,50.39
2002,oth,36.19
2017,oth,85.94
2016,oth,92.313
2015,oth,101.518
1998,oth,39.883
2004,oth,34.012
2000,oth,53.318
1997,oth,44.824
2007,oth,46.601
2010,oth,63.401
2003,oth,31.209
2011,oth,71.909
2001,oth,41.84
