yr,i,fd,value
2014,con,fed_structures,12.222
2014,con,def_structures,5.259
2014,con,state_invest,263.074
2014,con,structures,373.58
2014,con,residential,416.976
2014,agr,changinv,-1.542
2014,agr,pce,129.971
2014,eec,def_equipment,0.533
2014,eec,changinv,2.332
2014,eec,state_equipment,1.107
2014,eec,fed_equipment,0.749
2014,eec,residential,8.421
2014,eec,equipment,36.032000000000004
2014,eec,pce,80.937
2014,use,fed_structures,-0.202
2014,use,changinv,4.3100000000000005
2014,use,def_structures,-0.004
2014,use,state_equipment,-2.855
2014,use,fed_equipment,-0.018000000000000002
2014,use,state_invest,3.001
2014,use,structures,-2.011
2014,use,residential,-0.254
2014,use,equipment,-91.301
2014,use,pce,137.53300000000002
2014,fnd,nondefense,352.529
2014,pub,changinv,1.987
2014,pub,def_intelprop,1.762
2014,pub,state_intelprop,5.465
2014,pub,intelprop,107.693
2014,pub,pce,111.385
2014,pub,fed_intelprop,2.361
2014,hou,pce,1825.159
2014,ins,residential,8.029
2014,ins,pce,336.742
2014,tex,changinv,1.411
2014,tex,state_equipment,0.013000000000000001
2014,tex,fed_equipment,0.074
2014,tex,residential,1.568
2014,tex,equipment,4.196
2014,tex,pce,66.584
2014,leg,residential,18.234
2014,leg,pce,93.302
2014,fen,pce,7.176
2014,uti,pce,269.401
2014,nmp,changinv,1.403
2014,nmp,pce,18.964
2014,brd,equipment,7.12
2014,brd,intelprop,25.221
2014,brd,pce,315.548
2014,bnk,pce,201.716
2014,ore,structures,17.424
2014,ore,residential,97.915
2014,ore,pce,5.398
2014,edu,pce,318.671
2014,ote,def_equipment,37.476
2014,ote,changinv,3.884
2014,ote,state_equipment,0.723
2014,ote,fed_equipment,2.626
2014,ote,equipment,71.272
2014,ote,pce,29.401
2014,mch,def_equipment,1.025
2014,mch,changinv,7.75
2014,mch,state_equipment,6.054
2014,mch,fed_equipment,0.39
2014,mch,equipment,336.007
2014,mch,pce,16.941
2014,dat,def_intelprop,0.526
2014,dat,state_intelprop,1.482
2014,dat,intelprop,11.348
2014,dat,pce,35.459
2014,dat,fed_intelprop,0.523
2014,amd,pce,139.464
2014,oil,changinv,1.02
2014,hos,pce,920.554
2014,rnt,pce,82.779
2014,pla,changinv,2.915
2014,pla,fed_equipment,0.026000000000000002
2014,pla,residential,0.233
2014,pla,equipment,0.318
2014,pla,pce,62.803000000000004
2014,fof,changinv,0.977
2014,fof,pce,8.417
2014,fin,pce,142.748
2014,tsv,def_intelprop,55.39
2014,tsv,residential,1.948
2014,tsv,equipment,37.928
2014,tsv,state_intelprop,17.585
2014,tsv,intelprop,360.753
2014,tsv,pce,62.204
2014,tsv,fed_intelprop,68.32000000000001
2014,nrs,pce,218.68800000000002
2014,sec,pce,226.723
2014,art,intelprop,4.319
2014,art,pce,67.422
2014,mov,changinv,0.105
2014,mov,intelprop,33.045
2014,mov,pce,33.636
2014,fpd,def_equipment,0.001
2014,fpd,changinv,1.561
2014,fpd,state_equipment,1.587
2014,fpd,fed_equipment,0.145
2014,fpd,residential,0.663
2014,fpd,equipment,38.406
2014,fpd,pce,101.61800000000001
2014,slg,state_consume,1614.2160000000001
2014,pri,changinv,0.9440000000000001
2014,pri,pce,11.318
2014,grd,pce,38.502
2014,sle,pce,64.07300000000001
2014,osv,pce,556.165
2014,trn,pce,1.435
2014,smn,changinv,0.006
2014,smn,structures,188.31900000000002
2014,smn,equipment,4.353
2014,fmt,def_equipment,1.8880000000000001
2014,fmt,changinv,5.79
2014,fmt,state_equipment,0.636
2014,fmt,fed_equipment,0.852
2014,fmt,equipment,16.428
2014,fmt,pce,35.775
2014,pet,changinv,6.425
2014,pet,pce,403.33
2014,cep,def_equipment,19.707
2014,cep,changinv,2.503
2014,cep,state_equipment,8.374
2014,cep,fed_equipment,9.871
2014,cep,residential,0.451
2014,cep,equipment,257.07
2014,cep,pce,154.23
2014,wst,pce,24.014
2014,mot,def_equipment,13.258000000000001
2014,mot,changinv,11.584
2014,mot,state_equipment,23.138
2014,mot,fed_equipment,2.4010000000000002
2014,mot,equipment,281.57
2014,mot,pce,309.657
2014,adm,pce,53.054
2014,soc,pce,181.21200000000002
2014,alt,changinv,2.958
2014,alt,pce,375.978
2014,pmt,changinv,4.665
2014,pmt,pce,0.927
2014,trk,pce,11.743
2014,fdd,defense,598.672
2014,wtt,pce,18.557000000000002
2014,wpd,changinv,1.6540000000000001
2014,wpd,fed_equipment,0.149
2014,wpd,structures,0.313
2014,wpd,residential,5.971
2014,wpd,pce,9.364
2014,oth,intelprop,6.714
2014,oth,pce,-95.678
2014,wrh,pce,0.196
2014,ott,pce,4.13
2014,che,changinv,5.859
2014,che,equipment,3.123
2014,che,pce,537.653
2014,air,pce,117.8
2014,mmf,def_equipment,0.059000000000000004
2014,mmf,changinv,3.763
2014,mmf,state_equipment,0.764
2014,mmf,fed_equipment,0.152
2014,mmf,equipment,66.914
2014,mmf,pce,228.487
2014,otr,pce,20.3
2014,min,changinv,1.502
2014,min,equipment,0.388
2014,min,pce,0.355
2013,ppd,changinv,1.2530000000000001
2013,ppd,pce,44.203
2013,res,pce,591.923
2013,com,def_equipment,1.368
2013,com,state_equipment,0.853
2013,com,def_intelprop,7.0040000000000004
2013,com,equipment,25.801000000000002
2013,com,state_intelprop,8.621
2013,com,intelprop,173.996
2013,com,fed_intelprop,17.911
2013,amb,pce,861.672
2013,fbp,changinv,6.726
2013,fbp,pce,918.851
2013,rec,pce,169.267
2013,con,fed_structures,12.098
2013,con,def_structures,6.529
2013,con,state_invest,256.103
2013,con,structures,323.546
2013,con,residential,368.991
2013,agr,changinv,12.822000000000001
2013,agr,pce,126.73100000000001
2013,eec,def_equipment,0.764
2013,eec,changinv,2.865
2013,eec,state_equipment,1.665
2013,eec,fed_equipment,0.979
2013,eec,residential,8.253
2013,eec,equipment,36.572
2013,eec,pce,77.595
2013,use,fed_structures,-0.493
2013,use,changinv,6.102
2013,use,def_structures,-0.004
2013,use,state_equipment,-3.25
2013,use,fed_equipment,-0.02
2013,use,state_invest,3.239
2013,use,structures,-2.146
2013,use,residential,0.281
2013,use,equipment,-88.473
2013,use,pce,131.037
2013,fnd,nondefense,345.725
2013,pub,changinv,1.641
2013,pub,def_intelprop,1.536
2013,pub,state_intelprop,4.449
2013,pub,intelprop,99.459
2013,pub,pce,105.686
2013,pub,fed_intelprop,2.1310000000000002
2013,hou,pce,1745.568
2013,ins,residential,6.914
2013,ins,pce,306.522
2013,tex,changinv,1.589
2013,tex,state_equipment,0.038
2013,tex,fed_equipment,0.084
2013,tex,residential,1.479
2013,tex,equipment,4.362
2013,tex,pce,63.014
2013,leg,residential,16.503
2013,leg,pce,90.555
2013,fen,pce,7.158
2013,uti,pce,256.009
2013,nmp,changinv,1.586
2013,nmp,pce,17.978
2013,brd,equipment,7.111
2013,brd,intelprop,23.686
2013,brd,pce,300.499
2013,bnk,pce,187.936
2013,ore,structures,15.129
2013,ore,residential,99.621
2013,ore,pce,5.468
2013,edu,pce,308.783
2013,ote,def_equipment,38.404
2013,ote,changinv,3.8040000000000003
2013,ote,state_equipment,1.119
2013,ote,fed_equipment,2.677
2013,ote,equipment,62.64
2013,ote,pce,28.259
2013,mch,def_equipment,1.4040000000000001
2013,mch,changinv,5.8
2013,mch,state_equipment,7.9270000000000005
2013,mch,fed_equipment,0.47100000000000003
2013,mch,equipment,312.663
2013,mch,pce,17.311
2013,dat,def_intelprop,0.581
2013,dat,state_intelprop,1.555
2013,dat,intelprop,13.263
2013,dat,pce,32.975
2013,dat,fed_intelprop,0.597
2013,amd,pce,129.668
2013,oil,changinv,-1.326
2013,hos,pce,885.1940000000001
2013,rnt,pce,75.645
2013,pla,changinv,3.974
2013,pla,fed_equipment,0.032
2013,pla,residential,0.24
2013,pla,equipment,0.32
2013,pla,pce,62.026
2013,fof,changinv,0.533
2013,fof,pce,8.041
2013,fin,pce,144.823
2013,tsv,def_intelprop,58.543
2013,tsv,residential,1.577
2013,tsv,equipment,41.474000000000004
2013,tsv,state_intelprop,16.85
2013,tsv,intelprop,339.16200000000003
2013,tsv,pce,57.883
2013,tsv,fed_intelprop,68.143
2013,nrs,pce,211.522
2013,sec,pce,218.952
2013,art,intelprop,4.043
2013,art,pce,63.730000000000004
2013,mov,changinv,0.14400000000000002
2013,mov,intelprop,31.842000000000002
2013,mov,pce,33.502
2013,fpd,def_equipment,0.001
2013,fpd,changinv,1.522
2013,fpd,state_equipment,3.38
2013,fpd,fed_equipment,0.154
2013,fpd,residential,0.621
2013,fpd,equipment,35.627
2013,fpd,pce,95.556
2013,slg,state_consume,1575.076
2013,pri,changinv,0.741
2013,pri,pce,11.23
2013,grd,pce,35.815
2013,sle,pce,61.965
2013,osv,pce,521.2760000000001
2013,trn,pce,1.385
2013,smn,changinv,0.002
2013,smn,structures,155.592
2013,smn,equipment,3.944
2013,fmt,def_equipment,2.273
2013,fmt,changinv,6.091
2013,fmt,state_equipment,0.899
2013,fmt,fed_equipment,1.087
2013,fmt,equipment,14.939
2013,fmt,pce,37.215
2013,pet,changinv,0.63
2013,pet,pce,417.294
2013,cep,def_equipment,27.977
2013,cep,changinv,3.472
2013,cep,state_equipment,13.373000000000001
2013,cep,fed_equipment,10.036
2013,cep,residential,0.43
2013,cep,equipment,245.949
2013,cep,pce,150.699
2013,wst,pce,23.606
2013,mot,def_equipment,6.525
2013,mot,changinv,15.563
2013,mot,state_equipment,12.525
2013,mot,fed_equipment,0.444
2013,mot,equipment,253.987
2013,mot,pce,293.051
2013,adm,pce,49.683
2013,soc,pce,173.727
2013,alt,changinv,6.46
2013,alt,pce,364.877
2013,pmt,changinv,4.11
2013,pmt,pce,0.807
2013,trk,pce,10.762
2013,fdd,defense,611.205
2013,wtt,pce,17.335
2013,wpd,changinv,1.543
2013,wpd,fed_equipment,0.088
2013,wpd,structures,0.401
2013,wpd,residential,5.079
2013,wpd,pce,8.762
2013,oth,intelprop,6.474
2013,oth,pce,-90.863
2013,wrh,pce,0.17400000000000002
2013,ott,pce,3.7880000000000003
2013,che,changinv,12.071
2013,che,equipment,3.559
2013,che,pce,494.623
2013,air,pce,112.35000000000001
2013,mmf,def_equipment,0.112
2013,mmf,changinv,5.369
2013,mmf,state_equipment,1.411
2013,mmf,fed_equipment,0.215
2013,mmf,equipment,66.29
2013,mmf,pce,216.70600000000002
2013,otr,pce,19.145
2013,min,changinv,-0.559
2013,min,equipment,0.28500000000000003
2013,min,pce,0.252
1999,ppd,changinv,1.54
1999,ppd,pce,29.906000000000002
1999,res,pce,318.91700000000003
1999,com,def_equipment,0.686
1999,com,state_equipment,0.33
1999,com,def_intelprop,4.473
1999,com,equipment,10.015
1999,com,state_intelprop,5.406
1999,com,intelprop,85.901
1999,com,fed_intelprop,8.923
1999,amb,pce,419.728
1999,fbp,changinv,4.809
1999,fbp,pce,552.969
1999,rec,pce,85.376
1999,con,fed_structures,9.841000000000001
1999,con,def_structures,5.39
1999,con,state_invest,155.717
1999,con,structures,264.544
1999,con,residential,353.752
1999,agr,changinv,-0.801
1999,agr,pce,72.058
1999,eec,def_equipment,0.434
1999,eec,changinv,1.742
1999,eec,state_equipment,0.9510000000000001
1999,eec,fed_equipment,0.622
1999,eec,residential,4.798
1999,eec,equipment,17.522000000000002
1999,eec,pce,48.051
1999,use,fed_structures,0.885
1999,use,def_equipment,-0.064
1999,use,changinv,2.6350000000000002
1999,use,def_structures,-0.004
1999,use,state_equipment,-1.756
1999,use,fed_equipment,-0.088
1999,use,state_invest,3.972
1999,use,structures,-1.463
1999,use,residential,-2.572
1999,use,equipment,-72.021
1999,use,pce,134.211
1999,fnd,nondefense,154.723
1999,pub,changinv,1.712
1999,pub,def_intelprop,1.212
1999,pub,state_intelprop,2.576
1999,pub,intelprop,52.383
1999,pub,pce,81.459
1999,pub,fed_intelprop,1.31
1999,hou,pce,947.677
1999,ins,residential,6.296
1999,ins,pce,189.491
1999,tex,changinv,1.432
1999,tex,state_equipment,0.021
1999,tex,fed_equipment,0.077
1999,tex,residential,1.371
1999,tex,equipment,1.919
1999,tex,pce,47.465
1999,leg,residential,9.271
1999,leg,pce,62.051
1999,fen,pce,8.451
1999,uti,pce,148.436
1999,nmp,changinv,1.23
1999,nmp,pce,13.757
1999,brd,equipment,7.1160000000000005
1999,brd,intelprop,12.851
1999,brd,pce,163.117
1999,bnk,pce,113.148
1999,ore,structures,4.029
1999,ore,residential,73.544
1999,ore,pce,0.548
1999,edu,pce,147.69
1999,ote,def_equipment,12.622
1999,ote,changinv,-0.305
1999,ote,state_equipment,1.069
1999,ote,fed_equipment,4.065
1999,ote,equipment,43.774
1999,ote,pce,20.031
1999,mch,def_equipment,0.895
1999,mch,changinv,3.134
1999,mch,state_equipment,2.557
1999,mch,fed_equipment,0.314
1999,mch,equipment,188.065
1999,mch,pce,15.818
1999,dat,def_intelprop,0.258
1999,dat,state_intelprop,0.679
1999,dat,intelprop,4.374
1999,dat,pce,3.399
1999,dat,fed_intelprop,0.20700000000000002
1999,amd,pce,59.652
1999,oil,changinv,-0.321
1999,hos,pce,373.366
1999,rnt,pce,69.906
1999,pla,changinv,2.608
1999,pla,fed_equipment,0.014
1999,pla,residential,0.425
1999,pla,equipment,0.294
1999,pla,pce,37.703
1999,fof,changinv,0.269
1999,fof,pce,5.877
1999,fin,pce,80.244
1999,tsv,def_intelprop,33.314
1999,tsv,residential,0.737
1999,tsv,equipment,26.761
1999,tsv,state_intelprop,7.873
1999,tsv,intelprop,178.66400000000002
1999,tsv,pce,30.797
1999,tsv,fed_intelprop,40.303000000000004
1999,nrs,pce,102.608
1999,sec,pce,103.254
1999,art,intelprop,2.208
1999,art,pce,27.408
1999,mov,changinv,0.14
1999,mov,intelprop,27.168
1999,mov,pce,38.434
1999,fpd,def_equipment,0.001
1999,fpd,changinv,1.741
1999,fpd,state_equipment,1.329
1999,fpd,fed_equipment,0.04
1999,fpd,residential,0.41200000000000003
1999,fpd,equipment,35.177
1999,fpd,pce,67.603
1999,slg,state_consume,895.392
1999,pri,changinv,1.2690000000000001
1999,pri,pce,5.556
1999,grd,pce,17.846
1999,sle,pce,34.772
1999,osv,pce,319.551
1999,trn,pce,0.612
1999,smn,changinv,-0.005
1999,smn,structures,18.296
1999,smn,equipment,0.097
1999,fmt,def_equipment,1.5110000000000001
1999,fmt,changinv,3.442
1999,fmt,state_equipment,0.201
1999,fmt,fed_equipment,0.318
1999,fmt,equipment,7.304
1999,fmt,pce,16.014
1999,pet,changinv,1.484
1999,pet,pce,145.566
1999,cep,def_equipment,13.425
1999,cep,changinv,6.582
1999,cep,state_equipment,11.225
1999,cep,fed_equipment,4.783
1999,cep,residential,0.248
1999,cep,equipment,206.988
1999,cep,pce,84.152
1999,wst,pce,10.525
1999,mot,def_equipment,7.283
1999,mot,changinv,10.423
1999,mot,state_equipment,20.94
1999,mot,fed_equipment,1.673
1999,mot,equipment,206.002
1999,mot,pce,225.177
1999,adm,pce,29.204
1999,soc,pce,73.096
1999,alt,changinv,2.805
1999,alt,pce,267.636
1999,pmt,changinv,2.057
1999,pmt,pce,5.173
1999,trk,pce,10.795
1999,fdd,defense,301.766
1999,wtt,pce,6.846
1999,wpd,changinv,1.427
1999,wpd,fed_equipment,0.007
1999,wpd,structures,0.318
1999,wpd,residential,13.486
1999,wpd,pce,4.712
1999,oth,intelprop,1.579
1999,oth,pce,-50.39
1999,wrh,pce,0.773
1999,ott,pce,0.505
1999,che,changinv,6.346
1999,che,equipment,3.594
1999,che,pce,219.97
1999,air,pce,72.09700000000001
1999,mmf,def_equipment,0.053
1999,mmf,changinv,3.465
1999,mmf,state_equipment,0.529
1999,mmf,fed_equipment,0.078
1999,mmf,equipment,30.947
1999,mmf,pce,150.814
1999,otr,pce,6.941
1999,min,changinv,-0.044
1999,min,equipment,0.073
1999,min,pce,0.529
2002,ppd,changinv,1.182
2002,ppd,pce,33.9
2002,res,pce,369.608
2002,com,def_equipment,1.16
2002,com,state_equipment,0.965
2002,com,def_intelprop,4.3790000000000004
2002,com,equipment,10.609
2002,com,state_intelprop,6.417
2002,com,intelprop,88.977
2002,com,fed_intelprop,9.651
2002,amb,pce,525.717
2002,fbp,changinv,3.988
2002,fbp,pce,614.681
2002,rec,pce,98.656
2002,con,fed_structures,9.88
2002,con,def_structures,6.138
2002,con,state_invest,198.8
2002,con,structures,252.066
2002,con,residential,426.315
2002,agr,changinv,-2.852
2002,agr,pce,81.44800000000001
2002,eec,def_equipment,0.501
2002,eec,changinv,0.154
2002,eec,state_equipment,1.764
2002,eec,fed_equipment,0.86
2002,eec,residential,5.388
2002,eec,equipment,19.476
2002,eec,pce,52.416000000000004
2002,use,fed_structures,0.079
2002,use,def_equipment,-0.164
2002,use,changinv,2.454
2002,use,def_structures,-0.004
2002,use,state_equipment,-4.741
2002,use,fed_equipment,-0.214
2002,use,state_invest,5.273
2002,use,structures,-1.7910000000000001
2002,use,residential,-3.186
2002,use,equipment,-67.507
2002,use,pce,137.643
2002,fnd,nondefense,202.314
2002,pub,changinv,-0.077
2002,pub,def_intelprop,0.9390000000000001
2002,pub,state_intelprop,2.244
2002,pub,intelprop,62.532000000000004
2002,pub,pce,86.895
2002,pub,fed_intelprop,1.162
2002,hou,pce,1132.458
2002,ins,residential,11.117
2002,ins,pce,215.28900000000002
2002,tex,changinv,-0.257
2002,tex,state_equipment,0.081
2002,tex,fed_equipment,0.07
2002,tex,residential,1.6600000000000001
2002,tex,equipment,6.996
2002,tex,pce,50.324
2002,leg,residential,16.365000000000002
2002,leg,pce,73.792
2002,fen,pce,7.924
2002,uti,pce,171.404
2002,nmp,changinv,0.616
2002,nmp,pce,17.556
2002,brd,equipment,7.11
2002,brd,intelprop,15.012
2002,brd,pce,192.172
2002,bnk,pce,139.418
2002,ore,structures,6.148
2002,ore,residential,88.194
2002,ore,pce,2.334
2002,edu,pce,184.905
2002,ote,def_equipment,19.466
2002,ote,changinv,0.075
2002,ote,state_equipment,1.461
2002,ote,fed_equipment,4.494
2002,ote,equipment,40.111000000000004
2002,ote,pce,27.202
2002,mch,def_equipment,1.156
2002,mch,changinv,-0.194
2002,mch,state_equipment,6.867
2002,mch,fed_equipment,0.28600000000000003
2002,mch,equipment,175.034
2002,mch,pce,16.054000000000002
2002,dat,def_intelprop,0.259
2002,dat,state_intelprop,0.781
2002,dat,intelprop,6.923
2002,dat,pce,5.939
2002,dat,fed_intelprop,0.23700000000000002
2002,amd,pce,63.904
2002,oil,changinv,-1.5130000000000001
2002,hos,pce,469.028
2002,rnt,pce,64.56
2002,pla,changinv,1.183
2002,pla,fed_equipment,0.012
2002,pla,residential,0.202
2002,pla,equipment,0.159
2002,pla,pce,40.916000000000004
2002,fof,changinv,0.3
2002,fof,pce,6.308
2002,fin,pce,79.016
2002,tsv,def_intelprop,42.307
2002,tsv,residential,1.426
2002,tsv,equipment,28.97
2002,tsv,state_intelprop,9.971
2002,tsv,intelprop,197.27700000000002
2002,tsv,pce,37.705
2002,tsv,fed_intelprop,48.784
2002,nrs,pce,124.426
2002,sec,pce,100.812
2002,art,intelprop,2.891
2002,art,pce,35.581
2002,mov,changinv,0.027
2002,mov,intelprop,30.297
2002,mov,pce,44.912
2002,fpd,def_equipment,0.001
2002,fpd,changinv,0.895
2002,fpd,state_equipment,1.951
2002,fpd,fed_equipment,0.013000000000000001
2002,fpd,residential,0.493
2002,fpd,equipment,33.621
2002,fpd,pce,79.436
2002,slg,state_consume,1084.209
2002,pri,changinv,0.053
2002,pri,pce,4.045
2002,grd,pce,21.117
2002,sle,pce,39.763
2002,osv,pce,379.293
2002,trn,pce,0.797
2002,smn,changinv,0.001
2002,smn,structures,30.249000000000002
2002,smn,equipment,0.149
2002,fmt,def_equipment,1.547
2002,fmt,changinv,0.41200000000000003
2002,fmt,state_equipment,0.784
2002,fmt,fed_equipment,0.444
2002,fmt,equipment,7.565
2002,fmt,pce,20.337
2002,pet,changinv,0.037
2002,pet,pce,166.823
2002,cep,def_equipment,18.263
2002,cep,changinv,-2.206
2002,cep,state_equipment,16.683
2002,cep,fed_equipment,5.671
2002,cep,residential,0.28400000000000003
2002,cep,equipment,180.137
2002,cep,pce,98.574
2002,wst,pce,11.053
2002,mot,def_equipment,4.391
2002,mot,changinv,10.493
2002,mot,state_equipment,10.841000000000001
2002,mot,fed_equipment,0.182
2002,mot,equipment,177.344
2002,mot,pce,274.846
2002,adm,pce,32.096000000000004
2002,soc,pce,100.506
2002,alt,changinv,0.999
2002,alt,pce,276.733
2002,pmt,changinv,-0.06
2002,pmt,pce,1.32
2002,trk,pce,9.659
2002,fdd,defense,358.51800000000003
2002,wtt,pce,8.698
2002,wpd,changinv,0.677
2002,wpd,fed_equipment,0.007
2002,wpd,structures,0.314
2002,wpd,residential,9.338000000000001
2002,wpd,pce,5.412
2002,oth,intelprop,2.314
2002,oth,pce,-36.19
2002,wrh,pce,0.311
2002,ott,pce,0.554
2002,che,changinv,2.745
2002,che,equipment,2.628
2002,che,pce,291.088
2002,air,pce,66.288
2002,mmf,def_equipment,0.076
2002,mmf,changinv,0.89
2002,mmf,state_equipment,1.383
2002,mmf,fed_equipment,0.11900000000000001
2002,mmf,equipment,37.179
2002,mmf,pce,176.428
2002,otr,pce,7.898000000000001
2002,min,changinv,-0.049
2002,min,equipment,0.06
2002,min,pce,0.897
2017,ppd,changinv,0.11
2017,ppd,pce,44.549
2017,res,pce,742.215
2017,com,def_equipment,0.393
2017,com,state_equipment,0.003
2017,com,def_intelprop,8.937
2017,com,equipment,19.929000000000002
2017,com,state_intelprop,11.32
2017,com,intelprop,206.565
2017,com,fed_intelprop,22.065
2017,amb,pce,1033.518
2017,fbp,changinv,3.979
2017,fbp,pce,1026.638
2017,rec,pce,199.484
2017,con,fed_structures,12.895
2017,con,def_structures,3.777
2017,con,state_invest,290.863
2017,con,structures,458.827
2017,con,residential,571.775
2017,agr,changinv,-3.736
2017,agr,pce,143.637
2017,eec,def_equipment,0.40700000000000003
2017,eec,changinv,1.665
2017,eec,state_equipment,0.035
2017,eec,fed_equipment,0.013000000000000001
2017,eec,residential,8.991
2017,eec,equipment,37.199
2017,eec,pce,89.372
2017,use,fed_structures,-0.38
2017,use,changinv,5.19
2017,use,def_structures,-0.004
2017,use,state_equipment,7.585
2017,use,fed_equipment,-0.02
2017,use,state_invest,4.049
2017,use,structures,-2.703
2017,use,residential,-0.965
2017,use,equipment,-114.57000000000001
2017,use,pce,177.178
2017,fnd,nondefense,392.628
2017,pub,changinv,1.572
2017,pub,def_intelprop,1.359
2017,pub,state_intelprop,4.856
2017,pub,intelprop,128.633
2017,pub,pce,132.471
2017,pub,fed_intelprop,1.6520000000000001
2017,hou,pce,2128.349
2017,ins,residential,10.045
2017,ins,pce,379.688
2017,tex,changinv,0.74
2017,tex,fed_equipment,0.001
2017,tex,residential,1.862
2017,tex,equipment,4.384
2017,tex,pce,75.371
2017,leg,residential,25.426000000000002
2017,leg,pce,106.166
2017,fen,pce,6.2410000000000005
2017,uti,pce,267.067
2017,nmp,changinv,0.6940000000000001
2017,nmp,pce,24.449
2017,brd,equipment,6.508
2017,brd,intelprop,29.668
2017,brd,pce,328.898
2017,bnk,pce,256.899
2017,ore,structures,21.218
2017,ore,residential,123.56700000000001
2017,ore,pce,5.773
2017,edu,pce,354.891
2017,ote,def_equipment,32.304
2017,ote,changinv,1.174
2017,ote,state_equipment,0.039
2017,ote,fed_equipment,0.124
2017,ote,equipment,71.512
2017,ote,pce,36.001
2017,mch,def_equipment,0.862
2017,mch,changinv,3.531
2017,mch,state_equipment,0.181
2017,mch,fed_equipment,0.008
2017,mch,equipment,328.618
2017,mch,pce,19.85
2017,dat,def_intelprop,0.364
2017,dat,state_intelprop,1.215
2017,dat,intelprop,12.558
2017,dat,pce,59.71
2017,dat,fed_intelprop,0.328
2017,amd,pce,155.368
2017,oil,changinv,-2.753
2017,hos,pce,1087.143
2017,rnt,pce,105.055
2017,pla,changinv,1.322
2017,pla,residential,0.289
2017,pla,equipment,0.376
2017,pla,pce,66.811
2017,fof,changinv,0.793
2017,fof,pce,9.28
2017,fin,pce,161.30700000000002
2017,tsv,def_intelprop,55.01
2017,tsv,residential,3.093
2017,tsv,equipment,35.136
2017,tsv,state_intelprop,19.533
2017,tsv,intelprop,423.221
2017,tsv,pce,74.449
2017,tsv,fed_intelprop,73.756
2017,nrs,pce,245.222
2017,sec,pce,242.385
2017,art,intelprop,5.36
2017,art,pce,78.82300000000001
2017,mov,changinv,0.064
2017,mov,intelprop,38.273
2017,mov,pce,34.829
2017,fpd,changinv,2.324
2017,fpd,state_equipment,0.005
2017,fpd,residential,0.8310000000000001
2017,fpd,equipment,44.229
2017,fpd,pce,119.888
2017,slg,state_consume,1764.627
2017,pri,changinv,0.362
2017,pri,pce,10.834
2017,grd,pce,44.783
2017,sle,pce,72.617
2017,osv,pce,620.194
2017,trn,pce,1.465
2017,smn,changinv,0.009000000000000001
2017,smn,structures,109.023
2017,smn,equipment,2.423
2017,fmt,def_equipment,1.782
2017,fmt,changinv,4.2
2017,fmt,state_equipment,0.017
2017,fmt,fed_equipment,0.012
2017,fmt,equipment,16.652
2017,fmt,pce,45.011
2017,pet,changinv,-6.827
2017,pet,pce,308.336
2017,cep,def_equipment,15.15
2017,cep,changinv,2.515
2017,cep,state_equipment,0.538
2017,cep,fed_equipment,0.167
2017,cep,residential,0.496
2017,cep,equipment,288.616
2017,cep,pce,164.71200000000002
2017,wst,pce,26.437
2017,mot,def_equipment,25.894000000000002
2017,mot,changinv,10.537
2017,mot,state_equipment,37.793
2017,mot,fed_equipment,19.664
2017,mot,equipment,325.009
2017,mot,pce,337.05400000000003
2017,adm,pce,63.842
2017,soc,pce,210.667
2017,alt,changinv,-0.438
2017,alt,pce,390.975
2017,pmt,changinv,3.152
2017,pmt,pce,1.095
2017,trk,pce,12.096
2017,fdd,defense,599.9590000000001
2017,wtt,pce,21.268
2017,wpd,changinv,0.431
2017,wpd,fed_equipment,0.194
2017,wpd,structures,0.447
2017,wpd,residential,10.339
2017,wpd,pce,10.674
2017,oth,intelprop,9.969
2017,oth,pce,-85.94
2017,wrh,pce,0.123
2017,ott,pce,5.623
2017,che,changinv,-0.713
2017,che,equipment,1.98
2017,che,pce,628.241
2017,air,pce,126.185
2017,mmf,def_equipment,0.037
2017,mmf,changinv,1.718
2017,mmf,state_equipment,0.013000000000000001
2017,mmf,fed_equipment,0.001
2017,mmf,equipment,75.548
2017,mmf,pce,252.877
2017,otr,pce,23.618000000000002
2017,min,changinv,-1.425
2017,min,equipment,0.14300000000000002
2017,min,pce,0.298
2016,ppd,changinv,0.085
2016,ppd,pce,44.21
2016,res,pce,706.109
2016,com,def_equipment,0.228
2016,com,state_equipment,0.041
2016,com,def_intelprop,8.209
2016,com,equipment,20.449
2016,com,state_intelprop,10.114
2016,com,intelprop,194.354
2016,com,fed_intelprop,20.425
2016,amb,pce,991.855
2016,fbp,changinv,4.111
2016,fbp,pce,996.322
2016,rec,pce,189.986
2016,con,fed_structures,13.109
2016,con,def_structures,3.363
2016,con,state_invest,286.556
2016,con,structures,452.151
2016,con,residential,525.6
2016,agr,changinv,-4.549
2016,agr,pce,138.17600000000002
2016,eec,def_equipment,0.28800000000000003
2016,eec,changinv,0.401
2016,eec,state_equipment,0.395
2016,eec,fed_equipment,0.195
2016,eec,residential,8.852
2016,eec,equipment,34.18
2016,eec,pce,86.328
2016,use,fed_structures,-0.807
2016,use,changinv,5.627
2016,use,def_structures,-0.004
2016,use,state_equipment,2.365
2016,use,fed_equipment,-0.02
2016,use,state_invest,3.65
2016,use,structures,-2.469
2016,use,residential,-0.371
2016,use,equipment,-98.667
2016,use,pce,167.56900000000002
2016,fnd,nondefense,380.28000000000003
2016,pub,changinv,-0.20400000000000001
