yr,va,j,value
2012,compen,ppd,29.123
2012,compen,res,215.192
2012,compen,com,192.56
2012,compen,amb,435.73900000000003
2012,compen,fbp,91.888
2012,compen,rec,41.931
2012,compen,con,365.908
2012,compen,agr,28.303
2012,compen,eec,31.889
2012,compen,fnd,161.05100000000002
2012,compen,pub,92.21000000000001
2012,compen,hou,15.469000000000001
2012,compen,fbt,82.848
2012,compen,ins,215.125
2012,compen,tex,11.156
2012,compen,leg,115.473
2012,compen,fen,56.097
2012,compen,uti,69.76
2012,compen,nmp,23.38
2012,compen,brd,111.401
2012,compen,bnk,211.118
2012,compen,ore,68.251
2012,compen,edu,161.398
2012,compen,ote,71.522
2012,compen,man,259.415
2012,compen,mch,88.411
2012,compen,dat,37.628
2012,compen,amd,67.34400000000001
2012,compen,oil,34.979
2012,compen,hos,329.833
2012,compen,rnt,30.531000000000002
2012,compen,pla,39.04
2012,compen,fof,19.76
2012,compen,fin,0.518
2012,compen,tsv,468.622
2012,compen,nrs,113.07300000000001
2012,compen,sec,203.328
2012,compen,art,44.167
2012,compen,mov,30.338
2012,compen,fpd,17.302
2012,compen,slg,1147.127
2012,compen,pri,25.571
2012,compen,grd,17.111
2012,compen,pip,6.7540000000000004
2012,compen,sle,91.526
2012,compen,osv,250.937
2012,compen,trn,22.308
2012,compen,smn,36.636
2012,compen,fmt,90.276
2012,compen,pet,17.958000000000002
2012,compen,mvt,92.38
2012,compen,cep,130.662
2012,compen,wst,24.137
2012,compen,mot,56.836
2012,compen,adm,317.14
2012,compen,soc,84.93900000000001
2012,compen,alt,8.167
2012,compen,pmt,31.220000000000002
2012,compen,trk,78.69200000000001
2012,compen,fdd,248.00400000000002
2012,compen,gmt,84.367
2012,compen,wtt,6.554
2012,compen,wpd,16.656
2012,compen,wht,457.675
2012,compen,wrh,35.598
2012,compen,ott,250.524
2012,compen,che,89.663
2012,compen,air,40.57
2012,compen,mmf,46.226
2012,compen,otr,67.164
2012,compen,min,18.912
2014,othtax,ppd,1.568
2014,othtax,res,3.7600000000000002
2014,othtax,com,1.717
2014,othtax,amb,7.078
2014,othtax,fbp,6.053
2014,othtax,rec,3.057
2014,othtax,con,6.95
2014,othtax,agr,9.93
2014,othtax,eec,1.03
2014,othtax,pub,4.225
2014,othtax,hou,222.951
2014,othtax,fbt,2.947
2014,othtax,ins,5.702
2014,othtax,tex,0.5670000000000001
2014,othtax,leg,1.101
2014,othtax,uti,28.55
2014,othtax,nmp,1.288
2014,othtax,brd,3.426
2014,othtax,bnk,15.35
2014,othtax,ore,23.802
2014,othtax,edu,7.355
2014,othtax,ote,2.328
2014,othtax,man,6.969
2014,othtax,mch,3.205
2014,othtax,dat,2.453
2014,othtax,amd,4.9110000000000005
2014,othtax,oil,23.729
2014,othtax,hos,10.225
2014,othtax,rnt,7.4270000000000005
2014,othtax,pla,1.3880000000000001
2014,othtax,fof,1.0050000000000001
2014,othtax,fin,0.7000000000000001
2014,othtax,tsv,8.148
2014,othtax,nrs,3.036
2014,othtax,sec,3.911
2014,othtax,art,2.1470000000000002
2014,othtax,mov,3.236
2014,othtax,fpd,0.34
2014,othtax,pri,0.686
2014,othtax,grd,0.803
2014,othtax,pip,2.7880000000000003
2014,othtax,osv,8.973
2014,othtax,trn,1.147
2014,othtax,smn,2.121
2014,othtax,fmt,2.733
2014,othtax,pet,3.16
2014,othtax,mvt,3.111
2014,othtax,cep,7.322
2014,othtax,wst,1.71
2014,othtax,mot,3.115
2014,othtax,adm,3.251
2014,othtax,soc,0.994
2014,othtax,alt,0.27
2014,othtax,pmt,2.278
2014,othtax,trk,3.521
2014,othtax,gmt,2.979
2014,othtax,wtt,0.677
2014,othtax,wpd,0.58
2014,othtax,wht,11.05
2014,othtax,wrh,0.654
2014,othtax,ott,10.615
2014,othtax,che,11.78
2014,othtax,air,3.093
2014,othtax,mmf,1.42
2014,othtax,otr,1.923
2014,othtax,min,2.5060000000000002
2014,surplus,ppd,25.273
2014,surplus,res,72.072
2014,surplus,com,46.571
2014,surplus,amb,133.757
2014,surplus,fbp,107.98700000000001
2014,surplus,rec,18.794
2014,surplus,con,206.066
2014,surplus,agr,136.571
2014,surplus,eec,19.946
2014,surplus,fnd,101.779
2014,surplus,pub,105.184
2014,surplus,hou,1415.471
2014,surplus,fbt,27.977
2014,surplus,ins,216.888
2014,surplus,tex,5.147
2014,surplus,leg,92.221
2014,surplus,fen,0.461
2014,surplus,uti,163.55100000000002
2014,surplus,nmp,22.488
2014,surplus,brd,244.717
2014,surplus,bnk,308.991
2014,surplus,ore,336.745
2014,surplus,edu,43.057
2014,surplus,ote,61.033
2014,surplus,man,37.118
2014,surplus,mch,64.842
2014,surplus,dat,95.758
2014,surplus,amd,43.795
2014,surplus,oil,201.149
2014,surplus,hos,61.53
2014,surplus,rnt,138.84
2014,surplus,pla,23.222
2014,surplus,fof,9.32
2014,surplus,fin,18.935
2014,surplus,tsv,246.889
2014,surplus,nrs,7.9910000000000005
2014,surplus,sec,-0.749
2014,surplus,art,54.877
2014,surplus,mov,43.545
2014,surplus,fpd,6.6370000000000005
2014,surplus,slg,188.677
2014,surplus,pri,12.523
2014,surplus,grd,20.244
2014,surplus,pip,20.733
2014,surplus,sle,53.775
2014,surplus,osv,83.19200000000001
2014,surplus,trn,20.445
2014,surplus,smn,33.481
2014,surplus,fmt,45.195
2014,surplus,pet,135.082
2014,surplus,mvt,34.415
2014,surplus,cep,110.759
2014,surplus,wst,16.896
2014,surplus,mot,64.507
2014,surplus,adm,112.253
2014,surplus,soc,9.499
2014,surplus,alt,1.2630000000000001
2014,surplus,pmt,29.84
2014,surplus,trk,49.792
2014,surplus,fdd,160.90200000000002
2014,surplus,gmt,11.649000000000001
2014,surplus,wtt,8.224
2014,surplus,wpd,10.894
2014,surplus,wht,390.455
2014,surplus,wrh,8.984
2014,surplus,ott,140.966
2014,surplus,che,216.23600000000002
2014,surplus,air,37.722
2014,surplus,mmf,29.987000000000002
2014,surplus,otr,25.694
2014,surplus,min,34.133
2014,compen,ppd,29.785
2014,compen,res,242.281
2014,compen,com,213.681
2014,compen,amb,469.249
2014,compen,fbp,100.054
2014,compen,rec,47.008
2014,compen,con,422.384
2014,compen,agr,29.109
2014,compen,eec,33.582
2014,compen,fnd,165.022
2014,compen,pub,106.9
2014,compen,hou,16.464
2014,compen,fbt,87.586
2014,compen,ins,234.022
2014,compen,tex,12.081
2014,compen,leg,118.965
2014,compen,fen,55.788000000000004
2014,compen,uti,75.188
2014,compen,nmp,25.637
2014,compen,brd,115.32000000000001
2014,compen,bnk,222.567
2014,compen,ore,76.818
2014,compen,edu,174.871
2014,compen,ote,75.694
2014,compen,man,287.434
2014,compen,mch,92.622
2014,compen,dat,49.84
2014,compen,amd,73.923
2014,compen,oil,39.296
2014,compen,hos,345.371
2014,compen,rnt,33.094
2014,compen,pla,42.102000000000004
2014,compen,fof,21.862000000000002
2014,compen,fin,0.864
2014,compen,tsv,516.303
2014,compen,nrs,118.991
2014,compen,sec,223.632
2014,compen,art,49.717
2014,compen,mov,32.331
2014,compen,fpd,18.724
2014,compen,slg,1232.4560000000001
2014,compen,pri,25.771
2014,compen,grd,18.63
2014,compen,pip,6.575
2014,compen,sle,98.543
2014,compen,osv,272.838
2014,compen,trn,23.162
2014,compen,smn,43.387
2014,compen,fmt,95.32300000000001
2014,compen,pet,19.062
2014,compen,mvt,103.389
2014,compen,cep,132.262
2014,compen,wst,25.904
2014,compen,mot,64.72
2014,compen,adm,350.814
2014,compen,soc,94.65
2014,compen,alt,8.370000000000001
2014,compen,pmt,31.826
2014,compen,trk,86.802
2014,compen,fdd,239.144
2014,compen,gmt,87.191
2014,compen,wtt,7.142
2014,compen,wpd,19.374
2014,compen,wht,489.90000000000003
2014,compen,wrh,38.055
2014,compen,ott,267.305
2014,compen,che,97.235
2014,compen,air,44.412
2014,compen,mmf,48.796
2014,compen,otr,72.008
2014,compen,min,18.454
2013,othtax,ppd,1.663
2013,othtax,res,3.829
2013,othtax,com,1.496
2013,othtax,amb,6.954
2013,othtax,fbp,6.2410000000000005
2013,othtax,rec,2.787
2013,othtax,con,6.581
2013,othtax,agr,8.534
2013,othtax,eec,1.043
2013,othtax,pub,2.69
2013,othtax,hou,214.381
2013,othtax,fbt,2.9330000000000003
2013,othtax,ins,4.805
2013,othtax,tex,0.5760000000000001
2013,othtax,leg,1.186
2013,othtax,uti,28.504
2013,othtax,nmp,1.206
2013,othtax,brd,4.525
2013,othtax,bnk,15.355
2013,othtax,ore,22.639
2013,othtax,edu,7.5120000000000005
2013,othtax,ote,2.273
2013,othtax,man,7.246
2013,othtax,mch,3.247
2013,othtax,dat,2.067
2013,othtax,amd,4.6290000000000004
2013,othtax,oil,18.358
2013,othtax,hos,10.31
2013,othtax,rnt,7.033
2013,othtax,pla,1.422
2013,othtax,fof,1.038
2013,othtax,fin,0.795
2013,othtax,tsv,7.813
2013,othtax,nrs,3.061
2013,othtax,sec,3.87
2013,othtax,art,2.092
2013,othtax,mov,3.713
2013,othtax,fpd,0.358
2013,othtax,pri,0.729
2013,othtax,grd,0.88
2013,othtax,pip,2.66
2013,othtax,osv,9.009
2013,othtax,trn,1.062
2013,othtax,smn,1.928
2013,othtax,fmt,2.662
2013,othtax,pet,2.936
2013,othtax,mvt,3.099
2013,othtax,cep,6.926
2013,othtax,wst,1.747
2013,othtax,mot,2.91
2013,othtax,adm,3.113
2013,othtax,soc,1.0010000000000001
2013,othtax,alt,0.272
2013,othtax,pmt,2.278
2013,othtax,trk,3.585
2013,othtax,gmt,2.965
2013,othtax,wtt,0.62
2013,othtax,wpd,0.602
2013,othtax,wht,11.205
2013,othtax,wrh,0.602
2013,othtax,ott,10.58
2013,othtax,che,11.739
2013,othtax,air,3.144
2013,othtax,mmf,1.616
2013,othtax,otr,1.922
2013,othtax,min,2.453
2013,surplus,ppd,25.199
2013,surplus,res,68.548
2013,surplus,com,52.434000000000005
2013,surplus,amb,132.095
2013,surplus,fbp,102.32300000000001
2013,surplus,rec,19.144000000000002
2013,surplus,con,191.643
2013,surplus,agr,156.446
2013,surplus,eec,24.206
2013,surplus,fnd,98.065
2013,surplus,pub,106.961
2013,surplus,hou,1351.383
2013,surplus,fbt,28.289
2013,surplus,ins,140.091
2013,surplus,tex,4.651
2013,surplus,leg,88.307
2013,surplus,fen,-2.787
2013,surplus,uti,154.239
2013,surplus,nmp,21.719
2013,surplus,brd,258.71500000000003
2013,surplus,bnk,263.27
2013,surplus,ore,336.69100000000003
2013,surplus,edu,43.979
2013,surplus,ote,56.827
2013,surplus,man,36.249
2013,surplus,mch,66.025
2013,surplus,dat,83.0
2013,surplus,amd,42.856
2013,surplus,oil,185.268
2013,surplus,hos,58.65
2013,surplus,rnt,134.095
2013,surplus,pla,27.063
2013,surplus,fof,8.944
2013,surplus,fin,11.179
2013,surplus,tsv,235.454
2013,surplus,nrs,7.617
2013,surplus,sec,41.939
2013,surplus,art,50.516
2013,surplus,mov,46.362
2013,surplus,fpd,5.724
2013,surplus,slg,183.15800000000002
2013,surplus,pri,12.726
2013,surplus,grd,18.491
2013,surplus,pip,18.03
2013,surplus,sle,49.749
2013,surplus,osv,78.44
2013,surplus,trn,19.197
2013,surplus,smn,28.512
2013,surplus,fmt,46.9
2013,surplus,pet,128.498
2013,surplus,mvt,33.552
2013,surplus,cep,108.19
2013,surplus,wst,15.437000000000001
2013,surplus,mot,60.336
2013,surplus,adm,108.488
2013,surplus,soc,9.700000000000001
2013,surplus,alt,1.736
2013,surplus,pmt,29.05
2013,surplus,trk,44.222
2013,surplus,fdd,160.538
2013,surplus,gmt,11.903
2013,surplus,wtt,8.849
2013,surplus,wpd,12.071
2013,surplus,wht,370.161
2013,surplus,wrh,10.102
2013,surplus,ott,143.698
2013,surplus,che,212.329
2013,surplus,air,31.649
2013,surplus,mmf,30.135
2013,surplus,otr,25.763
2013,surplus,min,37.282000000000004
2013,compen,ppd,29.352
2013,compen,res,226.124
2013,compen,com,197.383
2013,compen,amb,453.291
2013,compen,fbp,94.371
2013,compen,rec,43.514
2013,compen,con,387.955
2013,compen,agr,28.555
2013,compen,eec,33.017
2013,compen,fnd,160.242
2013,compen,pub,99.47200000000001
2013,compen,hou,15.639000000000001
2013,compen,fbt,85.381
2013,compen,ins,219.18
2013,compen,tex,11.49
2013,compen,leg,117.227
2013,compen,fen,55.338
2013,compen,uti,72.778
2013,compen,nmp,24.080000000000002
2013,compen,brd,112.087
2013,compen,bnk,218.966
2013,compen,ore,72.273
2013,compen,edu,165.202
2013,compen,ote,73.897
2013,compen,man,274.98
2013,compen,mch,88.681
2013,compen,dat,45.186
2013,compen,amd,69.641
2013,compen,oil,36.431
2013,compen,hos,338.011
2013,compen,rnt,31.004
2013,compen,pla,40.03
2013,compen,fof,20.311
2013,compen,fin,0.585
2013,compen,tsv,486.882
2013,compen,nrs,115.991
2013,compen,sec,202.59300000000002
2013,compen,art,46.181000000000004
2013,compen,mov,29.729
2013,compen,fpd,17.894000000000002
2013,compen,slg,1197.762
2013,compen,pri,25.433
2013,compen,grd,17.691
2013,compen,pip,6.17
2013,compen,sle,95.453
2013,compen,osv,257.867
2013,compen,trn,21.618000000000002
2013,compen,smn,38.53
2013,compen,fmt,91.191
2013,compen,pet,18.595
2013,compen,mvt,98.036
2013,compen,cep,128.136
2013,compen,wst,24.497
2013,compen,mot,59.315
2013,compen,adm,329.19
2013,compen,soc,89.983
2013,compen,alt,8.194
2013,compen,pmt,30.869
2013,compen,trk,82.494
2013,compen,fdd,239.56300000000002
2013,compen,gmt,84.626
2013,compen,wtt,6.8660000000000005
2013,compen,wpd,17.711000000000002
2013,compen,wht,467.636
2013,compen,wrh,36.449
2013,compen,ott,258.62
2013,compen,che,92.365
2013,compen,air,43.077
2013,compen,mmf,47.204
2013,compen,otr,68.99
2013,compen,min,18.562
1999,othtax,ppd,1.619
1999,othtax,res,3.204
1999,othtax,com,1.1500000000000001
1999,othtax,amb,4.617
1999,othtax,fbp,3.537
1999,othtax,rec,1.549
1999,othtax,con,4.458
1999,othtax,agr,4.744
1999,othtax,eec,0.74
1999,othtax,pub,0.98
1999,othtax,hou,117.794
1999,othtax,fbt,0.609
1999,othtax,ins,4.095
1999,othtax,tex,0.7020000000000001
1999,othtax,leg,0.68
1999,othtax,uti,15.65
1999,othtax,nmp,0.88
1999,othtax,brd,5.863
1999,othtax,bnk,8.464
1999,othtax,ore,10.836
1999,othtax,edu,3.496
1999,othtax,ote,1.287
1999,othtax,man,5.3420000000000005
1999,othtax,mch,2.205
1999,othtax,dat,0.46900000000000003
1999,othtax,amd,3.028
1999,othtax,oil,5.456
1999,othtax,hos,2.609
1999,othtax,rnt,3.9010000000000002
1999,othtax,pla,1.078
1999,othtax,fof,0.524
1999,othtax,fin,1.834
1999,othtax,tsv,3.541
1999,othtax,nrs,0.774
1999,othtax,sec,3.513
1999,othtax,art,0.857
1999,othtax,mov,0.74
1999,othtax,fpd,0.271
1999,othtax,pri,0.672
1999,othtax,grd,0.728
1999,othtax,pip,1.057
1999,othtax,osv,5.583
1999,othtax,trn,0.58
1999,othtax,smn,0.677
1999,othtax,fmt,1.829
1999,othtax,pet,1.575
1999,othtax,mvt,0.519
1999,othtax,cep,3.851
1999,othtax,wst,1.187
1999,othtax,mot,1.722
1999,othtax,adm,1.83
1999,othtax,soc,0.541
1999,othtax,alt,0.294
1999,othtax,pmt,1.967
1999,othtax,trk,1.849
1999,othtax,gmt,0.514
1999,othtax,wtt,0.656
1999,othtax,wpd,0.509
1999,othtax,wht,7.71
1999,othtax,wrh,0.34800000000000003
1999,othtax,ott,1.72
1999,othtax,che,3.77
1999,othtax,air,2.669
1999,othtax,mmf,0.788
1999,othtax,otr,1.807
1999,othtax,min,1.577
1999,surplus,ppd,24.966
1999,surplus,res,38.629
1999,surplus,com,6.8180000000000005
1999,surplus,amb,59.972
1999,surplus,fbp,76.871
1999,surplus,rec,15.003
1999,surplus,con,134.132
1999,surplus,agr,65.959
1999,surplus,eec,14.266
1999,surplus,fnd,53.927
1999,surplus,pub,66.70100000000001
1999,surplus,hou,749.179
1999,surplus,fbt,24.275000000000002
1999,surplus,ins,92.852
1999,surplus,tex,7.196
1999,surplus,leg,46.83
1999,surplus,fen,12.069
1999,surplus,uti,99.117
1999,surplus,nmp,17.704
1999,surplus,brd,126.21900000000001
1999,surplus,bnk,164.034
1999,surplus,ore,119.162
1999,surplus,edu,14.279
1999,surplus,ote,21.502
1999,surplus,man,16.417
1999,surplus,mch,32.668
1999,surplus,dat,-2.342
1999,surplus,amd,25.22
1999,surplus,oil,23.449
1999,surplus,hos,22.414
1999,surplus,rnt,95.513
1999,surplus,pla,25.837
1999,surplus,fof,10.166
1999,surplus,fin,14.101
1999,surplus,tsv,124.473
1999,surplus,nrs,3.5260000000000002
1999,surplus,sec,-0.742
1999,surplus,art,17.149
1999,surplus,mov,38.663000000000004
1999,surplus,fpd,8.635
1999,surplus,slg,85.05
1999,surplus,pri,7.15
1999,surplus,grd,6.577
1999,surplus,pip,5.505
1999,surplus,sle,33.148
1999,surplus,osv,89.396
1999,surplus,trn,5.727
1999,surplus,smn,1.609
1999,surplus,fmt,37.786
1999,surplus,pet,32.449
1999,surplus,mvt,34.734
1999,surplus,cep,53.932
1999,surplus,wst,9.279
1999,surplus,mot,55.612
1999,surplus,adm,44.717
1999,surplus,soc,8.25
1999,surplus,alt,5.5
1999,surplus,pmt,10.432
1999,surplus,trk,32.017
1999,surplus,fdd,99.35900000000001
1999,surplus,gmt,12.645
1999,surplus,wtt,2.61
1999,surplus,wpd,7.05
1999,surplus,wht,149.214
1999,surplus,wrh,6.835
1999,surplus,ott,80.598
1999,surplus,che,114.193
1999,surplus,air,8.986
1999,surplus,mmf,21.167
1999,surplus,otr,11.329
1999,surplus,min,12.685
1999,compen,ppd,32.706
1999,compen,res,117.84100000000001
1999,compen,com,93.498
1999,compen,amb,206.125
1999,compen,fbp,69.389
1999,compen,rec,26.034
1999,compen,con,278.246
1999,compen,agr,18.808
1999,compen,eec,29.501
1999,compen,fnd,79.026
1999,compen,pub,70.609
1999,compen,hou,9.886000000000001
1999,compen,fbt,63.387
1999,compen,ins,127.383
1999,compen,tex,20.552
1999,compen,leg,68.81400000000001
1999,compen,fen,49.929
1999,compen,uti,47.188
1999,compen,nmp,24.557000000000002
1999,compen,brd,98.764
1999,compen,bnk,130.43200000000002
1999,compen,ore,40.764
1999,compen,edu,69.479
1999,compen,ote,50.967
1999,compen,man,126.275
1999,compen,mch,76.056
1999,compen,dat,30.806
1999,compen,amd,46.379
1999,compen,oil,12.338000000000001
1999,compen,hos,156.041
1999,compen,rnt,22.444
1999,compen,pla,38.777
1999,compen,fof,10.666
1999,compen,fin,1.006
1999,compen,tsv,241.911
1999,compen,nrs,59.818
1999,compen,sec,116.718
1999,compen,art,23.739
1999,compen,mov,19.439
1999,compen,fpd,22.711000000000002
1999,compen,slg,688.09
1999,compen,pri,34.283
1999,compen,grd,10.235
1999,compen,pip,3.844
1999,compen,sle,51.126
1999,compen,osv,159.508
1999,compen,trn,17.029
1999,compen,smn,8.813
1999,compen,fmt,76.19
1999,compen,pet,11.065
1999,compen,mvt,73.962
1999,compen,cep,128.596
1999,compen,wst,13.96
1999,compen,mot,77.205
1999,compen,adm,178.211
1999,compen,soc,38.816
1999,compen,alt,16.587
1999,compen,pmt,33.679
1999,compen,trk,58.116
1999,compen,fdd,112.658
1999,compen,gmt,51.25
1999,compen,wtt,3.232
1999,compen,wpd,21.716
1999,compen,wht,302.267
1999,compen,wrh,17.382
1999,compen,ott,191.971
1999,compen,che,70.098
1999,compen,air,36.976
1999,compen,mmf,35.571
1999,compen,otr,44.857
1999,compen,min,13.638
2002,othtax,ppd,1.526
2002,othtax,res,2.976
2002,othtax,com,1.2710000000000001
2002,othtax,amb,4.5200000000000005
2002,othtax,fbp,4.0360000000000005
2002,othtax,rec,1.689
2002,othtax,con,5.199
2002,othtax,agr,4.893
2002,othtax,eec,0.997
2002,othtax,pub,1.952
2002,othtax,hou,138.466
2002,othtax,fbt,1.974
2002,othtax,ins,3.495
2002,othtax,tex,0.603
2002,othtax,leg,0.74
2002,othtax,uti,15.914
2002,othtax,nmp,0.91
2002,othtax,brd,5.551
2002,othtax,bnk,9.441
2002,othtax,ore,15.193
2002,othtax,edu,3.935
2002,othtax,ote,1.594
2002,othtax,man,5.006
2002,othtax,mch,2.404
2002,othtax,dat,0.86
2002,othtax,amd,3.185
2002,othtax,oil,7.69
2002,othtax,hos,5.835
2002,othtax,rnt,4.453
2002,othtax,pla,1.1500000000000001
2002,othtax,fof,0.54
2002,othtax,fin,0.869
2002,othtax,tsv,4.956
2002,othtax,nrs,1.732
2002,othtax,sec,3.457
2002,othtax,art,1.434
2002,othtax,mov,2.884
2002,othtax,fpd,0.291
2002,othtax,pri,0.656
2002,othtax,grd,0.745
2002,othtax,pip,1.062
2002,othtax,osv,6.093
2002,othtax,trn,0.5750000000000001
2002,othtax,smn,0.686
2002,othtax,fmt,1.907
2002,othtax,pet,1.612
2002,othtax,mvt,1.977
2002,othtax,cep,5.422
2002,othtax,wst,1.175
2002,othtax,mot,2.2520000000000002
2002,othtax,adm,2.035
2002,othtax,soc,0.613
2002,othtax,alt,0.279
2002,othtax,pmt,1.782
2002,othtax,trk,1.987
2002,othtax,gmt,1.897
2002,othtax,wtt,0.509
2002,othtax,wpd,0.468
2002,othtax,wht,7.295
2002,othtax,wrh,0.354
2002,othtax,ott,6.73
2002,othtax,che,6.343
2002,othtax,air,2.717
2002,othtax,mmf,1.137
2002,othtax,otr,1.725
2002,othtax,min,1.359
2002,surplus,ppd,20.521
2002,surplus,res,52.199
2002,surplus,com,8.305
2002,surplus,amb,77.227
2002,surplus,fbp,82.59400000000001
2002,surplus,rec,9.767
2002,surplus,con,160.383
2002,surplus,agr,59.114000000000004
2002,surplus,eec,14.6
2002,surplus,fnd,61.131
2002,surplus,pub,64.58800000000001
2002,surplus,hou,892.8290000000001
2002,surplus,fbt,28.272000000000002
2002,surplus,ins,88.962
2002,surplus,tex,5.827
2002,surplus,leg,56.049
2002,surplus,fen,12.115
2002,surplus,uti,86.528
2002,surplus,nmp,14.933
2002,surplus,brd,141.786
2002,surplus,bnk,214.056
2002,surplus,ore,158.985
2002,surplus,edu,13.487
2002,surplus,ote,20.539
2002,surplus,man,18.988
2002,surplus,mch,26.839000000000002
2002,surplus,dat,26.224
2002,surplus,amd,29.824
2002,surplus,oil,45.489000000000004
2002,surplus,hos,27.428
2002,surplus,rnt,111.14
2002,surplus,pla,22.967
2002,surplus,fof,9.947000000000001
2002,surplus,fin,14.953000000000001
2002,surplus,tsv,163.263
2002,surplus,nrs,3.998
2002,surplus,sec,24.506
2002,surplus,art,22.77
2002,surplus,mov,45.42
2002,surplus,fpd,8.453
2002,surplus,slg,101.428
2002,surplus,pri,8.711
2002,surplus,grd,7.485
2002,surplus,pip,5.159
2002,surplus,sle,28.678
2002,surplus,osv,83.044
2002,surplus,trn,6.255
2002,surplus,smn,4.32
2002,surplus,fmt,29.942
2002,surplus,pet,37.768
2002,surplus,mvt,32.889
2002,surplus,cep,47.213
2002,surplus,wst,12.652000000000001
2002,surplus,mot,59.003
2002,surplus,adm,53.034
2002,surplus,soc,10.619
2002,surplus,alt,5.112
2002,surplus,pmt,10.497
2002,surplus,trk,33.566
2002,surplus,fdd,100.382
2002,surplus,gmt,13.541
2002,surplus,wtt,3.1590000000000003
2002,surplus,wpd,5.17
2002,surplus,wht,148.573
2002,surplus,wrh,5.569
2002,surplus,ott,93.018
2002,surplus,che,126.941
2002,surplus,air,-1.9040000000000001
2002,surplus,mmf,22.718
2002,surplus,otr,20.719
2002,surplus,min,12.15
2002,compen,ppd,31.981
2002,compen,res,138.17600000000002
2002,compen,com,99.185
2002,compen,amb,251.75300000000001
2002,compen,fbp,74.836
2002,compen,rec,31.718
2002,compen,con,327.111
2002,compen,agr,20.789
2002,compen,eec,28.038
2002,compen,fnd,96.991
2002,compen,pub,69.595
2002,compen,hou,11.929
2002,compen,fbt,69.925
2002,compen,ins,146.841
2002,compen,tex,17.562
2002,compen,leg,85.176
2002,compen,fen,54.332
2002,compen,uti,54.652
2002,compen,nmp,25.882
2002,compen,brd,103.632
2002,compen,bnk,161.163
2002,compen,ore,49.135
2002,compen,edu,88.687
2002,compen,ote,50.784
2002,compen,man,150.454
2002,compen,mch,69.568
2002,compen,dat,33.475
2002,compen,amd,49.799
2002,compen,oil,13.251
2002,compen,hos,191.861
2002,compen,rnt,25.067
2002,compen,pla,38.737
2002,compen,fof,10.847
2002,compen,fin,1.187
2002,compen,tsv,284.818
2002,compen,nrs,74.368
2002,compen,sec,134.107
2002,compen,art,29.615000000000002
2002,compen,mov,21.721
2002,compen,fpd,22.469
2002,compen,slg,829.142
2002,compen,pri,32.715
2002,compen,grd,11.081
2002,compen,pip,3.783
2002,compen,sle,65.571
2002,compen,osv,189.088
2002,compen,trn,16.058
2002,compen,smn,10.152000000000001
2002,compen,fmt,74.071
2002,compen,pet,11.235
2002,compen,mvt,84.85000000000001
2002,compen,cep,120.047
2002,compen,wst,15.899000000000001
2002,compen,mot,73.815
2002,compen,adm,211.854
2002,compen,soc,48.102000000000004
2002,compen,alt,12.733
2002,compen,pmt,29.314
2002,compen,trk,61.183
2002,compen,fdd,139.34
2002,compen,gmt,61.39
2002,compen,wtt,3.697
2002,compen,wpd,21.534
2002,compen,wht,329.135
2002,compen,wrh,20.592
2002,compen,ott,212.302
2002,compen,che,74.139
2002,compen,air,40.779
2002,compen,mmf,37.073
2002,compen,otr,49.127
2002,compen,min,12.358
2017,othtax,ppd,1.718
2017,othtax,res,4.225
2017,othtax,com,1.949
2017,othtax,amb,8.095
2017,othtax,fbp,6.839
2017,othtax,rec,3.873
2017,othtax,con,8.334
2017,othtax,agr,9.617
2017,othtax,eec,1.141
2017,othtax,pub,4.9
2017,othtax,hou,255.865
2017,othtax,fbt,3.366
2017,othtax,ins,6.282
2017,othtax,tex,0.591
2017,othtax,leg,1.223
2017,othtax,uti,33.476
2017,othtax,nmp,1.453
2017,othtax,brd,3.544
2017,othtax,bnk,17.763
2017,othtax,ore,27.584
2017,othtax,edu,8.649000000000001
2017,othtax,ote,2.731
2017,othtax,man,7.6160000000000005
2017,othtax,mch,3.516
2017,othtax,dat,4.103
2017,othtax,amd,6.2620000000000005
2017,othtax,oil,23.324
2017,othtax,hos,11.906
2017,othtax,rnt,8.9
2017,othtax,pla,1.621
2017,othtax,fof,1.212
2017,othtax,fin,0.74
2017,othtax,tsv,9.619
2017,othtax,nrs,3.535
2017,othtax,sec,4.519
2017,othtax,art,2.6710000000000003
2017,othtax,mov,3.666
2017,othtax,fpd,0.379
2017,othtax,pri,0.721
2017,othtax,grd,0.858
2017,othtax,pip,3.548
2017,othtax,osv,10.542
2017,othtax,trn,1.34
2017,othtax,smn,1.948
2017,othtax,fmt,3.057
2017,othtax,pet,3.541
2017,othtax,mvt,3.556
2017,othtax,cep,8.238
2017,othtax,wst,1.907
2017,othtax,mot,3.553
2017,othtax,adm,4.03
2017,othtax,soc,1.166
2017,othtax,alt,0.278
2017,othtax,pmt,2.437
2017,othtax,trk,4.053
2017,othtax,gmt,3.403
2017,othtax,wtt,0.854
2017,othtax,wpd,0.667
2017,othtax,wht,12.863
2017,othtax,wrh,0.805
2017,othtax,ott,12.141
2017,othtax,che,14.239
2017,othtax,air,3.688
2017,othtax,mmf,1.577
2017,othtax,otr,2.209
2017,othtax,min,2.871
2017,surplus,ppd,23.057000000000002
2017,surplus,res,88.789
2017,surplus,com,53.616
2017,surplus,amb,158.33
2017,surplus,fbp,120.143
2017,surplus,rec,20.169
2017,surplus,con,263.783
2017,surplus,agr,109.164
