yr,i,j,value
2008,ppd,ppd,52.144
2008,ppd,res,2.485
2008,ppd,com,0.306
2008,ppd,amb,1.784
2008,ppd,fbp,26.945
2008,ppd,rec,0.203
2008,ppd,con,2.688
2008,ppd,agr,0.377
2008,ppd,eec,1.256
2008,ppd,fnd,1.516
2008,ppd,pub,4.039
2008,ppd,fbt,1.411
2008,ppd,ins,0.369
2008,ppd,tex,0.661
2008,ppd,leg,0.292
2008,ppd,fen,0.063
2008,ppd,uti,0.024
2008,ppd,nmp,1.8940000000000001
2008,ppd,brd,0.393
2008,ppd,bnk,1.858
2008,ppd,ore,0.596
2008,ppd,edu,0.34700000000000003
2008,ppd,ote,0.713
2008,ppd,man,0.673
2008,ppd,mch,2.468
2008,ppd,dat,0.179
2008,ppd,amd,2.166
2008,ppd,oil,0.04
2008,ppd,hos,1.348
2008,ppd,rnt,0.558
2008,ppd,pla,5.229
2008,ppd,fof,0.001
2008,ppd,fin,0.004
2008,ppd,tsv,3.109
2008,ppd,nrs,0.711
2008,ppd,sec,0.433
2008,ppd,art,0.116
2008,ppd,mov,0.185
2008,ppd,fpd,1.346
2008,ppd,slg,12.651
2008,ppd,pri,13.437000000000001
2008,ppd,grd,0.534
2008,ppd,pip,0.20500000000000002
2008,ppd,sle,0.012
2008,ppd,osv,1.2590000000000001
2008,ppd,trn,0.049
2008,ppd,smn,0.114
2008,ppd,fmt,2.466
2008,ppd,pet,0.116
2008,ppd,mvt,0.067
2008,ppd,cep,1.6300000000000001
2008,ppd,wst,0.25
2008,ppd,mot,2.141
2008,ppd,adm,3.464
2008,ppd,soc,0.544
2008,ppd,alt,0.097
2008,ppd,pmt,1.713
2008,ppd,trk,0.189
2008,ppd,fdd,0.195
2008,ppd,gmt,0.375
2008,ppd,wtt,0.016
2008,ppd,wpd,0.672
2008,ppd,wht,4.841
2008,ppd,wrh,0.218
2008,ppd,ott,1.647
2008,ppd,che,7.327
2008,ppd,air,0.024
2008,ppd,mmf,3.156
2008,ppd,otr,2.544
2008,ppd,min,0.23800000000000002
2008,res,ppd,0.249
2008,res,res,2.888
2008,res,com,3.3160000000000003
2008,res,amb,11.709
2008,res,fbp,0.965
2008,res,rec,1.311
2008,res,con,0.327
2008,res,agr,0.485
2008,res,eec,0.08600000000000001
2008,res,fnd,0.121
2008,res,pub,0.719
2008,res,hou,0.849
2008,res,fbt,0.657
2008,res,ins,4.6370000000000005
2008,res,tex,0.092
2008,res,leg,1.603
2008,res,fen,1.071
2008,res,uti,2.422
2008,res,nmp,0.272
2008,res,brd,0.741
2008,res,bnk,7.4110000000000005
2008,res,ore,12.486
2008,res,edu,1.24
2008,res,ote,0.17500000000000002
2008,res,man,2.309
2008,res,mch,0.599
2008,res,dat,1.27
2008,res,amd,2.831
2008,res,oil,0.018000000000000002
2008,res,hos,4.8260000000000005
2008,res,rnt,1.839
2008,res,pla,0.465
2008,res,fof,0.048
2008,res,fin,0.799
2008,res,tsv,10.896
2008,res,nrs,5.853
2008,res,sec,4.8340000000000005
2008,res,art,0.452
2008,res,mov,0.338
2008,res,fpd,0.23800000000000002
2008,res,slg,7.791
2008,res,pri,0.332
2008,res,grd,0.055
2008,res,pip,0.037
2008,res,sle,0.341
2008,res,osv,2.321
2008,res,trn,0.004
2008,res,smn,0.193
2008,res,fmt,0.736
2008,res,pet,0.085
2008,res,mvt,0.314
2008,res,cep,0.341
2008,res,wst,0.461
2008,res,mot,0.227
2008,res,adm,7.037
2008,res,soc,1.383
2008,res,alt,0.043000000000000003
2008,res,pmt,0.368
2008,res,trk,0.247
2008,res,fdd,0.522
2008,res,gmt,0.511
2008,res,wtt,0.012
2008,res,wpd,0.23500000000000001
2008,res,wht,2.8000000000000003
2008,res,wrh,0.093
2008,res,ott,2.0220000000000002
2008,res,che,0.34800000000000003
2008,res,air,7.118
2008,res,mmf,0.489
2008,res,otr,0.586
2008,res,min,0.052000000000000005
2008,com,ppd,0.192
2008,com,res,1.298
2008,com,com,4.812
2008,com,amb,2.857
2008,com,fbp,0.751
2008,com,rec,0.641
2008,com,con,3.394
2008,com,agr,0.29
2008,com,eec,0.089
2008,com,fnd,8.945
2008,com,pub,3.1870000000000003
2008,com,hou,0.052000000000000005
2008,com,fbt,0.432
2008,com,ins,2.207
2008,com,tex,0.10400000000000001
2008,com,leg,1.833
2008,com,fen,0.41500000000000004
2008,com,uti,1.674
2008,com,nmp,0.199
2008,com,brd,2.606
2008,com,bnk,7.474
2008,com,ore,0.898
2008,com,edu,1.153
2008,com,ote,0.998
2008,com,man,12.898
2008,com,mch,1.072
2008,com,dat,3.4250000000000003
2008,com,amd,0.406
2008,com,oil,0.8270000000000001
2008,com,hos,3.15
2008,com,rnt,0.5710000000000001
2008,com,pla,0.372
2008,com,fof,0.044
2008,com,fin,0.489
2008,com,tsv,9.902000000000001
2008,com,nrs,0.6970000000000001
2008,com,sec,9.84
2008,com,art,0.158
2008,com,mov,0.306
2008,com,fpd,0.231
2008,com,slg,10.347
2008,com,pri,0.443
2008,com,grd,0.036000000000000004
2008,com,pip,0.015
2008,com,sle,1.3780000000000001
2008,com,osv,1.737
2008,com,trn,0.741
2008,com,smn,0.033
2008,com,fmt,0.797
2008,com,pet,0.093
2008,com,mvt,0.594
2008,com,cep,1.2670000000000001
2008,com,wst,0.167
2008,com,mot,0.32
2008,com,adm,5.299
2008,com,soc,0.641
2008,com,alt,0.053
2008,com,pmt,0.253
2008,com,trk,0.255
2008,com,fdd,22.317
2008,com,gmt,0.586
2008,com,wtt,0.002
2008,com,wpd,0.183
2008,com,wht,6.0200000000000005
2008,com,wrh,0.134
2008,com,ott,2.316
2008,com,che,0.977
2008,com,air,0.092
2008,com,mmf,0.5670000000000001
2008,com,otr,0.079
2008,com,min,0.097
2008,amb,amb,9.205
2008,amb,rec,0.001
2008,amb,fnd,0.28500000000000003
2008,amb,hos,10.825000000000001
2008,amb,tsv,0.049
2008,amb,nrs,0.039
2008,amb,art,0.05
2008,amb,slg,2.439
2008,amb,osv,0.037
2008,amb,adm,0.039
2008,amb,soc,0.001
2008,fbp,ppd,1.433
2008,fbp,res,45.331
2008,fbp,amb,0.02
2008,fbp,fbp,189.552
2008,fbp,rec,4.14
2008,fbp,agr,37.296
2008,fbp,fnd,0.012
2008,fbp,pub,0.1
2008,fbp,fbt,3.797
2008,fbp,tex,0.013000000000000001
2008,fbp,fen,0.655
2008,fbp,nmp,0.222
2008,fbp,edu,7.072
2008,fbp,man,0.135
2008,fbp,dat,0.006
2008,fbp,amd,5.24
2008,fbp,hos,5.0440000000000005
2008,fbp,pla,0.156
2008,fbp,fof,0.559
2008,fbp,tsv,1.116
2008,fbp,nrs,4.875
2008,fbp,art,0.937
2008,fbp,mov,0.008
2008,fbp,slg,39.719
2008,fbp,pri,1.207
2008,fbp,osv,1.53
2008,fbp,trn,0.001
2008,fbp,pet,0.10400000000000001
2008,fbp,mvt,0.003
2008,fbp,soc,6.09
2008,fbp,alt,0.924
2008,fbp,pmt,0.008
2008,fbp,trk,0.01
2008,fbp,fdd,3.053
2008,fbp,gmt,1.037
2008,fbp,wtt,0.215
2008,fbp,wpd,0.045
2008,fbp,wht,2.213
2008,fbp,ott,1.5
2008,fbp,che,4.402
2008,fbp,air,0.34400000000000003
2008,fbp,mmf,0.01
2008,fbp,otr,0.024
2008,rec,ppd,0.02
2008,rec,res,0.31
2008,rec,com,0.28200000000000003
2008,rec,amb,0.342
2008,rec,fbp,0.076
2008,rec,rec,0.017
2008,rec,con,0.14200000000000002
2008,rec,agr,0.042
2008,rec,eec,0.003
2008,rec,fnd,0.003
2008,rec,pub,0.081
2008,rec,hou,0.001
2008,rec,fbt,0.062
2008,rec,ins,0.152
2008,rec,tex,0.003
2008,rec,leg,0.123
2008,rec,uti,0.095
2008,rec,nmp,0.025
2008,rec,brd,0.079
2008,rec,bnk,0.518
2008,rec,ore,0.425
2008,rec,edu,0.078
2008,rec,ote,0.016
2008,rec,man,0.742
2008,rec,mch,0.051000000000000004
2008,rec,dat,0.138
2008,rec,amd,0.247
2008,rec,hos,0.012
2008,rec,rnt,0.089
2008,rec,pla,0.044
2008,rec,fof,0.001
2008,rec,fin,0.033
2008,rec,tsv,0.56
2008,rec,nrs,0.045
2008,rec,sec,0.517
2008,rec,art,0.116
2008,rec,mov,0.021
2008,rec,fpd,0.024
2008,rec,slg,0.967
2008,rec,pri,0.036000000000000004
2008,rec,sle,0.19
2008,rec,osv,0.063
2008,rec,trn,0.001
2008,rec,smn,0.029
2008,rec,fmt,0.073
2008,rec,pet,0.005
2008,rec,mvt,0.002
2008,rec,cep,0.028
2008,rec,wst,0.041
2008,rec,mot,0.021
2008,rec,adm,0.542
2008,rec,soc,0.063
2008,rec,alt,0.001
2008,rec,pmt,0.028
2008,rec,fdd,1.665
2008,rec,gmt,0.002
2008,rec,wpd,0.02
2008,rec,wht,0.34900000000000003
2008,rec,wrh,0.001
2008,rec,ott,0.342
2008,rec,che,0.025
2008,rec,mmf,0.046
2008,rec,otr,0.002
2008,rec,min,0.002
2008,con,ppd,0.512
2008,con,res,1.322
2008,con,com,0.037
2008,con,amb,0.389
2008,con,fbp,1.2590000000000001
2008,con,rec,0.321
2008,con,con,0.227
2008,con,agr,1.734
2008,con,eec,0.149
2008,con,fnd,0.912
2008,con,pub,0.098
2008,con,hou,59.475
2008,con,fbt,0.40800000000000003
2008,con,ins,0.914
2008,con,tex,0.09
2008,con,leg,0.075
2008,con,fen,1.334
2008,con,uti,6.3260000000000005
2008,con,nmp,0.341
2008,con,brd,1.926
2008,con,bnk,5.575
2008,con,ore,49.569
2008,con,edu,0.35000000000000003
2008,con,ote,0.216
2008,con,man,0.47200000000000003
2008,con,mch,0.455
2008,con,dat,0.096
2008,con,amd,0.591
2008,con,oil,2.083
2008,con,hos,0.481
2008,con,rnt,0.155
2008,con,pla,0.448
2008,con,fof,0.036000000000000004
2008,con,fin,0.307
2008,con,tsv,0.732
2008,con,nrs,0.29
2008,con,sec,2.265
2008,con,art,0.112
2008,con,mov,0.041
2008,con,fpd,0.111
2008,con,slg,20.691
2008,con,pri,0.28300000000000003
2008,con,grd,0.125
2008,con,pip,2.391
2008,con,sle,34.042
2008,con,osv,3.79
2008,con,trn,1.014
2008,con,smn,2.547
2008,con,fmt,0.654
2008,con,pet,4.626
2008,con,mvt,0.20500000000000002
2008,con,cep,0.652
2008,con,wst,0.026000000000000002
2008,con,mot,0.377
2008,con,adm,0.341
2008,con,soc,0.255
2008,con,alt,0.034
2008,con,pmt,0.706
2008,con,trk,0.354
2008,con,fdd,5.868
2008,con,gmt,0.41500000000000004
2008,con,wtt,0.057
2008,con,wpd,0.188
2008,con,wht,1.242
2008,con,wrh,0.365
2008,con,ott,1.508
2008,con,che,1.348
2008,con,air,0.07100000000000001
2008,con,mmf,0.23
2008,con,otr,0.329
2008,con,min,1.833
2008,agr,res,1.125
2008,agr,com,0.001
2008,agr,fbp,212.416
2008,agr,rec,0.34500000000000003
2008,agr,con,2.87
2008,agr,agr,45.278
2008,agr,fbt,1.199
2008,agr,tex,1.897
2008,agr,leg,0.002
2008,agr,bnk,0.001
2008,agr,ore,0.005
2008,agr,edu,0.116
2008,agr,man,0.031
2008,agr,amd,0.025
2008,agr,fof,0.88
2008,agr,tsv,0.541
2008,agr,slg,3.712
2008,agr,osv,0.051000000000000004
2008,agr,smn,0.058
2008,agr,mvt,0.279
2008,agr,adm,1.352
2008,agr,fdd,0.005
2008,agr,gmt,0.25
2008,agr,wht,1.602
2008,agr,ott,0.5640000000000001
2008,agr,che,9.386000000000001
2008,agr,mmf,1.028
2008,agr,otr,0.077
2008,agr,min,0.08700000000000001
2008,eec,ppd,0.419
2008,eec,res,0.732
2008,eec,com,0.906
2008,eec,amb,0.052000000000000005
2008,eec,fbp,0.837
2008,eec,rec,0.194
2008,eec,con,41.141
2008,eec,agr,0.551
2008,eec,eec,10.888
2008,eec,fnd,1.477
2008,eec,pub,0.002
2008,eec,fbt,0.067
2008,eec,ins,0.045
2008,eec,tex,0.066
2008,eec,leg,0.002
2008,eec,fen,0.041
2008,eec,uti,0.021
2008,eec,nmp,0.14200000000000002
2008,eec,brd,3.455
2008,eec,bnk,0.20700000000000002
2008,eec,ore,0.423
2008,eec,edu,0.929
2008,eec,ote,2.908
2008,eec,man,0.155
2008,eec,mch,14.441
2008,eec,dat,0.386
2008,eec,amd,0.306
2008,eec,oil,0.048
2008,eec,hos,0.485
2008,eec,rnt,0.196
2008,eec,pla,1.254
2008,eec,fof,0.378
2008,eec,tsv,4.665
2008,eec,nrs,0.379
2008,eec,sec,0.199
2008,eec,art,0.029
2008,eec,fpd,0.096
2008,eec,slg,2.838
2008,eec,pri,0.127
2008,eec,grd,0.077
2008,eec,pip,0.004
2008,eec,sle,2.294
2008,eec,osv,3.4130000000000003
2008,eec,trn,0.165
2008,eec,smn,0.171
2008,eec,fmt,2.963
2008,eec,pet,0.081
2008,eec,mvt,0.106
2008,eec,cep,7.479
2008,eec,wst,0.773
2008,eec,mot,4.938
2008,eec,adm,2.279
2008,eec,soc,0.34900000000000003
2008,eec,alt,0.009000000000000001
2008,eec,pmt,2.967
2008,eec,trk,0.098
2008,eec,fdd,0.9490000000000001
2008,eec,gmt,0.374
2008,eec,wtt,0.035
2008,eec,wpd,1.371
2008,eec,wht,0.42
2008,eec,wrh,0.47900000000000004
2008,eec,ott,0.406
2008,eec,che,0.9440000000000001
2008,eec,air,0.003
2008,eec,mmf,1.53
2008,eec,otr,0.027
2008,eec,min,0.036000000000000004
2008,use,ppd,3.177
2008,use,amb,0.013000000000000001
2008,use,rec,0.246
2008,use,con,0.437
2008,use,tex,0.033
2008,use,uti,0.639
2008,use,nmp,0.107
2008,use,brd,0.002
2008,use,edu,0.314
2008,use,man,0.586
2008,use,mch,0.004
2008,use,pla,0.051000000000000004
2008,use,fof,0.037
2008,use,mov,0.026000000000000002
2008,use,grd,0.003
2008,use,pip,0.031
2008,use,osv,0.7010000000000001
2008,use,smn,0.313
2008,use,fmt,0.318
2008,use,mvt,0.004
2008,use,pmt,33.88
2008,use,trk,0.437
2008,use,wrh,0.002
2008,use,ott,0.05
2008,use,che,0.043000000000000003
2008,use,mmf,0.03
2008,use,otr,1.5330000000000001
2008,pub,ppd,0.003
2008,pub,res,0.132
2008,pub,com,0.678
2008,pub,amb,0.8310000000000001
2008,pub,fbp,0.014
2008,pub,rec,0.064
2008,pub,con,0.304
2008,pub,agr,0.07100000000000001
2008,pub,eec,0.011
2008,pub,fnd,0.58
2008,pub,pub,18.359
2008,pub,hou,0.004
2008,pub,fbt,0.242
2008,pub,ins,0.134
2008,pub,leg,0.48
2008,pub,fen,0.225
2008,pub,uti,0.135
2008,pub,nmp,0.006
2008,pub,brd,0.34
2008,pub,bnk,0.41200000000000003
2008,pub,ore,0.23900000000000002
2008,pub,edu,0.627
2008,pub,ote,0.065
2008,pub,man,1.6260000000000001
2008,pub,mch,0.03
2008,pub,dat,0.5680000000000001
2008,pub,amd,0.111
2008,pub,oil,0.008
2008,pub,hos,0.367
2008,pub,rnt,1.1300000000000001
2008,pub,pla,0.008
2008,pub,fof,0.001
2008,pub,fin,0.046
2008,pub,tsv,3.238
2008,pub,nrs,0.112
2008,pub,sec,1.209
2008,pub,art,0.019
2008,pub,mov,0.043000000000000003
2008,pub,fpd,0.008
2008,pub,slg,7.165
2008,pub,pri,0.066
2008,pub,grd,0.001
2008,pub,sle,0.054
2008,pub,osv,0.7020000000000001
2008,pub,trn,0.031
2008,pub,smn,0.002
2008,pub,fmt,0.037
2008,pub,mvt,0.043000000000000003
2008,pub,cep,0.067
2008,pub,wst,0.008
2008,pub,mot,0.015
2008,pub,adm,1.124
2008,pub,soc,1.6460000000000001
2008,pub,pmt,0.008
2008,pub,trk,0.026000000000000002
2008,pub,fdd,1.185
2008,pub,gmt,0.052000000000000005
2008,pub,wpd,0.001
2008,pub,wht,0.928
2008,pub,wrh,0.048
2008,pub,ott,0.728
2008,pub,che,0.068
2008,pub,air,0.01
2008,pub,mmf,0.062
2008,pub,otr,0.094
2008,ins,ppd,0.181
2008,ins,res,2.88
2008,ins,com,1.077
2008,ins,amb,17.053
2008,ins,fbp,1.214
2008,ins,rec,1.16
2008,ins,con,0.404
2008,ins,agr,2.892
2008,ins,eec,0.543
2008,ins,fnd,41.266
2008,ins,pub,0.644
2008,ins,hou,3.585
2008,ins,fbt,0.916
2008,ins,ins,229.335
2008,ins,tex,0.256
2008,ins,leg,1.936
2008,ins,fen,0.468
2008,ins,uti,0.712
2008,ins,nmp,0.493
2008,ins,brd,0.711
2008,ins,bnk,5.822
2008,ins,ore,24.62
2008,ins,edu,1.034
2008,ins,ote,0.808
2008,ins,man,0.214
2008,ins,mch,0.92
2008,ins,dat,0.278
2008,ins,amd,1.07
2008,ins,oil,2.5460000000000003
2008,ins,hos,27.364
2008,ins,rnt,4.335
2008,ins,pla,0.326
2008,ins,fof,0.634
2008,ins,fin,1.931
2008,ins,tsv,6.316
2008,ins,nrs,2.523
2008,ins,sec,17.429000000000002
2008,ins,art,1.2530000000000001
2008,ins,mov,0.8170000000000001
2008,ins,fpd,0.329
2008,ins,slg,1.618
2008,ins,pri,0.132
2008,ins,grd,1.926
2008,ins,pip,0.303
2008,ins,sle,3.4330000000000003
2008,ins,osv,2.773
2008,ins,trn,0.015
2008,ins,smn,2.353
2008,ins,fmt,0.5750000000000001
2008,ins,pet,0.04
2008,ins,mvt,0.81
2008,ins,cep,0.993
2008,ins,wst,0.887
2008,ins,mot,0.579
2008,ins,adm,4.115
2008,ins,soc,2.523
2008,ins,alt,0.267
2008,ins,pmt,0.34500000000000003
2008,ins,trk,9.962
2008,ins,gmt,0.686
2008,ins,wtt,0.897
2008,ins,wpd,0.129
2008,ins,wht,14.384
2008,ins,wrh,0.586
2008,ins,ott,3.527
2008,ins,che,1.465
2008,ins,air,0.53
2008,ins,mmf,0.598
2008,ins,otr,1.293
2008,ins,min,0.739
2008,tex,ppd,2.938
2008,tex,res,0.33
2008,tex,amb,0.052000000000000005
2008,tex,fbp,0.231
2008,tex,rec,0.682
2008,tex,con,4.0280000000000005
2008,tex,agr,0.274
2008,tex,fnd,0.295
2008,tex,pub,0.031
2008,tex,fbt,0.17400000000000002
2008,tex,tex,12.0
2008,tex,nmp,0.442
2008,tex,brd,0.016
2008,tex,ore,0.082
2008,tex,edu,0.048
2008,tex,ote,1.16
2008,tex,man,0.006
2008,tex,mch,1.025
2008,tex,dat,0.015
2008,tex,amd,2.074
2008,tex,hos,0.539
2008,tex,rnt,0.2
2008,tex,pla,2.73
2008,tex,fof,0.132
2008,tex,tsv,0.201
2008,tex,nrs,2.328
2008,tex,art,0.001
2008,tex,mov,0.124
2008,tex,fpd,3.899
2008,tex,slg,2.89
2008,tex,pri,0.426
2008,tex,pip,0.004
2008,tex,sle,0.011
2008,tex,osv,1.365
2008,tex,pet,0.038
2008,tex,mvt,0.042
2008,tex,cep,0.012
2008,tex,wst,0.11800000000000001
2008,tex,mot,4.407
2008,tex,adm,0.139
2008,tex,soc,0.773
2008,tex,alt,3.68
2008,tex,trk,0.02
2008,tex,fdd,1.135
2008,tex,gmt,2.134
2008,tex,wtt,0.298
2008,tex,wpd,0.979
2008,tex,wht,1.16
2008,tex,wrh,0.002
2008,tex,ott,2.07
2008,tex,che,0.002
2008,tex,mmf,2.821
2008,tex,otr,0.083
2008,tex,min,0.005
2008,leg,ppd,0.249
2008,leg,res,2.335
2008,leg,com,4.854
2008,leg,amb,3.975
2008,leg,fbp,0.995
2008,leg,rec,1.768
2008,leg,con,6.135
2008,leg,agr,0.377
2008,leg,eec,0.251
2008,leg,fnd,0.214
2008,leg,pub,3.634
2008,leg,hou,0.533
2008,leg,fbt,0.276
2008,leg,ins,16.356
2008,leg,tex,0.14400000000000002
2008,leg,leg,1.342
2008,leg,fen,1.645
2008,leg,uti,6.1370000000000005
2008,leg,nmp,0.36
2008,leg,brd,2.395
2008,leg,bnk,5.867
2008,leg,ore,10.424
2008,leg,edu,0.401
2008,leg,ote,5.304
2008,leg,man,8.779
2008,leg,mch,1.184
2008,leg,dat,1.545
2008,leg,amd,2.6390000000000002
2008,leg,oil,2.247
2008,leg,hos,6.72
2008,leg,rnt,0.791
2008,leg,pla,0.539
2008,leg,fof,0.125
2008,leg,fin,1.583
2008,leg,tsv,10.763
2008,leg,nrs,0.997
2008,leg,sec,13.132
2008,leg,art,1.206
2008,leg,mov,0.5650000000000001
2008,leg,fpd,0.275
2008,leg,slg,7.331
2008,leg,pri,0.28700000000000003
2008,leg,grd,0.053
2008,leg,pip,0.353
2008,leg,sle,0.722
2008,leg,osv,2.572
2008,leg,trn,0.5660000000000001
2008,leg,smn,2.294
2008,leg,fmt,0.796
2008,leg,pet,0.135
2008,leg,mvt,0.24
2008,leg,cep,2.697
2008,leg,wst,0.358
2008,leg,mot,1.101
2008,leg,adm,4.432
2008,leg,soc,0.589
2008,leg,alt,0.054
2008,leg,pmt,0.296
2008,leg,trk,0.149
2008,leg,fdd,1.562
2008,leg,gmt,0.7020000000000001
2008,leg,wtt,0.133
2008,leg,wpd,0.23600000000000002
2008,leg,wht,8.66
2008,leg,wrh,0.155
2008,leg,ott,2.364
2008,leg,che,3.439
2008,leg,air,0.255
2008,leg,mmf,1.278
2008,leg,otr,0.264
2008,leg,min,0.809
2008,fen,res,4.2540000000000004
2008,fen,com,0.353
2008,fen,amb,1.084
2008,fen,rec,0.128
2008,fen,con,0.011
2008,fen,agr,0.028
2008,fen,eec,0.376
2008,fen,fnd,0.171
2008,fen,pub,1.489
2008,fen,fbt,0.617
2008,fen,ins,0.359
2008,fen,tex,0.006
2008,fen,leg,0.369
2008,fen,fen,0.005
2008,fen,uti,0.481
2008,fen,brd,0.281
2008,fen,bnk,2.236
2008,fen,ore,0.299
2008,fen,edu,0.677
2008,fen,man,0.367
2008,fen,mch,0.806
2008,fen,dat,0.965
2008,fen,amd,1.085
2008,fen,hos,1.2790000000000001
2008,fen,rnt,1.25
2008,fen,fof,0.009000000000000001
2008,fen,tsv,3.238
2008,fen,nrs,0.374
2008,fen,sec,9.735
2008,fen,art,0.222
2008,fen,mov,0.41200000000000003
2008,fen,slg,2.266
2008,fen,pri,0.17500000000000002
2008,fen,grd,0.181
2008,fen,pip,0.317
2008,fen,sle,0.165
2008,fen,osv,1.865
2008,fen,fmt,0.081
2008,fen,pet,0.037
2008,fen,mvt,0.379
2008,fen,cep,0.067
2008,fen,wst,0.17400000000000002
2008,fen,adm,1.597
2008,fen,soc,0.512
2008,fen,pmt,0.038
2008,fen,trk,3.35
2008,fen,gmt,0.398
2008,fen,wtt,2.579
2008,fen,wht,15.31
2008,fen,wrh,0.331
2008,fen,ott,4.011
2008,fen,che,0.09
2008,fen,air,0.005
2008,fen,mmf,0.08
2008,fen,otr,0.679
2008,fen,min,0.014
2008,uti,ppd,8.795
2008,uti,res,19.114
2008,uti,com,0.5660000000000001
2008,uti,amb,2.5220000000000002
2008,uti,fbp,16.294
2008,uti,rec,2.29
2008,uti,con,5.16
2008,uti,agr,5.963
2008,uti,eec,1.3920000000000001
2008,uti,fnd,0.765
2008,uti,pub,0.754
2008,uti,hou,0.002
2008,uti,fbt,7.784
2008,uti,ins,0.937
2008,uti,tex,1.941
2008,uti,leg,0.358
2008,uti,fen,1.302
2008,uti,uti,30.161
2008,uti,nmp,5.771
2008,uti,brd,2.229
2008,uti,bnk,2.75
2008,uti,ore,58.395
2008,uti,edu,6.28
2008,uti,ote,1.847
2008,uti,man,9.159
2008,uti,mch,3.11
2008,uti,dat,1.0170000000000001
2008,uti,amd,5.256
2008,uti,oil,2.668
2008,uti,hos,5.323
2008,uti,rnt,2.705
2008,uti,pla,5.534
2008,uti,fof,0.19
2008,uti,fin,2.419
2008,uti,tsv,2.722
2008,uti,nrs,2.329
2008,uti,sec,1.807
2008,uti,art,0.786
2008,uti,mov,0.294
2008,uti,fpd,0.9580000000000001
2008,uti,slg,23.028000000000002
2008,uti,pri,1.5250000000000001
2008,uti,grd,0.291
2008,uti,pip,2.233
2008,uti,sle,1.043
2008,uti,osv,5.651
2008,uti,trn,0.114
2008,uti,smn,0.17500000000000002
2008,uti,fmt,6.207
2008,uti,pet,1.467
2008,uti,mvt,1.5230000000000001
2008,uti,cep,4.038
2008,uti,wst,0.377
2008,uti,mot,4.079
2008,uti,adm,1.971
2008,uti,soc,0.9480000000000001
2008,uti,alt,0.266
2008,uti,pmt,9.561
2008,uti,trk,1.719
2008,uti,fdd,2.709
2008,uti,gmt,4.8580000000000005
2008,uti,wtt,0.127
2008,uti,wpd,2.116
2008,uti,wht,11.179
2008,uti,wrh,6.006
2008,uti,ott,13.122
2008,uti,che,21.124
2008,uti,air,0.261
2008,uti,mmf,1.806
2008,uti,otr,8.749
2008,uti,min,4.215
2008,nmp,ppd,0.47900000000000004
2008,nmp,res,1.928
2008,nmp,com,0.089
2008,nmp,amb,2.359
2008,nmp,fbp,5.57
2008,nmp,rec,0.155
2008,nmp,con,83.087
2008,nmp,agr,0.005
2008,nmp,eec,1.963
2008,nmp,fnd,0.357
2008,nmp,pub,0.018000000000000002
2008,nmp,hou,0.001
2008,nmp,fbt,0.077
2008,nmp,ins,0.024
2008,nmp,tex,0.383
2008,nmp,leg,0.01
2008,nmp,uti,0.04
2008,nmp,nmp,18.242
2008,nmp,brd,2.028
2008,nmp,bnk,0.078
2008,nmp,ore,0.091
2008,nmp,edu,0.158
2008,nmp,ote,0.442
2008,nmp,man,0.148
2008,nmp,mch,2.9210000000000003
2008,nmp,dat,0.776
2008,nmp,amd,0.08700000000000001
2008,nmp,oil,0.629
2008,nmp,hos,0.9460000000000001
2008,nmp,rnt,0.23
2008,nmp,pla,2.0380000000000003
2008,nmp,fof,0.049
2008,nmp,tsv,3.72
2008,nmp,nrs,0.425
2008,nmp,sec,0.044
2008,nmp,art,0.015
2008,nmp,mov,0.002
2008,nmp,fpd,0.47500000000000003
2008,nmp,slg,2.111
2008,nmp,pri,0.003
2008,nmp,pip,0.001
2008,nmp,sle,1.346
2008,nmp,osv,1.3760000000000001
2008,nmp,trn,0.016
2008,nmp,smn,0.803
2008,nmp,fmt,1.653
2008,nmp,pet,0.441
2008,nmp,mvt,0.154
2008,nmp,cep,1.105
2008,nmp,wst,0.134
2008,nmp,mot,6.4670000000000005
2008,nmp,adm,1.03
2008,nmp,soc,0.23800000000000002
2008,nmp,pmt,3.63
2008,nmp,trk,0.049
2008,nmp,fdd,0.057
2008,nmp,gmt,0.161
2008,nmp,wpd,1.188
2008,nmp,wht,0.28500000000000003
2008,nmp,wrh,0.10300000000000001
2008,nmp,ott,0.748
2008,nmp,che,2.471
2008,nmp,mmf,1.272
2008,nmp,otr,0.052000000000000005
2008,nmp,min,0.443
2008,brd,ppd,0.362
2008,brd,res,3.833
2008,brd,com,4.463
2008,brd,amb,4.99
2008,brd,fbp,1.326
2008,brd,rec,0.88
2008,brd,con,7.332
2008,brd,agr,0.506
2008,brd,eec,0.263
2008,brd,fnd,2.618
2008,brd,pub,3.972
2008,brd,hou,0.443
2008,brd,fbt,0.725
2008,brd,ins,2.4010000000000002
2008,brd,tex,0.14200000000000002
2008,brd,leg,2.491
2008,brd,fen,0.758
2008,brd,uti,1.6600000000000001
2008,brd,nmp,0.42
2008,brd,brd,86.08800000000001
2008,brd,bnk,11.071
2008,brd,ore,9.018
2008,brd,edu,2.416
2008,brd,ote,0.5730000000000001
2008,brd,man,5.871
2008,brd,mch,1.19
2008,brd,dat,3.7920000000000003
2008,brd,amd,1.336
2008,brd,oil,0.511
2008,brd,hos,2.125
2008,brd,rnt,1.977
2008,brd,pla,0.732
2008,brd,fof,0.032
2008,brd,fin,0.466
2008,brd,tsv,10.583
