yr,m,i,value
2011,trn,min,32.018
2011,trd,ppd,37.692
2011,trd,fbp,350.334
2011,trd,agr,71.749
2011,trd,eec,71.242
2011,trd,use,79.724
2011,trd,pub,67.913
2011,trd,tex,50.792
2011,trd,nmp,28.926000000000002
2011,trd,ote,18.900000000000002
2011,trd,mch,131.66
2011,trd,oil,10.898
2011,trd,pla,72.519
2011,trd,fof,9.572000000000001
2011,trd,mov,8.364
2011,trd,fpd,61.348
2011,trd,pri,12.098
2011,trd,fmt,77.018
2011,trd,pet,122.11800000000001
2011,trd,cep,177.975
2011,trd,mot,128.829
2011,trd,alt,189.187
2011,trd,pmt,31.282
2011,trd,wpd,21.796
2011,trd,che,323.78700000000003
2011,trd,mmf,164.018
2011,trd,min,5.2250000000000005
2001,trn,ppd,7.744
2001,trn,fbp,12.429
2001,trn,agr,18.298000000000002
2001,trn,eec,3.753
2001,trn,use,23.254
2001,trn,pub,3.141
2001,trn,tex,3.1910000000000003
2001,trn,nmp,11.994
2001,trn,ote,1.41
2001,trn,mch,6.0280000000000005
2001,trn,oil,21.201
2001,trn,pla,3.5380000000000003
2001,trn,fof,2.036
2001,trn,mov,0.213
2001,trn,fpd,10.129
2001,trn,pri,2.803
2001,trn,fmt,4.819
2001,trn,pet,9.65
2001,trn,cep,6.549
2001,trn,mot,7.603
2001,trn,alt,5.541
2001,trn,pmt,4.662
2001,trn,wpd,5.043
2001,trn,che,15.385
2001,trn,mmf,10.39
2001,trn,min,14.495000000000001
2001,trd,ppd,25.287
2001,trd,fbp,229.475
2001,trd,agr,44.696
2001,trd,eec,41.230000000000004
2001,trd,use,48.128
2001,trd,pub,32.32
2001,trd,tex,41.959
2001,trd,nmp,24.958000000000002
2001,trd,ote,11.714
2001,trd,mch,76.45100000000001
2001,trd,oil,3.541
2001,trd,pla,45.349000000000004
2001,trd,fof,5.905
2001,trd,mov,8.053
2001,trd,fpd,37.28
2001,trd,pri,8.825000000000001
2001,trd,fmt,45.144
2001,trd,pet,68.404
2001,trd,cep,95.89
2001,trd,mot,86.57000000000001
2001,trd,alt,136.355
2001,trd,pmt,16.585
2001,trd,wpd,19.382
2001,trd,che,172.227
2001,trd,mmf,93.503
2001,trd,min,3.498
