yr,i,value
2012,wtt,0.14
2012,wpd,2.392
2012,wrh,0.11
2012,che,21.582
2012,air,14.200000000000001
2012,mmf,13.003
2012,otr,0.269
2012,min,4.006
2014,ppd,3.412
2014,res,49.491
2014,com,3.391
2014,amb,0.432
2014,fbp,83.06
2014,rec,7.5520000000000005
2014,con,1.568
2014,agr,5.199
2014,eec,7.83
2014,use,13.213000000000001
2014,pub,7.073
2014,ins,29.703
2014,tex,5.906
2014,leg,13.192
2014,uti,31.185000000000002
2014,nmp,4.042
2014,brd,29.771
2014,ore,1.073
2014,edu,0.23800000000000002
2014,ote,1.7590000000000001
2014,man,1.35
2014,mch,10.127
2014,dat,0.602
2014,amd,15.126
2014,oil,16.607
2014,hos,1.744
2014,rnt,14.319
2014,pla,8.598
2014,fof,0.9500000000000001
2014,fin,0.069
2014,tsv,4.5200000000000005
2014,nrs,2.399
2014,sec,1.159
2014,art,5.214
2014,mov,3.84
2014,fpd,8.309000000000001
2014,pri,1.11
2014,grd,0.835
2014,pip,0.067
2014,osv,17.589
2014,trn,0.797
2014,fmt,8.746
2014,pet,101.873
2014,cep,14.493
2014,wst,1.629
2014,mot,26.448
2014,adm,5.479
2014,soc,0.656
2014,alt,23.575
2014,pmt,1.28
2014,trk,0.402
2014,wtt,0.209
2014,wpd,3.0
2014,wrh,0.131
2014,che,24.487000000000002
2014,air,17.854
2014,mmf,15.504
2014,otr,0.303
2014,min,4.149
2013,ppd,3.42
2013,res,46.796
2013,com,3.0620000000000003
2013,amb,0.42
2013,fbp,81.687
2013,rec,7.355
2013,con,1.44
2013,agr,5.003
2013,eec,7.293
2013,use,12.402000000000001
2013,pub,6.69
2013,ins,20.217
2013,tex,5.598
2013,leg,12.145
2013,uti,31.159
2013,nmp,3.726
2013,brd,29.278000000000002
2013,ore,1.012
2013,edu,0.222
2013,ote,1.671
2013,man,1.226
2013,mch,9.679
2013,dat,0.544
2013,amd,14.5
2013,oil,17.427
2013,hos,1.712
2013,rnt,13.401
2013,pla,8.279
2013,fof,0.9450000000000001
2013,tsv,4.274
2013,nrs,2.357
2013,sec,1.081
2013,art,5.096
2013,mov,3.729
2013,fpd,8.033
2013,pri,1.082
2013,grd,0.8180000000000001
2013,pip,0.058
2013,osv,16.536
2013,trn,0.79
2013,fmt,8.642
2013,pet,100.11500000000001
2013,cep,14.034
2013,wst,1.5110000000000001
2013,mot,25.417
2013,adm,5.086
2013,soc,0.621
2013,alt,22.906
2013,pmt,1.202
2013,trk,0.4
2013,wtt,0.224
2013,wpd,2.769
