yr,i,value
2016,art,0.0
2015,art,0.0
1998,art,0.0
2004,art,0.0
2000,art,0.0
1997,art,0.0
2007,art,0.0
2010,art,0.0
2003,art,0.0
2011,art,0.0
2001,art,0.0
2008,mov,0.002
2009,mov,0.001
2005,mov,0.002
2006,mov,0.002
2012,mov,0.002
2014,mov,0.001
2013,mov,0.001
1999,mov,0.003
2002,mov,0.004
2017,mov,0.0
2016,mov,0.001
2015,mov,0.001
1998,mov,0.003
2004,mov,0.002
2000,mov,0.003
1997,mov,0.001
2007,mov,0.002
2010,mov,0.002
2003,mov,0.003
2011,mov,0.002
2001,mov,0.002
2008,fpd,0.04
2009,fpd,0.035
2005,fpd,0.036000000000000004
2006,fpd,0.04
2012,fpd,0.045
2014,fpd,0.052000000000000005
2013,fpd,0.051000000000000004
1999,fpd,0.017
2002,fpd,0.019
2017,fpd,0.075
2016,fpd,0.062
2015,fpd,0.058
1998,fpd,0.044
2004,fpd,0.03
2000,fpd,0.021
1997,fpd,0.084
2007,fpd,0.042
2010,fpd,0.04
2003,fpd,0.024
2011,fpd,0.042
2001,fpd,0.023
2008,slg,1.0
2009,slg,1.0
2005,slg,1.0
2006,slg,1.0
2012,slg,1.0
2014,slg,1.0
2013,slg,1.0
1999,slg,1.0
2002,slg,1.0
2017,slg,1.0
2016,slg,1.0
2015,slg,1.0
1998,slg,1.0
2004,slg,1.0
2000,slg,1.0
1997,slg,1.0
2007,slg,1.0
2010,slg,1.0
2003,slg,1.0
2011,slg,1.0
2001,slg,1.0
2008,pri,0.003
2009,pri,0.002
2005,pri,0.003
2006,pri,0.003
2012,pri,0.002
2014,pri,0.002
2013,pri,0.002
1999,pri,0.014
2002,pri,0.007
2017,pri,0.001
2016,pri,0.002
2015,pri,0.002
1998,pri,0.015
2004,pri,0.002
2000,pri,0.013000000000000001
1997,pri,0.017
2007,pri,0.003
2010,pri,0.003
2003,pri,0.005
2011,pri,0.002
2001,pri,0.01
2008,grd,1.0
2009,grd,1.0
2005,grd,1.0
2006,grd,1.0
2012,grd,1.0
2014,grd,1.0
2013,grd,1.0
1999,grd,1.0
2002,grd,1.0
2017,grd,1.0
2016,grd,1.0
2015,grd,1.0
1998,grd,1.0
2004,grd,1.0
2000,grd,1.0
1997,grd,1.0
2007,grd,1.0
2010,grd,1.0
2003,grd,1.0
2011,grd,1.0
2001,grd,1.0
2008,pip,1.0
2009,pip,1.0
2005,pip,1.0
2006,pip,1.0
2012,pip,1.0
2014,pip,1.0
2013,pip,1.0
1999,pip,1.0
2002,pip,1.0
2017,pip,1.0
2016,pip,1.0
2015,pip,1.0
1998,pip,1.0
2004,pip,1.0
2000,pip,1.0
1997,pip,1.0
2007,pip,1.0
2010,pip,1.0
2003,pip,1.0
2011,pip,1.0
2001,pip,1.0
2008,sle,1.0
2009,sle,1.0
2005,sle,1.0
2006,sle,1.0
2012,sle,1.0
2014,sle,1.0
2013,sle,1.0
1999,sle,1.0
2002,sle,1.0
2017,sle,1.0
2016,sle,1.0
2015,sle,1.0
1998,sle,1.0
2004,sle,1.0
2000,sle,1.0
1997,sle,1.0
2007,sle,1.0
2010,sle,1.0
2003,sle,1.0
2011,sle,1.0
2001,sle,1.0
2008,osv,0.0
2009,osv,0.0
2005,osv,0.0
2006,osv,0.0
2012,osv,0.003
2014,osv,0.005
2013,osv,0.005
1999,osv,0.0
2002,osv,0.003
2017,osv,0.0
2016,osv,0.001
2015,osv,0.003
1998,osv,0.0
2004,osv,0.0
2000,osv,0.0
1997,osv,0.0
2007,osv,0.0
2010,osv,0.0
2003,osv,0.0
2011,osv,0.0
2001,osv,0.0
2008,trn,1.0
2009,trn,1.0
2005,trn,1.0
2006,trn,1.0
2012,trn,1.0
2014,trn,1.0
2013,trn,1.0
1999,trn,1.0
2002,trn,1.0
2017,trn,1.0
2016,trn,1.0
2015,trn,1.0
1998,trn,1.0
2004,trn,1.0
2000,trn,1.0
1997,trn,1.0
2007,trn,1.0
2010,trn,1.0
2003,trn,1.0
2011,trn,1.0
2001,trn,1.0
2008,smn,0.0
2009,smn,0.0
2005,smn,0.0
2006,smn,0.0
2012,smn,0.0
2014,smn,0.0
2013,smn,0.0
1999,smn,0.0
2002,smn,0.0
2017,smn,0.0
2016,smn,0.0
2015,smn,0.0
1998,smn,0.0
2004,smn,0.0
2000,smn,0.0
1997,smn,0.0
2007,smn,0.0
2010,smn,0.0
2003,smn,0.0
2011,smn,0.0
2001,smn,0.0
2008,fmt,1.191
2009,fmt,0.852
2005,fmt,0.916
2006,fmt,0.992
2012,fmt,1.405
2014,fmt,1.559
2013,fmt,1.458
1999,fmt,0.528
2002,fmt,0.618
2017,fmt,1.6460000000000001
2016,fmt,1.539
2015,fmt,1.553
1998,fmt,0.577
2004,fmt,0.809
2000,fmt,0.629
1997,fmt,0.601
2007,fmt,1.113
2010,fmt,1.072
2003,fmt,0.674
2011,fmt,1.2790000000000001
2001,fmt,0.602
2008,pet,0.17500000000000002
2009,pet,0.14300000000000002
2005,pet,0.189
2006,pet,0.192
2012,pet,0.131
2014,pet,0.12
2013,pet,0.126
1999,pet,0.145
2002,pet,0.152
2017,pet,0.138
2016,pet,0.149
2015,pet,0.134
1998,pet,0.133
2004,pet,0.159
2000,pet,0.155
1997,pet,0.123
2007,pet,0.199
2010,pet,0.147
2003,pet,0.151
2011,pet,0.148
2001,pet,0.17200000000000001
2008,mvt,1.0
2009,mvt,1.0
2005,mvt,1.0
2006,mvt,1.0
2012,mvt,1.0
2014,mvt,1.0
2013,mvt,1.0
1999,mvt,1.0
2002,mvt,1.0
2017,mvt,1.0
2016,mvt,1.0
2015,mvt,1.0
1998,mvt,1.0
2004,mvt,1.0
2000,mvt,1.0
1997,mvt,1.0
2007,mvt,1.0
2010,mvt,1.0
2003,mvt,1.0
2011,mvt,1.0
2001,mvt,1.0
2008,cep,1.199
2009,cep,0.9540000000000001
2005,cep,1.077
2006,cep,1.103
2012,cep,1.208
2014,cep,1.245
2013,cep,1.162
1999,cep,0.889
2002,cep,0.736
2017,cep,0.916
2016,cep,1.047
2015,cep,1.225
1998,cep,1.181
2004,cep,0.964
2000,cep,0.791
1997,cep,1.546
2007,cep,1.1360000000000001
2010,cep,1.1280000000000001
2003,cep,0.8290000000000001
2011,cep,1.16
2001,cep,0.712
2008,wst,0.0
2009,wst,0.0
2005,wst,0.0
2006,wst,0.0
2012,wst,0.0
2014,wst,0.0
2013,wst,0.0
1999,wst,0.0
2002,wst,0.0
2017,wst,0.0
2016,wst,0.0
2015,wst,0.0
1998,wst,0.0
2004,wst,0.0
2000,wst,0.0
1997,wst,0.0
2007,wst,0.0
2010,wst,0.0
2003,wst,0.0
2011,wst,0.0
2001,wst,0.0
2008,mot,3.112
2009,mot,1.922
2005,mot,2.981
2006,mot,3.123
2012,mot,3.601
2014,mot,4.07
2013,mot,3.856
1999,mot,2.258
2002,mot,2.403
2017,mot,4.095
2016,mot,3.946
2015,mot,4.304
1998,mot,1.826
2004,mot,2.828
2000,mot,2.254
1997,mot,1.83
2007,mot,3.249
2010,mot,2.64
2003,mot,2.71
2011,mot,3.001
2001,mot,2.31
2008,adm,0.0
2009,adm,0.0
2005,adm,0.0
2006,adm,0.0
2012,adm,0.0
2014,adm,0.0
2013,adm,0.0
1999,adm,0.0
2002,adm,0.0
2017,adm,0.0
2016,adm,0.0
2015,adm,0.0
1998,adm,0.0
2004,adm,0.0
2000,adm,0.0
1997,adm,0.0
2007,adm,0.0
2010,adm,0.0
2003,adm,0.0
2011,adm,0.0
2001,adm,0.0
2008,soc,1.0
2009,soc,1.0
2005,soc,1.0
2006,soc,1.0
2012,soc,1.0
2014,soc,1.0
2013,soc,1.0
1999,soc,1.0
2002,soc,1.0
2017,soc,1.0
2016,soc,1.0
2015,soc,1.0
1998,soc,1.0
2004,soc,1.0
2000,soc,1.0
1997,soc,1.0
2007,soc,1.0
2010,soc,1.0
2003,soc,1.0
2011,soc,1.0
2001,soc,1.0
2008,alt,13.788
2009,alt,11.769
2005,alt,11.897
2006,alt,12.427
2012,alt,15.766
2014,alt,17.552
2013,alt,16.854
1999,alt,9.144
2002,alt,9.663
2017,alt,18.025000000000002
2016,alt,17.952
2015,alt,18.123
1998,alt,9.107
2004,alt,11.001
2000,alt,10.535
1997,alt,8.469
2007,alt,13.646
2010,alt,13.964
2003,alt,10.429
2011,alt,15.398
2001,alt,10.431000000000001
2008,pmt,0.376
2009,pmt,0.213
2005,pmt,0.214
2006,pmt,0.28800000000000003
2012,pmt,0.34600000000000003
2014,pmt,0.337
2013,pmt,0.31
1999,pmt,0.384
2002,pmt,0.47700000000000004
2017,pmt,0.371
2016,pmt,0.295
2015,pmt,0.323
1998,pmt,0.577
2004,pmt,0.162
2000,pmt,0.401
1997,pmt,0.605
2007,pmt,0.329
2010,pmt,0.28800000000000003
2003,pmt,0.308
2011,pmt,0.355
2001,pmt,0.28400000000000003
2008,trk,1.0
2009,trk,1.0
2005,trk,1.0
2006,trk,1.0
2012,trk,1.0
2014,trk,1.0
2013,trk,1.0
1999,trk,1.0
2002,trk,1.0
2017,trk,1.0
2016,trk,1.0
2015,trk,1.0
1998,trk,1.0
2004,trk,1.0
2000,trk,1.0
1997,trk,1.0
2007,trk,1.0
2010,trk,1.0
2003,trk,1.0
2011,trk,1.0
2001,trk,1.0
2008,fdd,1.0
2009,fdd,1.0
2005,fdd,1.0
2006,fdd,1.0
2012,fdd,1.0
2014,fdd,1.0
2013,fdd,1.0
1999,fdd,1.0
2002,fdd,1.0
2017,fdd,1.0
2016,fdd,1.0
2015,fdd,1.0
1998,fdd,1.0
2004,fdd,1.0
2000,fdd,1.0
1997,fdd,1.0
2007,fdd,1.0
2010,fdd,1.0
2003,fdd,1.0
2011,fdd,1.0
2001,fdd,1.0
2008,gmt,1.0
2009,gmt,1.0
2005,gmt,1.0
2006,gmt,1.0
2012,gmt,1.0
2014,gmt,1.0
2013,gmt,1.0
1999,gmt,1.0
2002,gmt,1.0
2017,gmt,1.0
2016,gmt,1.0
2015,gmt,1.0
1998,gmt,1.0
2004,gmt,1.0
2000,gmt,1.0
1997,gmt,1.0
2007,gmt,1.0
2010,gmt,1.0
2003,gmt,1.0
2011,gmt,1.0
2001,gmt,1.0
2008,wtt,1.0
2009,wtt,1.0
2005,wtt,1.0
2006,wtt,1.0
2012,wtt,1.0
2014,wtt,1.0
2013,wtt,1.0
1999,wtt,1.0
2002,wtt,1.0
2017,wtt,1.0
2016,wtt,1.0
2015,wtt,1.0
1998,wtt,1.0
2004,wtt,1.0
2000,wtt,1.0
1997,wtt,1.0
2007,wtt,1.0
2010,wtt,1.0
2003,wtt,1.0
2011,wtt,1.0
2001,wtt,1.0
2008,wpd,0.152
2009,wpd,0.123
2005,wpd,0.17
2006,wpd,0.191
2012,wpd,0.136
2014,wpd,0.177
2013,wpd,0.161
1999,wpd,0.078
2002,wpd,0.097
2017,wpd,0.231
2016,wpd,0.216
2015,wpd,0.195
1998,wpd,0.075
2004,wpd,0.153
2000,wpd,0.084
1997,wpd,0.08600000000000001
2007,wpd,0.186
2010,wpd,0.148
2003,wpd,0.107
2011,wpd,0.124
2001,wpd,0.08600000000000001
2008,wht,1.0
2009,wht,1.0
2005,wht,1.0
2006,wht,1.0
2012,wht,1.0
2014,wht,1.0
2013,wht,1.0
1999,wht,1.0
2002,wht,1.0
2017,wht,1.0
2016,wht,1.0
2015,wht,1.0
1998,wht,1.0
2004,wht,1.0
2000,wht,1.0
1997,wht,1.0
2007,wht,1.0
2010,wht,1.0
2003,wht,1.0
2011,wht,1.0
2001,wht,1.0
2008,wrh,1.0
2009,wrh,1.0
