yr,i,value
2007,eec,65.877
2010,eec,65.693
2003,eec,42.239000000000004
2011,eec,71.623
2001,eec,38.945
2008,fnd,0.0
2009,fnd,0.0
2005,fnd,0.0
2006,fnd,0.0
2012,fnd,0.0
2014,fnd,0.0
2013,fnd,0.0
1999,fnd,0.0
2002,fnd,0.0
2017,fnd,0.0
2016,fnd,0.0
2015,fnd,0.0
1998,fnd,0.0
2004,fnd,0.0
2000,fnd,0.0
1997,fnd,0.0
2007,fnd,0.0
2010,fnd,0.0
2003,fnd,0.0
2011,fnd,0.0
2001,fnd,0.0
2008,pub,4.444
2009,pub,3.673
2005,pub,3.724
2006,pub,3.855
2012,pub,3.713
2014,pub,4.07
2013,pub,3.739
1999,pub,2.745
2002,pub,2.943
2017,pub,4.402
2016,pub,4.173
2015,pub,4.173
1998,pub,2.742
2004,pub,3.463
2000,pub,2.891
1997,pub,2.706
2007,pub,4.741
2010,pub,3.93
2003,pub,3.213
2011,pub,3.9570000000000003
2001,pub,2.88
2008,hou,0.0
2009,hou,0.0
2005,hou,0.0
2006,hou,0.0
2012,hou,0.0
2014,hou,0.0
2013,hou,0.0
1999,hou,0.0
2002,hou,0.0
2017,hou,0.0
2016,hou,0.0
2015,hou,0.0
1998,hou,0.0
2004,hou,0.0
2000,hou,0.0
1997,hou,0.0
2007,hou,0.0
2010,hou,0.0
2003,hou,0.0
2011,hou,0.0
2001,hou,0.0
2008,fbt,0.0
2009,fbt,0.0
2005,fbt,0.0
2006,fbt,0.0
2012,fbt,0.0
2014,fbt,0.0
2013,fbt,0.0
1999,fbt,0.0
2002,fbt,0.0
2017,fbt,0.0
2016,fbt,0.0
2015,fbt,0.0
1998,fbt,0.0
2004,fbt,0.0
2000,fbt,0.0
1997,fbt,0.0
2007,fbt,0.0
2010,fbt,0.0
2003,fbt,0.0
2011,fbt,0.0
2001,fbt,0.0
2008,ins,58.341
2009,ins,63.434000000000005
2005,ins,28.178
2006,ins,38.824999999999996
2012,ins,54.985
2014,ins,50.461
2013,ins,52.907000000000004
1999,ins,9.123
2002,ins,21.618
2017,ins,50.058
2016,ins,49.616
2015,ins,46.839
1998,ins,7.731
2004,ins,28.615
2000,ins,10.957
1997,ins,5.691
2007,ins,46.975
2010,ins,60.98500000000001
2003,ins,24.856
2011,ins,55.135
2001,ins,16.403
2008,tex,23.011
2009,tex,19.217
2005,tex,20.865000000000002
2006,tex,22.088
2012,tex,26.093
2014,tex,29.067
2013,tex,26.864
1999,tex,12.668000000000001
2002,tex,16.161
2017,tex,30.818
2016,tex,30.023
2015,tex,30.531000000000002
1998,tex,11.773
2004,tex,18.977
2000,tex,14.485
1997,tex,10.637
2007,tex,24.019000000000002
2010,tex,23.302
2003,tex,17.598
2011,tex,25.049
2001,tex,14.536
2008,leg,2.219
2009,leg,1.9140000000000001
2005,leg,1.26
2006,leg,1.518
2012,leg,2.315
2014,leg,2.418
2013,leg,2.277
1999,leg,0.753
2002,leg,0.96
2017,leg,2.9410000000000003
2016,leg,2.852
2015,leg,2.435
1998,leg,0.663
2004,leg,1.091
2000,leg,0.783
1997,leg,0.632
2007,leg,1.848
2010,leg,1.803
2003,leg,0.975
2011,leg,2.213
2001,leg,0.812
2008,fen,0.513
2009,fen,0.393
2005,fen,0.549
2006,fen,0.525
2012,fen,0.45
2014,fen,0.41400000000000003
2013,fen,0.455
1999,fen,0.396
2002,fen,0.317
2017,fen,0.289
2016,fen,0.299
2015,fen,0.392
1998,fen,0.328
2004,fen,0.523
2000,fen,0.431
1997,fen,0.338
2007,fen,0.488
2010,fen,0.313
2003,fen,0.386
2011,fen,0.383
2001,fen,0.372
2008,uti,3.924
2009,uti,2.246
2005,uti,3.374
2006,uti,2.431
2012,uti,2.115
2014,uti,2.995
2013,uti,2.612
1999,uti,1.321
2002,uti,1.164
2017,uti,2.497
2016,uti,2.444
2015,uti,2.733
1998,uti,1.083
2004,uti,1.401
2000,uti,2.757
1997,uti,0.998
2007,uti,3.231
2010,uti,2.238
2003,uti,1.421
2011,uti,2.185
2001,uti,2.799
2008,nmp,20.124
2009,nmp,14.078000000000001
2005,nmp,20.740000000000002
2006,nmp,22.849
2012,nmp,19.916
2014,nmp,23.384
2013,nmp,20.57
1999,nmp,14.605
2002,nmp,15.01
2017,nmp,25.693
2016,nmp,23.969
2015,nmp,24.379
1998,nmp,12.734
2004,nmp,18.397000000000002
2000,nmp,16.458000000000002
1997,nmp,11.631
2007,nmp,22.18
2010,nmp,17.291
2003,nmp,15.976
2011,nmp,19.177
2001,nmp,14.941
2008,brd,0.166
2009,brd,0.152
2005,brd,0.159
2006,brd,0.163
2012,brd,0.156
2014,brd,0.17
2013,brd,0.163
1999,brd,0.108
2002,brd,0.13
2017,brd,0.202
2016,brd,0.161
2015,brd,0.159
1998,brd,0.10200000000000001
2004,brd,0.153
2000,brd,0.122
1997,brd,0.101
2007,brd,0.17200000000000001
2010,brd,0.146
2003,brd,0.138
2011,brd,0.149
2001,brd,0.128
2008,bnk,0.047
2009,bnk,0.043000000000000003
2005,bnk,0.045
2006,bnk,0.046
2012,bnk,0.044
2014,bnk,0.048
2013,bnk,0.046
1999,bnk,0.031
2002,bnk,0.037
2017,bnk,0.057
2016,bnk,0.046
2015,bnk,0.045
1998,bnk,0.029
2004,bnk,0.044
2000,bnk,0.035
1997,bnk,0.029
2007,bnk,0.049
2010,bnk,0.042
2003,bnk,0.039
2011,bnk,0.042
2001,bnk,0.037
2008,ore,0.0
2009,ore,0.0
2005,ore,0.0
2006,ore,0.0
2012,ore,0.0
2014,ore,0.0
2013,ore,0.0
1999,ore,0.0
2002,ore,0.0
2017,ore,0.0
2016,ore,0.0
2015,ore,0.0
1998,ore,0.0
2004,ore,0.0
2000,ore,0.0
1997,ore,0.0
2007,ore,0.0
2010,ore,0.0
2003,ore,0.0
2011,ore,0.0
2001,ore,0.0
2008,edu,0.969
2009,edu,1.313
2005,edu,0.498
2006,edu,0.8150000000000001
2012,edu,1.489
2014,edu,1.241
2013,edu,1.366
1999,edu,0.494
2002,edu,0.583
2017,edu,1.463
2016,edu,1.29
2015,edu,1.23
1998,edu,0.47800000000000004
2004,edu,0.598
2000,edu,0.514
1997,edu,0.448
2007,edu,0.744
2010,edu,1.589
2003,edu,0.584
2011,edu,1.674
2001,edu,0.5650000000000001
2008,ote,43.155
2009,ote,34.485
2005,ote,33.686
2006,ote,36.4
2012,ote,46.161
2014,ote,58.274
2013,ote,49.693
1999,ote,28.345
2002,ote,29.861
2017,ote,55.662
2016,ote,54.469
2015,ote,61.71
1998,ote,26.763
2004,ote,30.563000000000002
2000,ote,31.022000000000002
1997,ote,16.87
2007,ote,42.578
2010,ote,33.504
2003,ote,28.467000000000002
2011,ote,41.054
2001,ote,35.032000000000004
2008,man,0.0
2009,man,0.0
2005,man,0.0
2006,man,0.0
2012,man,0.0
2014,man,0.0
2013,man,0.0
1999,man,0.0
2002,man,0.0
2017,man,0.0
2016,man,0.0
2015,man,0.0
1998,man,0.0
2004,man,0.0
2000,man,0.0
1997,man,0.0
2007,man,0.0
2010,man,0.0
2003,man,0.0
2011,man,0.0
2001,man,0.0
2008,mch,121.488
2009,mch,84.389
2005,mch,102.41
2006,mch,113.747
2012,mch,143.049
2014,mch,154.113
2013,mch,135.422
1999,mch,71.296
2002,mch,66.134
2017,mch,161.77100000000002
2016,mch,145.334
2015,mch,153.234
1998,mch,68.776
2004,mch,89.56400000000001
2000,mch,77.583
1997,mch,63.583
2007,mch,118.164
2010,mch,100.755
2003,mch,74.08200000000001
2011,mch,129.457
2001,mch,69.47200000000001
2008,dat,0.596
2009,dat,0.726
2005,dat,0.41200000000000003
2006,dat,0.423
2012,dat,0.885
2014,dat,1.193
2013,dat,1.012
1999,dat,0.25
2002,dat,0.301
2017,dat,1.2550000000000001
2016,dat,1.1300000000000001
2015,dat,1.194
1998,dat,0.231
2004,dat,0.363
2000,dat,0.262
1997,dat,0.22
2007,dat,0.532
2010,dat,0.8250000000000001
2003,dat,0.303
2011,dat,0.916
2001,dat,0.325
2008,amd,0.0
2009,amd,0.0
2005,amd,0.0
2006,amd,0.0
2012,amd,0.0
2014,amd,0.0
2013,amd,0.0
1999,amd,0.0
2002,amd,0.0
2017,amd,0.0
2016,amd,0.0
2015,amd,0.0
1998,amd,0.0
2004,amd,0.0
2000,amd,0.0
1997,amd,0.0
2007,amd,0.0
2010,amd,0.0
2003,amd,0.0
2011,amd,0.0
2001,amd,0.0
2008,oil,388.622
2009,oil,212.71200000000002
2005,oil,218.654
2006,oil,253.55
2012,oil,337.586
2014,oil,277.219
2013,oil,290.002
1999,oil,60.238
2002,oil,91.709
2017,oil,150.584
2016,oil,118.849
2015,oil,145.327
1998,oil,46.13
2004,oil,163.256
2000,oil,105.476
1997,oil,62.853
2007,oil,277.372
2010,oil,280.362
2003,oil,122.899
2011,oil,351.817
2001,oil,93.712
2008,hos,2.183
2009,hos,2.297
2005,hos,1.443
2006,hos,2.365
2012,hos,3.078
2014,hos,3.166
2013,hos,3.088
1999,hos,1.433
2002,hos,1.69
2017,hos,3.46
2016,hos,3.4410000000000003
2015,hos,3.543
1998,hos,1.325
2004,hos,1.733
2000,hos,1.49
1997,hos,1.241
2007,hos,1.983
2010,hos,2.473
2003,hos,1.692
2011,hos,3.2680000000000002
2001,hos,1.639
2008,rnt,0.0
2009,rnt,0.0
2005,rnt,0.0
2006,rnt,0.0
2012,rnt,0.0
2014,rnt,0.0
2013,rnt,0.0
1999,rnt,0.0
2002,rnt,0.0
2017,rnt,0.0
2016,rnt,0.0
2015,rnt,0.0
1998,rnt,0.0
2004,rnt,0.0
2000,rnt,0.0
1997,rnt,0.0
2007,rnt,0.0
2010,rnt,0.0
2003,rnt,0.0
2011,rnt,0.0
2001,rnt,0.0
2008,pla,34.562
2009,pla,28.855
2005,pla,29.336000000000002
2006,pla,31.952
2012,pla,44.398
2014,pla,48.032000000000004
2013,pla,45.713
1999,pla,16.458000000000002
2002,pla,19.139
2017,pla,51.584
2016,pla,48.107
2015,pla,48.063
1998,pla,14.597
2004,pla,25.255
2000,pla,17.863
1997,pla,12.345
2007,pla,33.796
2010,pla,36.37
2003,pla,21.387
2011,pla,41.351
2001,pla,17.406
2008,fof,15.335
2009,fof,12.696
2005,fof,12.814
2006,fof,14.391
2012,fof,16.266000000000002
2014,fof,18.012
2013,fof,16.198
1999,fof,9.446
2002,fof,10.306000000000001
2017,fof,18.374
2016,fof,16.658
2015,fof,16.425
1998,fof,9.021
2004,fof,12.039
2000,fof,10.401
1997,fof,7.86
2007,fof,14.472
2010,fof,15.628
2003,fof,11.387
2011,fof,19.411
2001,fof,9.951
2008,fin,0.0
2009,fin,0.0
2005,fin,0.0
2006,fin,0.0
2012,fin,0.0
2014,fin,0.0
2013,fin,0.0
1999,fin,0.0
2002,fin,0.0
2017,fin,0.0
2016,fin,0.0
2015,fin,0.0
1998,fin,0.0
2004,fin,0.0
2000,fin,0.0
1997,fin,0.0
2007,fin,0.0
2010,fin,0.0
2003,fin,0.0
2011,fin,0.0
2001,fin,0.0
2008,tsv,59.777
2009,tsv,59.883
2005,tsv,33.972
2006,tsv,42.582
2012,tsv,73.155
2014,tsv,81.984
2013,tsv,77.815
1999,tsv,18.595
2002,tsv,23.658
2017,tsv,90.717
2016,tsv,86.583
2015,tsv,84.794
1998,tsv,15.086
2004,tsv,29.034
2000,tsv,19.087
1997,tsv,13.952
2007,tsv,49.125
2010,tsv,61.274
2003,tsv,25.575
2011,tsv,72.181
2001,tsv,19.934
2008,nrs,0.0
2009,nrs,0.0
2005,nrs,0.0
2006,nrs,0.0
2012,nrs,0.0
2014,nrs,0.0
2013,nrs,0.0
1999,nrs,0.0
2002,nrs,0.0
2017,nrs,0.0
2016,nrs,0.0
2015,nrs,0.0
1998,nrs,0.0
2004,nrs,0.0
2000,nrs,0.0
1997,nrs,0.0
2007,nrs,0.0
2010,nrs,0.0
2003,nrs,0.0
2011,nrs,0.0
2001,nrs,0.0
2008,sec,0.06
2009,sec,0.055
2005,sec,0.057
2006,sec,0.058
2012,sec,0.056
2014,sec,0.061
2013,sec,0.059000000000000004
1999,sec,0.039
2002,sec,0.047
2017,sec,0.07200000000000001
2016,sec,0.058
2015,sec,0.057
1998,sec,0.037
2004,sec,0.055
2000,sec,0.044
1997,sec,0.036000000000000004
2007,sec,0.062
2010,sec,0.053
2003,sec,0.05
2011,sec,0.054
2001,sec,0.046
2008,art,0.294
2009,art,0.369
2005,art,0.114
2006,art,0.186
2012,art,0.8190000000000001
2014,art,0.9390000000000001
2013,art,0.9490000000000001
1999,art,0.113
2002,art,0.133
2017,art,1.313
2016,art,1.318
2015,art,1.113
1998,art,0.109
2004,art,0.137
2000,art,0.117
1997,art,0.10200000000000001
2007,art,0.27
2010,art,0.556
2003,art,0.133
2011,art,0.6890000000000001
2001,art,0.129
2008,mov,4.724
2009,mov,4.195
2005,mov,6.075
2006,mov,5.73
2012,mov,5.789
2014,mov,5.846
2013,mov,5.251
1999,mov,2.094
2002,mov,3.5420000000000003
2017,mov,9.594
2016,mov,7.575
2015,mov,8.173
1998,mov,1.3840000000000001
2004,mov,5.417
2000,mov,2.859
1997,mov,0.679
2007,mov,5.0
2010,mov,4.5840000000000005
2003,mov,4.723
2011,mov,5.025
2001,mov,2.7760000000000002
2008,fpd,28.657
2009,fpd,22.493000000000002
2005,fpd,27.843
2006,fpd,29.892
2012,fpd,30.21
2014,fpd,35.448
2013,fpd,31.68
1999,fpd,14.262
2002,fpd,18.977
2017,fpd,44.657000000000004
2016,fpd,40.853
2015,fpd,39.457
1998,fpd,11.461
2004,fpd,25.005
2000,fpd,17.018
1997,fpd,9.432
2007,fpd,30.432000000000002
2010,fpd,27.315
2003,fpd,21.623
2011,fpd,27.578
2001,fpd,16.579
2008,slg,0.0
2009,slg,0.0
2005,slg,0.0
2006,slg,0.0
2012,slg,0.0
2014,slg,0.0
2013,slg,0.0
1999,slg,0.0
2002,slg,0.0
2017,slg,0.0
2016,slg,0.0
2015,slg,0.0
1998,slg,0.0
2004,slg,0.0
2000,slg,0.0
1997,slg,0.0
2007,slg,0.0
2010,slg,0.0
2003,slg,0.0
2011,slg,0.0
2001,slg,0.0
2008,pri,2.465
2009,pri,2.019
2005,pri,2.086
2006,pri,2.219
2012,pri,2.481
2014,pri,2.45
2013,pri,2.365
1999,pri,1.319
2002,pri,1.504
2017,pri,2.737
2016,pri,2.604
2015,pri,2.628
1998,pri,1.175
2004,pri,1.877
2000,pri,1.426
1997,pri,1.088
2007,pri,2.505
2010,pri,2.356
2003,pri,1.6260000000000001
2011,pri,2.4
2001,pri,1.2750000000000001
2008,grd,0.0
2009,grd,0.0
2005,grd,0.0
2006,grd,0.0
2012,grd,0.0
2014,grd,0.0
2013,grd,0.0
1999,grd,0.0
2002,grd,0.0
2017,grd,0.0
2016,grd,0.0
2015,grd,0.0
1998,grd,0.0
2004,grd,0.0
2000,grd,0.0
1997,grd,0.0
2007,grd,0.0
2010,grd,0.0
2003,grd,0.0
2011,grd,0.0
2001,grd,0.0
2008,pip,0.0
2009,pip,0.0
2005,pip,0.0
2006,pip,0.0
2012,pip,0.0
2014,pip,0.0
2013,pip,0.0
1999,pip,0.0
2002,pip,0.0
2017,pip,0.0
2016,pip,0.0
2015,pip,0.0
1998,pip,0.0
2004,pip,0.0
2000,pip,0.0
1997,pip,0.0
2007,pip,0.0
2010,pip,0.0
2003,pip,0.0
2011,pip,0.0
2001,pip,0.0
2008,sle,0.0
2009,sle,0.0
2005,sle,0.0
2006,sle,0.0
2012,sle,0.0
2014,sle,0.0
2013,sle,0.0
1999,sle,0.0
2002,sle,0.0
2017,sle,0.0
2016,sle,0.0
2015,sle,0.0
1998,sle,0.0
2004,sle,0.0
2000,sle,0.0
1997,sle,0.0
2007,sle,0.0
2010,sle,0.0
2003,sle,0.0
2011,sle,0.0
2001,sle,0.0
2008,osv,2.588
2009,osv,2.578
2005,osv,2.207
2006,osv,2.359
2012,osv,3.357
2014,osv,3.3280000000000003
2013,osv,3.351
1999,osv,1.454
2002,osv,1.829
2017,osv,4.917
2016,osv,4.424
2015,osv,3.8850000000000002
1998,osv,1.135
2004,osv,2.023
2000,osv,1.798
1997,osv,1.17
2007,osv,2.632
2010,osv,2.353
2003,osv,1.948
2011,osv,3.115
2001,osv,1.8920000000000001
2008,trn,0.0
2009,trn,0.0
2005,trn,0.0
2006,trn,0.0
2012,trn,0.0
2014,trn,0.0
2013,trn,0.0
1999,trn,0.0
2002,trn,0.0
2017,trn,0.0
2016,trn,0.0
2015,trn,0.0
1998,trn,0.0
2004,trn,0.0
2000,trn,0.0
1997,trn,0.0
2007,trn,0.0
2010,trn,0.0
2003,trn,0.0
2011,trn,0.0
2001,trn,0.0
2008,smn,1.371
2009,smn,1.641
2005,smn,1.094
2006,smn,1.792
2012,smn,1.47
2014,smn,1.68
2013,smn,1.81
1999,smn,1.086
2002,smn,1.281
2017,smn,0.874
2016,smn,0.985
2015,smn,2.145
1998,smn,0.971
2004,smn,1.313
2000,smn,1.129
1997,smn,0.91
2007,smn,1.611
2010,smn,1.492
2003,smn,1.282
2011,smn,1.355
2001,smn,1.242
2008,fmt,49.692
2009,fmt,37.452
2005,fmt,40.035000000000004
2006,fmt,45.147
2012,fmt,56.685
2014,fmt,62.461
2013,fmt,56.382
1999,fmt,23.053
2002,fmt,28.265
2017,fmt,65.71600000000001
2016,fmt,63.146
2015,fmt,65.045
1998,fmt,21.245
2004,fmt,35.066
2000,fmt,26.453
1997,fmt,18.758
2007,fmt,49.073
2010,fmt,43.95
2003,fmt,29.528000000000002
2011,fmt,50.050000000000004
2001,fmt,25.86
2008,pet,127.97500000000001
2009,pet,75.82600000000001
2005,pet,92.15
2006,pet,100.19
2012,pet,100.87
2014,pet,93.278
2013,pet,106.07900000000001
1999,pet,27.22
2002,pet,32.168
2017,pet,56.585
2016,pet,49.054
2015,pet,61.643
1998,pet,23.681
2004,pet,61.764
2000,pet,45.82
1997,pet,29.469
2007,pet,108.372
2010,pet,94.515
2003,pet,42.814
2011,pet,126.917
2001,pet,36.869
2008,mvt,0.0
2009,mvt,0.0
2005,mvt,0.0
2006,mvt,0.0
2012,mvt,0.0
2014,mvt,0.0
2013,mvt,0.0
1999,mvt,0.0
2002,mvt,0.0
2017,mvt,0.0
2016,mvt,0.0
2015,mvt,0.0
1998,mvt,0.0
2004,mvt,0.0
2000,mvt,0.0
1997,mvt,0.0
2007,mvt,0.0
2010,mvt,0.0
2003,mvt,0.0
2011,mvt,0.0
2001,mvt,0.0
2008,cep,263.887
2009,cep,231.334
2005,cep,245.817
2006,cep,265.452
2012,cep,299.486
2014,cep,318.108
2013,cep,299.719
1999,cep,177.933
2002,cep,189.764
2017,cep,346.88800000000003
2016,cep,323.783
2015,cep,327.891
1998,cep,157.55700000000002
2004,cep,226.472
2000,cep,216.88
1997,cep,142.826
2007,cep,271.38100000000003
2010,cep,275.298
2003,cep,194.666
2011,cep,291.308
2001,cep,189.359
2008,wst,0.115
2009,wst,0.121
2005,wst,0.076
2006,wst,0.125
2012,wst,0.163
2014,wst,0.167
2013,wst,0.163
1999,wst,0.076
2002,wst,0.089
2017,wst,0.183
2016,wst,0.182
2015,wst,0.187
1998,wst,0.07
2004,wst,0.092
2000,wst,0.079
1997,wst,0.066
2007,wst,0.105
2010,wst,0.131
2003,wst,0.089
2011,wst,0.17300000000000001
2001,wst,0.08700000000000001
2008,mot,208.93800000000002
2009,mot,142.101
2005,mot,212.276
2006,mot,232.06300000000002
2012,mot,264.599
2014,mot,298.939
2013,mot,274.241
1999,mot,166.431
2002,mot,186.09
2017,mot,331.253
2016,mot,323.065
2015,mot,320.847
1998,mot,138.05100000000002
2004,mot,206.026
2000,mot,180.848
1997,mot,133.062
2007,mot,232.055
2010,mot,200.701
2003,mot,192.871
2011,mot,224.88400000000001
2001,mot,172.829
2008,adm,0.9460000000000001
2009,adm,1.006
2005,adm,0.624
2006,adm,1.0110000000000001
2012,adm,1.346
2014,adm,1.4040000000000001
2013,adm,1.359
1999,adm,0.611
2002,adm,0.721
2017,adm,1.53
2016,adm,1.516
2015,adm,1.563
1998,adm,0.5650000000000001
2004,adm,0.742
2000,adm,0.635
1997,adm,0.529
2007,adm,0.857
2010,adm,1.088
2003,adm,0.722
2011,adm,1.429
2001,adm,0.7000000000000001
2008,soc,0.0
2009,soc,0.0
2005,soc,0.0
2006,soc,0.0
2012,soc,0.0
2014,soc,0.0
2013,soc,0.0
1999,soc,0.0
2002,soc,0.0
2017,soc,0.0
2016,soc,0.0
2015,soc,0.0
1998,soc,0.0
2004,soc,0.0
2000,soc,0.0
1997,soc,0.0
2007,soc,0.0
2010,soc,0.0
2003,soc,0.0
2011,soc,0.0
2001,soc,0.0
2008,alt,108.313
2009,alt,93.405
2005,alt,104.382
2006,alt,108.849
2012,alt,120.011
2014,alt,130.1
2013,alt,122.039
1999,alt,75.134
2002,alt,87.169
2017,alt,127.44500000000001
2016,alt,127.816
2015,alt,135.871
1998,alt,71.519
2004,alt,98.336
2000,alt,84.562
1997,alt,65.18900000000001
2007,alt,111.348
2010,alt,108.226
2003,alt,92.144
2011,alt,116.361
2001,alt,86.976
2008,pmt,100.288
2009,pmt,52.777
2005,pmt,65.694
2006,pmt,90.386
2012,pmt,84.386
2014,pmt,88.874
2013,pmt,83.927
1999,pmt,50.289
2002,pmt,35.339
2017,pmt,82.517
2016,pmt,64.163
2015,pmt,76.143
1998,pmt,57.986000000000004
2004,pmt,57.144
2000,pmt,57.182
1997,pmt,55.146
2007,pmt,92.308
2010,pmt,71.985
2003,pmt,33.922000000000004
2011,pmt,96.813
2001,pmt,38.334
2008,trk,0.0
2009,trk,0.0
2005,trk,0.0
2006,trk,0.0
2012,trk,0.0
2014,trk,0.0
2013,trk,0.0
1999,trk,0.0
2002,trk,0.0
2017,trk,0.0
2016,trk,0.0
2015,trk,0.0
1998,trk,0.0
2004,trk,0.0
2000,trk,0.0
1997,trk,0.0
2007,trk,0.0
2010,trk,0.0
2003,trk,0.0
2011,trk,0.0
2001,trk,0.0
2008,fdd,0.0
2009,fdd,0.0
2005,fdd,0.0
2006,fdd,0.0
2012,fdd,0.0
2014,fdd,0.0
2013,fdd,0.0
1999,fdd,0.0
2002,fdd,0.0
2017,fdd,0.0
2016,fdd,0.0
2015,fdd,0.0
1998,fdd,0.0
2004,fdd,0.0
2000,fdd,0.0
1997,fdd,0.0
2007,fdd,0.0
2010,fdd,0.0
2003,fdd,0.0
2011,fdd,0.0
2001,fdd,0.0
2008,gmt,0.0
2009,gmt,0.0
2005,gmt,0.0
2006,gmt,0.0
2012,gmt,0.0
2014,gmt,0.0
2013,gmt,0.0
1999,gmt,0.0
2002,gmt,0.0
2017,gmt,0.0
2016,gmt,0.0
2015,gmt,0.0
1998,gmt,0.0
2004,gmt,0.0
2000,gmt,0.0
1997,gmt,0.0
2007,gmt,0.0
2010,gmt,0.0
2003,gmt,0.0
2011,gmt,0.0
2001,gmt,0.0
2008,wtt,0.0
2009,wtt,0.0
2005,wtt,0.0
2006,wtt,0.0
2012,wtt,0.0
2014,wtt,0.0
2013,wtt,0.0
1999,wtt,0.0
2002,wtt,0.0
2017,wtt,0.0
2016,wtt,0.0
2015,wtt,0.0
1998,wtt,0.0
2004,wtt,0.0
2000,wtt,0.0
1997,wtt,0.0
2007,wtt,0.0
2010,wtt,0.0
2003,wtt,0.0
2011,wtt,0.0
2001,wtt,0.0
2008,wpd,14.589
2009,wpd,9.992
2005,wpd,24.740000000000002
2006,wpd,23.741
2012,wpd,13.589
2014,wpd,17.669
2013,wpd,15.727
1999,wpd,16.42
2002,wpd,16.317
2017,wpd,21.626
2016,wpd,20.066
2015,wpd,18.287
1998,wpd,13.752
2004,wpd,23.831
2000,wpd,15.841000000000001
1997,wpd,13.323
2007,wpd,19.233
2010,wpd,11.708
2003,wpd,17.189
2011,wpd,11.631
2001,wpd,15.466000000000001
2008,wht,0.0
2009,wht,0.0
