yr,va,j,value
1999,surplus,slg,84.87265760840714
2002,surplus,slg,101.27193751571934
2017,surplus,slg,202.34435021814048
2016,surplus,slg,195.24047077161123
2015,surplus,slg,191.7590339957129
1998,surplus,slg,79.74218393061838
2004,surplus,slg,111.60802593941136
2000,surplus,slg,91.24548898599393
1997,surplus,slg,75.70118352571475
2007,surplus,slg,145.1660757538671
2010,surplus,slg,164.78236070168705
2003,surplus,slg,105.10290404770714
2011,surplus,slg,170.87855157313112
2001,surplus,slg,96.81894280910356
2008,compen,slg,1092.8462488460552
2009,compen,slg,1118.5698624264808
2005,compen,slg,943.675071761371
2006,compen,slg,988.5226912738561
2012,compen,slg,1145.9395164539403
2014,compen,slg,1231.0738999513178
2013,compen,slg,1196.3657111980297
1999,compen,slg,686.6552259489708
2002,compen,slg,827.8662382446624
2017,compen,slg,1337.755397564441
2016,compen,slg,1302.2474469509293
2015,compen,slg,1273.7539653435986
1998,compen,slg,645.1849457682263
2004,compen,slg,906.3807711032977
2000,compen,slg,730.4176313819671
1997,compen,slg,612.4224249076952
2007,compen,slg,1043.8254743842251
2010,compen,slg,1139.74599318932
2003,compen,slg,863.8511666654263
2011,compen,slg,1139.9133973133733
2001,compen,slg,784.4436846997256
2008,othtax,pri,0.0
2009,othtax,pri,0.0
2005,othtax,pri,0.0
2006,othtax,pri,0.0
2012,othtax,pri,0.0
2014,othtax,pri,0.0
2013,othtax,pri,0.0
1999,othtax,pri,0.0
2002,othtax,pri,0.0
2017,othtax,pri,0.0
2016,othtax,pri,0.0
2015,othtax,pri,0.0
1998,othtax,pri,0.0
2004,othtax,pri,0.0
2000,othtax,pri,0.0
1997,othtax,pri,0.0
2007,othtax,pri,0.0
2010,othtax,pri,0.0
2003,othtax,pri,0.0
2011,othtax,pri,0.0
2001,othtax,pri,0.0
2008,surplus,pri,12.018757963874984
2009,surplus,pri,11.582165964949061
2005,surplus,pri,10.9908055388632
2006,surplus,pri,13.001217689177887
2012,surplus,pri,11.974739137814264
2014,surplus,pri,12.516728545595457
2013,surplus,pri,12.718075112456578
1999,surplus,pri,7.1371457565546965
2002,surplus,pri,8.692035020763573
2017,surplus,pri,12.793003972163179
2016,surplus,pri,13.96930677645056
2015,surplus,pri,13.323169460910176
1998,surplus,pri,5.576314334058701
2004,surplus,pri,9.678954212741528
2000,surplus,pri,7.6818017975492525
1997,surplus,pri,4.7335684409906245
2007,surplus,pri,13.429427438760335
2010,surplus,pri,12.497432210324373
2003,surplus,pri,9.290135230027415
2011,surplus,pri,11.935577483155662
2001,surplus,pri,7.730816183443962
2008,compen,pri,32.16670818858229
2009,compen,pri,27.412702180392944
2005,compen,pri,32.61171833990747
2006,compen,pri,32.92962480757149
2012,compen,pri,25.55763746243904
2014,compen,pri,25.75809401057046
2013,compen,pri,25.417162052738185
1999,compen,pri,34.22136610709214
2002,compen,pri,32.64377518148852
2017,compen,pri,26.212714205413473
2016,compen,pri,26.14195993033813
2015,compen,pri,25.990266183180523
1998,compen,pri,33.384960303831434
2004,compen,pri,32.25518732744616
2000,compen,pri,35.09202589972794
1997,compen,pri,32.01626269909361
2007,compen,pri,33.253392836920575
2010,compen,pri,26.04006422389535
2003,compen,pri,32.148704832316895
2011,compen,pri,25.877218231086193
2001,compen,pri,34.337391670008486
2008,othtax,grd,0.0
2009,othtax,grd,0.0
2005,othtax,grd,0.0
2006,othtax,grd,0.0
2012,othtax,grd,0.0
2014,othtax,grd,0.0
2013,othtax,grd,0.0
1999,othtax,grd,0.0
2002,othtax,grd,0.0
2017,othtax,grd,0.0
2016,othtax,grd,0.0
2015,othtax,grd,0.0
1998,othtax,grd,0.0
2004,othtax,grd,0.0
2000,othtax,grd,0.0
1997,othtax,grd,0.0
2007,othtax,grd,0.0
2010,othtax,grd,0.0
2003,othtax,grd,0.0
2011,othtax,grd,0.0
2001,othtax,grd,0.0
2008,surplus,grd,12.197879999951404
2009,surplus,grd,13.011076709993398
2005,surplus,grd,9.881068192061313
2006,surplus,grd,11.338142710316191
2012,surplus,grd,17.600456230145745
2014,surplus,grd,20.26910119302481
2013,surplus,grd,18.51091789306084
1999,surplus,grd,6.574718936011026
2002,surplus,grd,7.487080472943599
2017,surplus,grd,20.958999931610695
2016,surplus,grd,20.016416466959885
2015,surplus,grd,20.572711694380303
1998,surplus,grd,6.160067767886219
2004,surplus,grd,9.901610304536193
2000,surplus,grd,7.0424665956102075
1997,surplus,grd,5.863454995746817
2007,surplus,grd,10.945806421702937
2010,surplus,grd,14.35672555093183
2003,surplus,grd,9.053449312563782
2011,surplus,grd,16.190733714737053
2001,surplus,grd,7.39663294953045
2008,compen,grd,14.809361050411226
2009,compen,grd,15.014786533034494
2005,compen,grd,12.726815828133255
2006,compen,grd,13.565349350636167
2012,compen,grd,17.129936098967182
2014,compen,grd,18.65309994233541
2013,compen,grd,17.710056159721177
1999,compen,grd,10.231450246138516
2002,compen,grd,11.084079987441323
2017,compen,grd,22.155283019400493
2016,compen,grd,20.770486988830648
2015,compen,grd,19.63467613004485
1998,compen,grd,9.209101305214443
2004,compen,grd,12.235404038509726
2000,compen,grd,10.474308207928539
1997,compen,grd,8.521661263657144
2007,compen,grd,14.286137004208245
2010,compen,grd,15.387567468385217
2003,compen,grd,11.46416660936164
2011,compen,grd,16.35674123757687
2001,compen,grd,10.764653228479528
2008,othtax,pip,0.0
2009,othtax,pip,0.0
2005,othtax,pip,0.0
2006,othtax,pip,0.0
2012,othtax,pip,0.0
2014,othtax,pip,0.0
2013,othtax,pip,0.0
1999,othtax,pip,0.0
2002,othtax,pip,0.0
2017,othtax,pip,0.0
2016,othtax,pip,0.0
2015,othtax,pip,0.0
1998,othtax,pip,0.0
2004,othtax,pip,0.0
2000,othtax,pip,0.0
1997,othtax,pip,0.0
2007,othtax,pip,0.0
2010,othtax,pip,0.0
2003,othtax,pip,0.0
2011,othtax,pip,0.0
2001,othtax,pip,0.0
2008,surplus,pip,9.120699124010196
2009,surplus,pip,7.347915794276739
2005,surplus,pip,4.452922718069741
2006,surplus,pip,4.7575807762003715
2012,surplus,pip,15.515532045517949
2014,surplus,pip,20.26422050774244
2013,surplus,pip,17.651992591458868
1999,surplus,pip,5.551806336374899
2002,surplus,pip,4.976690863392411
2017,surplus,pip,28.892466212097283
2016,surplus,pip,27.900250728825263
2015,surplus,pip,25.852195350301535
1998,surplus,pip,5.22920638475695
2004,surplus,pip,5.355086661798798
2000,surplus,pip,3.2065152371722685
1997,surplus,pip,2.535076325421758
2007,surplus,pip,6.2829179887495386
2010,surplus,pip,12.155471510271967
2003,surplus,pip,5.257804064784163
2011,surplus,pip,12.887612646503813
2001,surplus,pip,9.817373696657697
2008,compen,pip,4.596924764835551
2009,compen,pip,4.778578355043023
2005,compen,pip,3.6513190876410353
2006,compen,pip,4.0907656781918815
2012,compen,pip,6.586129311416135
2014,compen,pip,6.426337235219113
2013,compen,pip,6.040643058178424
1999,compen,pip,3.876683664950634
2002,compen,pip,3.649316057777252
2017,compen,pip,7.453734719033966
2016,compen,pip,7.034674452054902
2015,compen,pip,6.957135956868289
1998,compen,pip,3.5600980812932925
2004,compen,pip,3.599732996586249
2000,compen,pip,4.803420415680129
1997,compen,pip,3.5892259434629104
2007,compen,pip,4.550428594029754
2010,compen,pip,5.121296658819694
2003,compen,pip,3.592366404943842
2011,compen,pip,5.556626137558347
2001,compen,pip,4.716511229287867
2008,othtax,sle,0.0
2009,othtax,sle,0.0
2005,othtax,sle,0.0
2006,othtax,sle,0.0
2012,othtax,sle,0.0
2014,othtax,sle,0.0
2013,othtax,sle,0.0
1999,othtax,sle,0.0
2002,othtax,sle,0.0
2017,othtax,sle,0.0
2016,othtax,sle,0.0
2015,othtax,sle,0.0
1998,othtax,sle,0.0
2004,othtax,sle,0.0
2000,othtax,sle,0.0
1997,othtax,sle,0.0
2007,othtax,sle,0.0
2010,othtax,sle,0.0
2003,othtax,sle,0.0
2011,othtax,sle,0.0
2001,othtax,sle,0.0
2008,surplus,sle,25.56095738352546
2009,surplus,sle,29.617333293043394
2005,surplus,sle,30.287264892093635
2006,surplus,sle,29.964925125332208
2012,surplus,sle,46.09479435057675
2014,surplus,sle,53.908641073452735
2013,surplus,sle,49.85383846022278
1999,surplus,sle,33.13751486381095
2002,surplus,sle,28.686067547733614
2017,surplus,sle,60.34644077641536
2016,surplus,sle,60.26795532921554
2015,surplus,sle,57.4468880691489
1998,surplus,sle,31.59857474269355
2004,surplus,sle,27.724797755834924
2000,surplus,sle,31.20306707233664
1997,surplus,sle,32.93651859304953
2007,surplus,sle,25.771101090596062
2010,surplus,sle,30.775299806478223
2003,surplus,sle,28.154161981398424
2011,surplus,sle,37.95227738956972
2001,surplus,sle,29.313733768154492
2008,compen,sle,87.56794930247227
2009,compen,sle,89.753846701075
2005,compen,sle,76.37753808241013
2006,compen,sle,79.58098239161004
2012,compen,sle,91.72657623918984
2014,compen,sle,98.78789804033174
2013,compen,sle,95.65415269366892
1999,compen,sle,51.10982818645535
2002,compen,sle,65.58944609183808
2017,compen,sle,106.92652531325433
2016,compen,sle,104.18439624241033
2015,compen,sle,102.21195905600679
1998,compen,sle,48.06022742274246
2004,compen,sle,73.19714762355896
2000,compen,sle,54.55490446162317
1997,compen,sle,45.44833571347031
2007,compen,sle,83.84682183275088
2010,compen,sle,91.22488694775679
2003,compen,sle,68.90476534370165
2011,compen,sle,91.96155688665549
2001,compen,sle,61.86830759487746
2008,othtax,osv,0.0
2009,othtax,osv,0.0
2005,othtax,osv,0.0
2006,othtax,osv,0.0
2012,othtax,osv,0.0
2014,othtax,osv,0.0
2013,othtax,osv,0.0
1999,othtax,osv,0.0
2002,othtax,osv,0.0
2017,othtax,osv,0.0
2016,othtax,osv,0.0
2015,othtax,osv,0.0
1998,othtax,osv,0.0
2004,othtax,osv,0.0
2000,othtax,osv,0.0
1997,othtax,osv,0.0
2007,othtax,osv,0.0
2010,othtax,osv,0.0
2003,othtax,osv,0.0
2011,othtax,osv,0.0
2001,othtax,osv,0.0
2008,surplus,osv,72.40215601630787
2009,surplus,osv,74.73917121453258
2005,surplus,osv,85.87461437217304
2006,surplus,osv,89.69419699071821
2012,surplus,osv,78.76083759590527
2014,surplus,osv,84.12317853303306
2013,surplus,osv,79.06537151992367
1999,surplus,osv,89.53439865099391
2002,surplus,osv,83.11889425441835
2017,surplus,osv,87.34512832355448
2016,surplus,osv,86.55440976829883
2015,surplus,osv,86.30150753284539
1998,surplus,osv,84.59133026572229
2004,surplus,osv,76.98787083052333
2000,surplus,osv,95.37218997267772
1997,surplus,osv,78.71124458505133
2007,surplus,osv,82.09785299080843
2010,surplus,osv,78.59969292489707
2003,surplus,osv,74.44701400706931
2011,surplus,osv,75.73339547439858
2001,surplus,osv,76.19324022198266
2008,compen,osv,239.72499331673598
2009,compen,osv,238.18957295286322
2005,compen,osv,209.84680046195234
2006,compen,osv,219.24157314500712
2012,compen,osv,253.15752918027934
2014,compen,osv,275.89191008547186
2013,compen,osv,259.9228729857423
1999,compen,osv,159.75494271817982
2002,compen,osv,189.25853133696086
2017,compen,osv,308.61255818531197
2016,compen,osv,298.30882278825726
2015,compen,osv,289.59035862133106
1998,compen,osv,153.0964206584367
2004,compen,osv,206.43645885032424
2000,compen,osv,171.82056435793407
1997,compen,osv,141.26612328429673
2007,compen,osv,231.26168456091696
2010,compen,osv,232.16665244882108
2003,compen,osv,197.00442635923247
2011,compen,osv,240.36129836187186
2001,compen,osv,178.04929953101873
2008,othtax,trn,0.0
2009,othtax,trn,0.0
2005,othtax,trn,0.0
2006,othtax,trn,0.0
2012,othtax,trn,0.0
2014,othtax,trn,0.0
2013,othtax,trn,0.0
1999,othtax,trn,0.0
2002,othtax,trn,0.0
2017,othtax,trn,0.0
2016,othtax,trn,0.0
2015,othtax,trn,0.0
1998,othtax,trn,0.0
2004,othtax,trn,0.0
2000,othtax,trn,0.0
1997,othtax,trn,0.0
2007,othtax,trn,0.0
2010,othtax,trn,0.0
2003,othtax,trn,0.0
2011,othtax,trn,0.0
2001,othtax,trn,0.0
2008,surplus,trn,16.552024102914718
2009,surplus,trn,14.472200505922634
2005,surplus,trn,10.431523796213659
2006,surplus,trn,13.463524722692755
2012,surplus,trn,16.81665714563808
2014,surplus,trn,19.973380362013856
2013,surplus,trn,18.76323556454385
1999,surplus,trn,5.5216421025282125
2002,surplus,trn,6.030882412536491
2017,surplus,trn,19.246224704236333
2016,surplus,trn,17.35087522275769
2015,surplus,trn,19.266855726225963
1998,surplus,trn,5.67649358210707
2004,surplus,trn,8.524839609860033
2000,surplus,trn,6.661929391214785
1997,surplus,trn,4.976103045388035
2007,surplus,trn,12.92692850834597
2010,surplus,trn,15.918266532218375
2003,surplus,trn,7.288876065321633
2011,surplus,trn,15.845309546552553
2001,surplus,trn,6.805204629137263
2008,compen,trn,19.712605397359177
2009,compen,trn,18.37543036077746
2005,compen,trn,17.29955557281702
2006,compen,trn,18.079258985820942
2012,compen,trn,21.745072315303705
2014,compen,trn,22.627705352583092
2013,compen,trn,21.129532032304706
1999,compen,trn,16.41837667735468
2002,compen,trn,15.482639446641574
2017,compen,trn,21.384260414715165
2016,compen,trn,21.417013836120997
2015,compen,trn,23.633359330211682
1998,compen,trn,15.899994118329733
2004,compen,trn,16.38583204969341
2000,compen,trn,16.11401334571708
1997,compen,trn,14.90878732785609
2007,compen,trn,18.593606538252192
2010,compen,trn,17.875128858130296
2003,compen,trn,15.807538637424843
2011,compen,trn,19.89649142945294
2001,compen,trn,15.882360214862576
2008,othtax,smn,0.0
2009,othtax,smn,0.0
2005,othtax,smn,0.0
2006,othtax,smn,0.0
2012,othtax,smn,0.0
2014,othtax,smn,0.0
2013,othtax,smn,0.0
1999,othtax,smn,0.0
2002,othtax,smn,0.0
2017,othtax,smn,0.0
2016,othtax,smn,0.0
2015,othtax,smn,0.0
1998,othtax,smn,0.0
2004,othtax,smn,0.0
2000,othtax,smn,0.0
1997,othtax,smn,0.0
2007,othtax,smn,0.0
2010,othtax,smn,0.0
2003,othtax,smn,0.0
2011,othtax,smn,0.0
2001,othtax,smn,0.0
2008,surplus,smn,29.80306848278898
2009,surplus,smn,17.156078343096425
2005,surplus,smn,10.328559415712098
2006,surplus,smn,21.253293927869244
2012,surplus,smn,29.636633211291592
2014,surplus,smn,33.609132571358614
2013,surplus,smn,28.63252877149607
1999,surplus,smn,1.6425511731806974
2002,surplus,smn,4.4075242115140165
2017,surplus,smn,9.615869885581183
2016,surplus,smn,5.441722227053694
2015,surplus,smn,16.12979831405455
1998,surplus,smn,3.535685487705273
2004,surplus,smn,6.726757202306945
2000,surplus,smn,3.655043784112283
1997,surplus,smn,3.8629958559186943
2007,surplus,smn,24.879978897017246
2010,surplus,smn,21.230422779982934
2003,surplus,smn,5.2055146601081494
2011,surplus,smn,28.904770511105774
2001,surplus,smn,7.870958529701417
2008,compen,smn,28.053953943248708
2009,compen,smn,23.129581092901265
2005,compen,smn,15.887039528694142
2006,compen,smn,20.546365643634868
2012,compen,smn,36.91706144978455
2014,compen,smn,43.55304306422253
2013,compen,smn,38.692877859322564
1999,compen,smn,8.996770298322254
2002,compen,smn,10.35768189166725
2017,compen,smn,30.260401285322438
2016,compen,smn,24.68654128520691
2015,compen,smn,35.1977719576659
1998,compen,smn,9.69085272636913
2004,compen,smn,12.739683624417815
2000,compen,smn,9.80412955744814
1997,compen,smn,9.09255556202688
2007,compen,smn,23.918855039959244
2010,compen,smn,25.092798187485453
2003,compen,smn,11.086530926229127
2011,compen,smn,31.88530242113192
2001,compen,smn,11.426925243567894
2008,othtax,fmt,0.0
2009,othtax,fmt,0.0
2005,othtax,fmt,0.0
2006,othtax,fmt,0.0
2012,othtax,fmt,0.0
2014,othtax,fmt,0.0
2013,othtax,fmt,0.0
1999,othtax,fmt,0.0
2002,othtax,fmt,0.0
2017,othtax,fmt,0.0
2016,othtax,fmt,0.0
2015,othtax,fmt,0.0
1998,othtax,fmt,0.0
2004,othtax,fmt,0.0
2000,othtax,fmt,0.0
1997,othtax,fmt,0.0
2007,othtax,fmt,0.0
2010,othtax,fmt,0.0
2003,othtax,fmt,0.0
2011,othtax,fmt,0.0
2001,othtax,fmt,0.0
2008,surplus,fmt,40.031200169795284
2009,surplus,fmt,38.108278021150326
2005,surplus,fmt,39.0009663021149
2006,surplus,fmt,39.060249206230765
2012,surplus,fmt,44.764118828409735
2014,surplus,fmt,45.55688816448032
2013,surplus,fmt,47.259402423485604
1999,surplus,fmt,37.85583899168888
2002,surplus,fmt,30.00382894039087
2017,surplus,fmt,46.737296666956055
2016,surplus,fmt,46.99002169299632
2015,surplus,fmt,46.784830420289076
1998,surplus,fmt,35.58550876448695
2004,surplus,fmt,35.26714516184429
2000,surplus,fmt,39.01255996641089
1997,surplus,fmt,37.46112794702411
2007,surplus,fmt,43.39032934344389
2010,surplus,fmt,39.570673210440255
2003,surplus,fmt,32.959134625087074
2011,surplus,fmt,40.52090868550418
2001,surplus,fmt,32.150946741655986
2008,compen,fmt,91.16958497039708
2009,compen,fmt,79.36869189384151
2005,compen,fmt,81.24591665866105
2006,compen,fmt,85.73635337385353
2012,compen,fmt,90.87307378384871
2014,compen,fmt,96.08627614337402
2013,compen,fmt,91.88981164649616
1999,compen,fmt,76.33082020709026
2002,compen,fmt,74.22395341873602
2017,compen,fmt,99.98707682510533
2016,compen,fmt,96.17860096455554
2015,compen,fmt,97.49766774130653
1998,compen,fmt,74.45254824632136
2004,compen,fmt,77.42740501719173
2000,compen,fmt,80.3073116263177
1997,compen,fmt,70.98884747609188
2007,compen,fmt,89.17897291657451
2010,compen,fmt,78.59896475877684
2003,compen,fmt,73.77634209395202
2011,compen,fmt,84.4723132415838
2001,compen,fmt,77.84551007785778
2008,othtax,pet,0.0
2009,othtax,pet,0.0
2005,othtax,pet,0.0
2006,othtax,pet,0.0
2012,othtax,pet,0.0
2014,othtax,pet,0.0
2013,othtax,pet,0.0
1999,othtax,pet,0.0
2002,othtax,pet,0.0
2017,othtax,pet,0.0
2016,othtax,pet,0.0
2015,othtax,pet,0.0
1998,othtax,pet,0.0
2004,othtax,pet,0.0
2000,othtax,pet,0.0
1997,othtax,pet,0.0
2007,othtax,pet,0.0
2010,othtax,pet,0.0
2003,othtax,pet,0.0
2011,othtax,pet,0.0
2001,othtax,pet,0.0
2008,surplus,pet,135.000965903451
2009,surplus,pet,91.65200398901266
2005,surplus,pet,125.34042947522371
2006,surplus,pet,121.81718369178864
2012,surplus,pet,136.71310731009228
2014,surplus,pet,134.76474636115984
2013,surplus,pet,128.3376665751539
1999,surplus,pet,32.29648665873627
2002,surplus,pet,37.73976389654944
2017,surplus,pet,105.70703069834809
2016,surplus,pet,61.26887914843699
2015,surplus,pet,120.65980220771513
1998,surplus,pet,37.56260895370478
2004,surplus,pet,89.50062794874128
2000,surplus,pet,39.79828061549452
1997,surplus,pet,35.07592516645164
2007,surplus,pet,135.68087400213585
2010,surplus,pet,103.83494547781562
2003,surplus,pet,67.10119445126757
2011,surplus,pet,137.6475585918604
2001,surplus,pet,54.579217660166094
2008,compen,pet,16.301661037874144
2009,compen,pet,16.51156163299612
2005,compen,pet,13.444593154198369
2006,compen,pet,15.578076351984746
2012,compen,pet,17.90536397595591
2014,compen,pet,19.017230982749776
2013,compen,pet,18.571798085687945
1999,compen,pet,11.0129934704025
2002,compen,pet,11.22660049476404
2017,compen,pet,20.269750692214842
2016,compen,pet,19.34979775987682
2015,compen,pet,19.73451725593856
1998,compen,pet,10.591600151318012
2004,compen,pet,12.499736550766205
2000,compen,pet,11.062674419060837
1997,compen,pet,10.525959408435908
2007,compen,pet,15.71196916167883
2010,compen,pet,16.399032704353267
2003,compen,pet,12.136288045582784
2011,compen,pet,16.856471077514065
2001,compen,pet,12.069664280117435
2008,othtax,mvt,0.0
2009,othtax,mvt,0.0
2005,othtax,mvt,0.0
2006,othtax,mvt,0.0
2012,othtax,mvt,0.0
2014,othtax,mvt,0.0
2013,othtax,mvt,0.0
1999,othtax,mvt,0.0
2002,othtax,mvt,0.0
2017,othtax,mvt,0.0
2016,othtax,mvt,0.0
2015,othtax,mvt,0.0
1998,othtax,mvt,0.0
2004,othtax,mvt,0.0
2000,othtax,mvt,0.0
1997,othtax,mvt,0.0
2007,othtax,mvt,0.0
2010,othtax,mvt,0.0
2003,othtax,mvt,0.0
2011,othtax,mvt,0.0
2001,othtax,mvt,0.0
2008,surplus,mvt,22.145915246266593
2009,surplus,mvt,21.330309291089943
2005,surplus,mvt,30.654166337551455
2006,surplus,mvt,30.088132401888345
2012,surplus,mvt,31.161851222752425
2014,surplus,mvt,34.25627783996254
2013,surplus,mvt,33.383308344893834
1999,surplus,mvt,34.459264362378185
2002,surplus,mvt,32.668215575284314
2017,surplus,mvt,37.623326259426804
2016,surplus,mvt,38.99615595161613
2015,surplus,mvt,36.464958394609575
1998,surplus,mvt,31.800462131345217
2004,surplus,mvt,30.25775884013725
2000,surplus,mvt,34.384757852719666
1997,surplus,mvt,31.168962238445086
2007,surplus,mvt,30.764811691095687
2010,surplus,mvt,27.849188739142406
2003,surplus,mvt,30.839392914046325
2011,surplus,mvt,26.872004326116112
2001,surplus,mvt,29.203143045374667
2008,compen,mvt,89.54566265393177
2009,compen,mvt,77.59135031987613
2005,compen,mvt,92.6677069436942
2006,compen,mvt,94.2395583903981
2012,compen,mvt,91.94876120183228
2014,compen,mvt,102.91216938290098
2013,compen,mvt,97.54309777762818
1999,compen,mvt,73.37698250487442
2002,compen,mvt,84.28040047884997
2017,compen,mvt,117.47606433142975
2016,compen,mvt,114.11323480939484
2015,compen,mvt,109.54603349197001
1998,compen,mvt,69.11546673336272
2004,compen,mvt,89.50487411047762
2000,compen,mvt,77.14592609428252
1997,compen,mvt,64.55060029293362
2007,compen,mvt,95.60130473726446
2010,compen,mvt,81.02512798799648
2003,compen,mvt,87.51499257397472
2011,compen,mvt,86.66027475070356
2001,compen,mvt,81.36193601953123
2008,othtax,cep,0.0
2009,othtax,cep,0.0
2005,othtax,cep,0.0
2006,othtax,cep,0.0
2012,othtax,cep,0.0
2014,othtax,cep,0.0
2013,othtax,cep,0.0
1999,othtax,cep,0.0
2002,othtax,cep,0.0
2017,othtax,cep,0.0
2016,othtax,cep,0.0
2015,othtax,cep,0.0
1998,othtax,cep,0.0
2004,othtax,cep,0.0
2000,othtax,cep,0.0
1997,othtax,cep,0.0
2007,othtax,cep,0.0
2010,othtax,cep,0.0
2003,othtax,cep,0.0
2011,othtax,cep,0.0
2001,othtax,cep,0.0
2008,surplus,cep,96.78800310097971
2009,surplus,cep,98.49942317133737
2005,surplus,cep,81.78885351357155
2006,surplus,cep,87.98714674247597
2012,surplus,cep,102.64661680276707
2014,surplus,cep,110.760975509395
2013,surplus,cep,108.19845802461174
1999,surplus,cep,53.76067774927681
2002,surplus,cep,47.17540356727085
2017,surplus,cep,121.47776674265488
2016,surplus,cep,123.27204278597569
2015,surplus,cep,123.8969585126925
1998,surplus,cep,69.32864267159619
2004,surplus,cep,75.91764744691082
2000,surplus,cep,70.90870026018449
1997,surplus,cep,81.88604972255484
2007,surplus,cep,89.44769344237471
2010,surplus,cep,109.11182511763018
2003,surplus,cep,71.85165327080674
2011,surplus,cep,101.12919469520936
2001,surplus,cep,32.01457605239194
2008,compen,cep,128.02679209332427
2009,compen,cep,119.50763628758169
2005,compen,cep,123.05985140086962
2006,compen,cep,129.48258354038404
2012,compen,cep,130.66660409934104
2014,compen,cep,132.26435903841434
2013,compen,cep,128.14601735243696
1999,compen,cep,128.18749749688337
2002,compen,cep,119.95140473476091
2017,compen,cep,150.70951317407997
2016,compen,cep,142.73257486791607
2015,compen,cep,137.40706828847885
1998,compen,cep,118.07779094995585
2004,compen,cep,119.49493242864578
2000,compen,cep,149.0711588101115
1997,compen,cep,109.45270732496711
2007,compen,cep,131.61266840303216
2010,compen,cep,123.45661890595609
2003,compen,cep,115.68032284171969
2011,compen,cep,128.66709254796348
2001,compen,cep,136.96788831686618
2008,othtax,wst,0.0
2009,othtax,wst,0.0
2005,othtax,wst,0.0
2006,othtax,wst,0.0
2012,othtax,wst,0.0
2014,othtax,wst,0.0
2013,othtax,wst,0.0
1999,othtax,wst,0.0
2002,othtax,wst,0.0
2017,othtax,wst,0.0
2016,othtax,wst,0.0
2015,othtax,wst,0.0
1998,othtax,wst,0.0
2004,othtax,wst,0.0
2000,othtax,wst,0.0
1997,othtax,wst,0.0
2007,othtax,wst,0.0
2010,othtax,wst,0.0
2003,othtax,wst,0.0
2011,othtax,wst,0.0
2001,othtax,wst,0.0
2008,surplus,wst,12.33564454199908
2009,surplus,wst,14.308272104919594
2005,surplus,wst,12.377094614601978
2006,surplus,wst,9.199433566344297
2012,surplus,wst,15.344221322285044
2014,surplus,wst,16.828612187206293
2013,surplus,wst,15.373045928110294
1999,surplus,wst,9.079358519234255
2002,surplus,wst,12.580798336443934
2017,surplus,wst,19.0610076629128
2016,surplus,wst,17.241620473888048
2015,surplus,wst,17.79680598756103
1998,surplus,wst,7.573344926495468
2004,surplus,wst,12.118931071402692
2000,surplus,wst,9.624344866010961
1997,surplus,wst,7.452008965639779
2007,surplus,wst,12.076723364978566
2010,surplus,wst,16.949210402356705
2003,surplus,wst,13.593777232861743
2011,surplus,wst,15.908908859925129
2001,surplus,wst,11.355760861713042
2008,compen,wst,21.433429096179754
2009,compen,wst,21.21904310636881
2005,compen,wst,18.726608532697767
2006,compen,wst,19.761416331264527
2012,compen,wst,24.038649316554356
2014,compen,wst,25.800684781037692
2013,compen,wst,24.395511178578676
1999,compen,wst,13.659644883549113
2002,compen,wst,15.809525192678436
2017,compen,wst,29.872739583955834
2016,compen,wst,26.95678097258985
2015,compen,wst,26.470670300157778
1998,compen,wst,12.877020217413934
2004,compen,wst,17.453243385022123
2000,compen,wst,14.300685880395084
1997,compen,wst,12.105404642558398
2007,compen,wst,20.35948426584007
2010,compen,wst,27.553377554161504
2003,compen,wst,16.547521185392057
2011,compen,wst,23.248960529117774
2001,compen,wst,15.19688416314862
2008,othtax,mot,0.0
2009,othtax,mot,0.0
2005,othtax,mot,0.0
2006,othtax,mot,0.0
2012,othtax,mot,0.0
2014,othtax,mot,0.0
2013,othtax,mot,0.0
1999,othtax,mot,0.0
2002,othtax,mot,0.0
2017,othtax,mot,0.0
2016,othtax,mot,0.0
2015,othtax,mot,0.0
1998,othtax,mot,0.0
2004,othtax,mot,0.0
2000,othtax,mot,0.0
1997,othtax,mot,0.0
2007,othtax,mot,0.0
2010,othtax,mot,0.0
2003,othtax,mot,0.0
2011,othtax,mot,0.0
2001,othtax,mot,0.0
2008,surplus,mot,23.75701109692983
2009,surplus,mot,20.18840642016483
2005,surplus,mot,57.702278244936
2006,surplus,mot,55.65508515082959
2012,surplus,mot,55.517410686770916
2014,surplus,mot,64.53468656704362
2013,surplus,mot,60.36523521446779
1999,surplus,mot,55.45958345839687
2002,surplus,mot,58.89183441500339
2017,surplus,mot,78.53146675239576
2016,surplus,mot,78.71716797602024
2015,surplus,mot,72.34642925421868
1998,surplus,mot,50.52327849549125
2004,surplus,mot,60.03772891595672
2000,surplus,mot,55.19739805250684
1997,surplus,mot,46.93796786166139
2007,surplus,mot,49.42070144630286
2010,surplus,mot,37.231129219629366
2003,surplus,mot,64.89338954755172
2011,surplus,mot,48.703111334607826
2001,surplus,mot,49.780901388270976
2008,compen,mot,63.98197315559629
2009,compen,mot,47.058420061595704
2005,compen,mot,75.23055549906316
2006,compen,mot,75.29682292003584
2012,compen,mot,56.84973251996019
2014,compen,mot,64.74777798716717
2013,compen,mot,59.34374049904413
1999,compen,mot,76.99340323422179
2002,compen,mot,73.6759276186434
2017,compen,mot,75.55834855276582
2016,compen,mot,72.33253522768723
2015,compen,mot,69.72759011540523
