yr,i,fd,value
2014,sle,def_structures,0.0
2013,sle,def_structures,0.0
1999,sle,def_structures,0.0
2002,sle,def_structures,0.0
2017,sle,def_structures,0.0
2016,sle,def_structures,0.0
2015,sle,def_structures,0.0
1998,sle,def_structures,0.0
2004,sle,def_structures,0.0
2000,sle,def_structures,0.0
1997,sle,def_structures,0.0
2007,sle,def_structures,0.0
2010,sle,def_structures,0.0
2003,sle,def_structures,0.0
2011,sle,def_structures,0.0
2001,sle,def_structures,0.0
2008,osv,def_structures,0.0
2009,osv,def_structures,0.0
2005,osv,def_structures,0.0
2006,osv,def_structures,0.0
2012,osv,def_structures,0.0
2014,osv,def_structures,0.0
2013,osv,def_structures,0.0
1999,osv,def_structures,0.0
2002,osv,def_structures,0.0
2017,osv,def_structures,0.0
2016,osv,def_structures,0.0
2015,osv,def_structures,0.0
1998,osv,def_structures,0.0
2004,osv,def_structures,0.0
2000,osv,def_structures,0.0
1997,osv,def_structures,0.0
2007,osv,def_structures,0.0
2010,osv,def_structures,0.0
2003,osv,def_structures,0.0
2011,osv,def_structures,0.0
2001,osv,def_structures,0.0
2008,trn,def_structures,0.0
2009,trn,def_structures,0.0
2005,trn,def_structures,0.0
2006,trn,def_structures,0.0
2012,trn,def_structures,0.0
2014,trn,def_structures,0.0
2013,trn,def_structures,0.0
1999,trn,def_structures,0.0
2002,trn,def_structures,0.0
2017,trn,def_structures,0.0
2016,trn,def_structures,0.0
2015,trn,def_structures,0.0
1998,trn,def_structures,0.0
2004,trn,def_structures,0.0
2000,trn,def_structures,0.0
1997,trn,def_structures,0.0
2007,trn,def_structures,0.0
2010,trn,def_structures,0.0
2003,trn,def_structures,0.0
2011,trn,def_structures,0.0
2001,trn,def_structures,0.0
2008,smn,def_structures,0.0
2009,smn,def_structures,0.0
2005,smn,def_structures,0.0
2006,smn,def_structures,0.0
2012,smn,def_structures,0.0
2014,smn,def_structures,0.0
2013,smn,def_structures,0.0
1999,smn,def_structures,0.0
2002,smn,def_structures,0.0
2017,smn,def_structures,0.0
2016,smn,def_structures,0.0
2015,smn,def_structures,0.0
1998,smn,def_structures,0.0
2004,smn,def_structures,0.0
2000,smn,def_structures,0.0
1997,smn,def_structures,0.0
2007,smn,def_structures,0.0
2010,smn,def_structures,0.0
2003,smn,def_structures,0.0
2011,smn,def_structures,0.0
2001,smn,def_structures,0.0
2008,fmt,def_structures,0.0
2009,fmt,def_structures,0.0
2005,fmt,def_structures,0.0
2006,fmt,def_structures,0.0
2012,fmt,def_structures,0.0
2014,fmt,def_structures,0.0
2013,fmt,def_structures,0.0
1999,fmt,def_structures,0.0
2002,fmt,def_structures,0.0
2017,fmt,def_structures,0.0
2016,fmt,def_structures,0.0
2015,fmt,def_structures,0.0
1998,fmt,def_structures,0.0
2004,fmt,def_structures,0.0
2000,fmt,def_structures,0.0
1997,fmt,def_structures,0.0
2007,fmt,def_structures,0.0
2010,fmt,def_structures,0.0
2003,fmt,def_structures,0.0
2011,fmt,def_structures,0.0
2001,fmt,def_structures,0.0
2008,pet,def_structures,0.0
2009,pet,def_structures,0.0
2005,pet,def_structures,0.0
2006,pet,def_structures,0.0
2012,pet,def_structures,0.0
2014,pet,def_structures,0.0
2013,pet,def_structures,0.0
1999,pet,def_structures,0.0
2002,pet,def_structures,0.0
2017,pet,def_structures,0.0
2016,pet,def_structures,0.0
2015,pet,def_structures,0.0
1998,pet,def_structures,0.0
2004,pet,def_structures,0.0
2000,pet,def_structures,0.0
1997,pet,def_structures,0.0
2007,pet,def_structures,0.0
2010,pet,def_structures,0.0
2003,pet,def_structures,0.0
2011,pet,def_structures,0.0
2001,pet,def_structures,0.0
2008,mvt,def_structures,0.0
2009,mvt,def_structures,0.0
2005,mvt,def_structures,0.0
2006,mvt,def_structures,0.0
2012,mvt,def_structures,0.0
2014,mvt,def_structures,0.0
2013,mvt,def_structures,0.0
1999,mvt,def_structures,0.0
2002,mvt,def_structures,0.0
2017,mvt,def_structures,0.0
2016,mvt,def_structures,0.0
2015,mvt,def_structures,0.0
1998,mvt,def_structures,0.0
2004,mvt,def_structures,0.0
2000,mvt,def_structures,0.0
1997,mvt,def_structures,0.0
2007,mvt,def_structures,0.0
2010,mvt,def_structures,0.0
2003,mvt,def_structures,0.0
2011,mvt,def_structures,0.0
2001,mvt,def_structures,0.0
2008,cep,def_structures,0.0
2009,cep,def_structures,0.0
2005,cep,def_structures,0.0
2006,cep,def_structures,0.0
2012,cep,def_structures,0.0
2014,cep,def_structures,0.0
2013,cep,def_structures,0.0
1999,cep,def_structures,0.0
2002,cep,def_structures,0.0
2017,cep,def_structures,0.0
2016,cep,def_structures,0.0
2015,cep,def_structures,0.0
1998,cep,def_structures,0.0
2004,cep,def_structures,0.0
2000,cep,def_structures,0.0
1997,cep,def_structures,0.0
2007,cep,def_structures,0.0
2010,cep,def_structures,0.0
2003,cep,def_structures,0.0
2011,cep,def_structures,0.0
2001,cep,def_structures,0.0
2008,wst,def_structures,0.0
2009,wst,def_structures,0.0
2005,wst,def_structures,0.0
2006,wst,def_structures,0.0
2012,wst,def_structures,0.0
2014,wst,def_structures,0.0
2013,wst,def_structures,0.0
1999,wst,def_structures,0.0
2002,wst,def_structures,0.0
2017,wst,def_structures,0.0
2016,wst,def_structures,0.0
2015,wst,def_structures,0.0
1998,wst,def_structures,0.0
2004,wst,def_structures,0.0
2000,wst,def_structures,0.0
1997,wst,def_structures,0.0
2007,wst,def_structures,0.0
2010,wst,def_structures,0.0
2003,wst,def_structures,0.0
2011,wst,def_structures,0.0
2001,wst,def_structures,0.0
2008,mot,def_structures,0.0
2009,mot,def_structures,0.0
2005,mot,def_structures,0.0
2006,mot,def_structures,0.0
2012,mot,def_structures,0.0
2014,mot,def_structures,0.0
2013,mot,def_structures,0.0
1999,mot,def_structures,0.0
2002,mot,def_structures,0.0
2017,mot,def_structures,0.0
2016,mot,def_structures,0.0
2015,mot,def_structures,0.0
1998,mot,def_structures,0.0
2004,mot,def_structures,0.0
2000,mot,def_structures,0.0
1997,mot,def_structures,0.0
2007,mot,def_structures,0.0
2010,mot,def_structures,0.0
2003,mot,def_structures,0.0
2011,mot,def_structures,0.0
2001,mot,def_structures,0.0
2008,adm,def_structures,0.0
2009,adm,def_structures,0.0
2005,adm,def_structures,0.0
2006,adm,def_structures,0.0
2012,adm,def_structures,0.0
2014,adm,def_structures,0.0
2013,adm,def_structures,0.0
1999,adm,def_structures,0.0
2002,adm,def_structures,0.0
2017,adm,def_structures,0.0
2016,adm,def_structures,0.0
2015,adm,def_structures,0.0
1998,adm,def_structures,0.0
2004,adm,def_structures,0.0
2000,adm,def_structures,0.0
1997,adm,def_structures,0.0
2007,adm,def_structures,0.0
2010,adm,def_structures,0.0
2003,adm,def_structures,0.0
2011,adm,def_structures,0.0
2001,adm,def_structures,0.0
2008,soc,def_structures,0.0
2009,soc,def_structures,0.0
2005,soc,def_structures,0.0
2006,soc,def_structures,0.0
2012,soc,def_structures,0.0
2014,soc,def_structures,0.0
2013,soc,def_structures,0.0
1999,soc,def_structures,0.0
2002,soc,def_structures,0.0
2017,soc,def_structures,0.0
2016,soc,def_structures,0.0
2015,soc,def_structures,0.0
1998,soc,def_structures,0.0
2004,soc,def_structures,0.0
2000,soc,def_structures,0.0
1997,soc,def_structures,0.0
2007,soc,def_structures,0.0
2010,soc,def_structures,0.0
2003,soc,def_structures,0.0
2011,soc,def_structures,0.0
2001,soc,def_structures,0.0
2008,alt,def_structures,0.0
2009,alt,def_structures,0.0
2005,alt,def_structures,0.0
2006,alt,def_structures,0.0
2012,alt,def_structures,0.0
2014,alt,def_structures,0.0
2013,alt,def_structures,0.0
1999,alt,def_structures,0.0
2002,alt,def_structures,0.0
2017,alt,def_structures,0.0
2016,alt,def_structures,0.0
2015,alt,def_structures,0.0
1998,alt,def_structures,0.0
2004,alt,def_structures,0.0
2000,alt,def_structures,0.0
1997,alt,def_structures,0.0
2007,alt,def_structures,0.0
2010,alt,def_structures,0.0
2003,alt,def_structures,0.0
2011,alt,def_structures,0.0
2001,alt,def_structures,0.0
2008,pmt,def_structures,0.0
2009,pmt,def_structures,0.0
2005,pmt,def_structures,0.0
2006,pmt,def_structures,0.0
2012,pmt,def_structures,0.0
2014,pmt,def_structures,0.0
2013,pmt,def_structures,0.0
1999,pmt,def_structures,0.0
2002,pmt,def_structures,0.0
2017,pmt,def_structures,0.0
2016,pmt,def_structures,0.0
2015,pmt,def_structures,0.0
1998,pmt,def_structures,0.0
2004,pmt,def_structures,0.0
2000,pmt,def_structures,0.0
1997,pmt,def_structures,0.0
2007,pmt,def_structures,0.0
2010,pmt,def_structures,0.0
2003,pmt,def_structures,0.0
2011,pmt,def_structures,0.0
2001,pmt,def_structures,0.0
2008,trk,def_structures,0.0
2009,trk,def_structures,0.0
2005,trk,def_structures,0.0
2006,trk,def_structures,0.0
2012,trk,def_structures,0.0
2014,trk,def_structures,0.0
2013,trk,def_structures,0.0
1999,trk,def_structures,0.0
2002,trk,def_structures,0.0
2017,trk,def_structures,0.0
2016,trk,def_structures,0.0
2015,trk,def_structures,0.0
1998,trk,def_structures,0.0
2004,trk,def_structures,0.0
2000,trk,def_structures,0.0
1997,trk,def_structures,0.0
2007,trk,def_structures,0.0
2010,trk,def_structures,0.0
2003,trk,def_structures,0.0
2011,trk,def_structures,0.0
2001,trk,def_structures,0.0
2008,fdd,def_structures,0.0
2009,fdd,def_structures,0.0
2005,fdd,def_structures,0.0
2006,fdd,def_structures,0.0
2012,fdd,def_structures,0.0
2014,fdd,def_structures,0.0
2013,fdd,def_structures,0.0
1999,fdd,def_structures,0.0
2002,fdd,def_structures,0.0
2017,fdd,def_structures,0.0
2016,fdd,def_structures,0.0
2015,fdd,def_structures,0.0
1998,fdd,def_structures,0.0
2004,fdd,def_structures,0.0
2000,fdd,def_structures,0.0
1997,fdd,def_structures,0.0
2007,fdd,def_structures,0.0
2010,fdd,def_structures,0.0
2003,fdd,def_structures,0.0
2011,fdd,def_structures,0.0
2001,fdd,def_structures,0.0
2008,gmt,def_structures,0.0
2009,gmt,def_structures,0.0
2005,gmt,def_structures,0.0
2006,gmt,def_structures,0.0
2012,gmt,def_structures,0.0
2014,gmt,def_structures,0.0
2013,gmt,def_structures,0.0
1999,gmt,def_structures,0.0
2002,gmt,def_structures,0.0
2017,gmt,def_structures,0.0
2016,gmt,def_structures,0.0
2015,gmt,def_structures,0.0
1998,gmt,def_structures,0.0
2004,gmt,def_structures,0.0
2000,gmt,def_structures,0.0
1997,gmt,def_structures,0.0
2007,gmt,def_structures,0.0
2010,gmt,def_structures,0.0
2003,gmt,def_structures,0.0
2011,gmt,def_structures,0.0
2001,gmt,def_structures,0.0
2008,wtt,def_structures,0.0
2009,wtt,def_structures,0.0
2005,wtt,def_structures,0.0
2006,wtt,def_structures,0.0
2012,wtt,def_structures,0.0
2014,wtt,def_structures,0.0
2013,wtt,def_structures,0.0
1999,wtt,def_structures,0.0
2002,wtt,def_structures,0.0
2017,wtt,def_structures,0.0
2016,wtt,def_structures,0.0
2015,wtt,def_structures,0.0
1998,wtt,def_structures,0.0
2004,wtt,def_structures,0.0
2000,wtt,def_structures,0.0
1997,wtt,def_structures,0.0
2007,wtt,def_structures,0.0
2010,wtt,def_structures,0.0
2003,wtt,def_structures,0.0
2011,wtt,def_structures,0.0
2001,wtt,def_structures,0.0
2008,wpd,def_structures,0.0
2009,wpd,def_structures,0.0
2005,wpd,def_structures,0.0
2006,wpd,def_structures,0.0
2012,wpd,def_structures,0.0
2014,wpd,def_structures,0.0
2013,wpd,def_structures,0.0
1999,wpd,def_structures,0.0
2002,wpd,def_structures,0.0
2017,wpd,def_structures,0.0
2016,wpd,def_structures,0.0
2015,wpd,def_structures,0.0
1998,wpd,def_structures,0.0
2004,wpd,def_structures,0.0
2000,wpd,def_structures,0.0
1997,wpd,def_structures,0.0
2007,wpd,def_structures,0.0
2010,wpd,def_structures,0.0
2003,wpd,def_structures,0.0
2011,wpd,def_structures,0.0
2001,wpd,def_structures,0.0
2008,wht,def_structures,0.0
2009,wht,def_structures,0.0
2005,wht,def_structures,0.0
2006,wht,def_structures,0.0
2012,wht,def_structures,0.0
2014,wht,def_structures,0.0
2013,wht,def_structures,0.0
1999,wht,def_structures,0.0
2002,wht,def_structures,0.0
2017,wht,def_structures,0.0
2016,wht,def_structures,0.0
2015,wht,def_structures,0.0
1998,wht,def_structures,0.0
2004,wht,def_structures,0.0
2000,wht,def_structures,0.0
1997,wht,def_structures,0.0
2007,wht,def_structures,0.0
2010,wht,def_structures,0.0
2003,wht,def_structures,0.0
2011,wht,def_structures,0.0
2001,wht,def_structures,0.0
2008,oth,def_structures,0.0
2009,oth,def_structures,0.0
2005,oth,def_structures,0.0
2006,oth,def_structures,0.0
2012,oth,def_structures,0.0
2014,oth,def_structures,0.0
2013,oth,def_structures,0.0
1999,oth,def_structures,0.0
2002,oth,def_structures,0.0
2017,oth,def_structures,0.0
2016,oth,def_structures,0.0
2015,oth,def_structures,0.0
1998,oth,def_structures,0.0
2004,oth,def_structures,0.0
2000,oth,def_structures,0.0
1997,oth,def_structures,0.0
2007,oth,def_structures,0.0
2010,oth,def_structures,0.0
2003,oth,def_structures,0.0
2011,oth,def_structures,0.0
2001,oth,def_structures,0.0
2008,wrh,def_structures,0.0
2009,wrh,def_structures,0.0
2005,wrh,def_structures,0.0
2006,wrh,def_structures,0.0
2012,wrh,def_structures,0.0
2014,wrh,def_structures,0.0
2013,wrh,def_structures,0.0
1999,wrh,def_structures,0.0
2002,wrh,def_structures,0.0
2017,wrh,def_structures,0.0
2016,wrh,def_structures,0.0
2015,wrh,def_structures,0.0
1998,wrh,def_structures,0.0
2004,wrh,def_structures,0.0
2000,wrh,def_structures,0.0
1997,wrh,def_structures,0.0
2007,wrh,def_structures,0.0
2010,wrh,def_structures,0.0
2003,wrh,def_structures,0.0
2011,wrh,def_structures,0.0
2001,wrh,def_structures,0.0
2008,ott,def_structures,0.0
2009,ott,def_structures,0.0
2005,ott,def_structures,0.0
2006,ott,def_structures,0.0
2012,ott,def_structures,0.0
2014,ott,def_structures,0.0
2013,ott,def_structures,0.0
1999,ott,def_structures,0.0
2002,ott,def_structures,0.0
2017,ott,def_structures,0.0
2016,ott,def_structures,0.0
2015,ott,def_structures,0.0
1998,ott,def_structures,0.0
2004,ott,def_structures,0.0
2000,ott,def_structures,0.0
1997,ott,def_structures,0.0
2007,ott,def_structures,0.0
2010,ott,def_structures,0.0
2003,ott,def_structures,0.0
2011,ott,def_structures,0.0
2001,ott,def_structures,0.0
2008,che,def_structures,0.0
2009,che,def_structures,0.0
2005,che,def_structures,0.0
2006,che,def_structures,0.0
2012,che,def_structures,0.0
2014,che,def_structures,0.0
2013,che,def_structures,0.0
1999,che,def_structures,0.0
2002,che,def_structures,0.0
2017,che,def_structures,0.0
2016,che,def_structures,0.0
2015,che,def_structures,0.0
1998,che,def_structures,0.0
2004,che,def_structures,0.0
2000,che,def_structures,0.0
1997,che,def_structures,0.0
2007,che,def_structures,0.0
2010,che,def_structures,0.0
2003,che,def_structures,0.0
2011,che,def_structures,0.0
2001,che,def_structures,0.0
2008,air,def_structures,0.0
2009,air,def_structures,0.0
2005,air,def_structures,0.0
2006,air,def_structures,0.0
2012,air,def_structures,0.0
2014,air,def_structures,0.0
2013,air,def_structures,0.0
1999,air,def_structures,0.0
2002,air,def_structures,0.0
2017,air,def_structures,0.0
2016,air,def_structures,0.0
2015,air,def_structures,0.0
1998,air,def_structures,0.0
2004,air,def_structures,0.0
2000,air,def_structures,0.0
1997,air,def_structures,0.0
2007,air,def_structures,0.0
2010,air,def_structures,0.0
2003,air,def_structures,0.0
2011,air,def_structures,0.0
2001,air,def_structures,0.0
2008,mmf,def_structures,0.0
2009,mmf,def_structures,0.0
2005,mmf,def_structures,0.0
2006,mmf,def_structures,0.0
2012,mmf,def_structures,0.0
2014,mmf,def_structures,0.0
2013,mmf,def_structures,0.0
1999,mmf,def_structures,0.0
2002,mmf,def_structures,0.0
2017,mmf,def_structures,0.0
2016,mmf,def_structures,0.0
2015,mmf,def_structures,0.0
1998,mmf,def_structures,0.0
2004,mmf,def_structures,0.0
2000,mmf,def_structures,0.0
1997,mmf,def_structures,0.0
2007,mmf,def_structures,0.0
2010,mmf,def_structures,0.0
2003,mmf,def_structures,0.0
2011,mmf,def_structures,0.0
2001,mmf,def_structures,0.0
2008,otr,def_structures,0.0
2009,otr,def_structures,0.0
2005,otr,def_structures,0.0
2006,otr,def_structures,0.0
2012,otr,def_structures,0.0
2014,otr,def_structures,0.0
2013,otr,def_structures,0.0
1999,otr,def_structures,0.0
2002,otr,def_structures,0.0
2017,otr,def_structures,0.0
2016,otr,def_structures,0.0
2015,otr,def_structures,0.0
1998,otr,def_structures,0.0
2004,otr,def_structures,0.0
2000,otr,def_structures,0.0
1997,otr,def_structures,0.0
2007,otr,def_structures,0.0
2010,otr,def_structures,0.0
2003,otr,def_structures,0.0
2011,otr,def_structures,0.0
2001,otr,def_structures,0.0
2008,min,def_structures,0.0
2009,min,def_structures,0.0
2005,min,def_structures,0.0
2006,min,def_structures,0.0
2012,min,def_structures,0.0
2014,min,def_structures,0.0
2013,min,def_structures,0.0
1999,min,def_structures,0.0
2002,min,def_structures,0.0
2017,min,def_structures,0.0
2016,min,def_structures,0.0
2015,min,def_structures,0.0
1998,min,def_structures,0.0
2004,min,def_structures,0.0
2000,min,def_structures,0.0
1997,min,def_structures,0.0
2007,min,def_structures,0.0
2010,min,def_structures,0.0
2003,min,def_structures,0.0
2011,min,def_structures,0.0
2001,min,def_structures,0.0
2008,ppd,state_equipment,0.0
2009,ppd,state_equipment,0.0
2005,ppd,state_equipment,0.0
2006,ppd,state_equipment,0.0
2012,ppd,state_equipment,0.0
2014,ppd,state_equipment,0.0
2013,ppd,state_equipment,0.0
1999,ppd,state_equipment,0.0
2002,ppd,state_equipment,0.0
2017,ppd,state_equipment,0.0
2016,ppd,state_equipment,0.0
2015,ppd,state_equipment,0.0
1998,ppd,state_equipment,0.0
2004,ppd,state_equipment,0.0
2000,ppd,state_equipment,0.0
1997,ppd,state_equipment,0.0
2007,ppd,state_equipment,0.0
2010,ppd,state_equipment,0.0
2003,ppd,state_equipment,0.0
2011,ppd,state_equipment,0.0
2001,ppd,state_equipment,0.0
2008,res,state_equipment,0.0
2009,res,state_equipment,0.0
2005,res,state_equipment,0.0
2006,res,state_equipment,0.0
2012,res,state_equipment,0.0
2014,res,state_equipment,0.0
2013,res,state_equipment,0.0
1999,res,state_equipment,0.0
2002,res,state_equipment,0.0
2017,res,state_equipment,0.0
2016,res,state_equipment,0.0
2015,res,state_equipment,0.0
1998,res,state_equipment,0.0
2004,res,state_equipment,0.0
2000,res,state_equipment,0.0
1997,res,state_equipment,0.0
2007,res,state_equipment,0.0
2010,res,state_equipment,0.0
2003,res,state_equipment,0.0
2011,res,state_equipment,0.0
2001,res,state_equipment,0.0
2008,com,state_equipment,0.0
2009,com,state_equipment,0.0
2005,com,state_equipment,0.0
2006,com,state_equipment,0.0
2012,com,state_equipment,0.0
2014,com,state_equipment,0.0
2013,com,state_equipment,0.0
1999,com,state_equipment,0.0
2002,com,state_equipment,0.0
2017,com,state_equipment,0.0
2016,com,state_equipment,0.0
2015,com,state_equipment,0.0
1998,com,state_equipment,0.0
2004,com,state_equipment,0.0
2000,com,state_equipment,0.0
1997,com,state_equipment,0.0
2007,com,state_equipment,0.0
2010,com,state_equipment,0.0
2003,com,state_equipment,0.0
2011,com,state_equipment,0.0
2001,com,state_equipment,0.0
2008,amb,state_equipment,0.0
2009,amb,state_equipment,0.0
2005,amb,state_equipment,0.0
2006,amb,state_equipment,0.0
2012,amb,state_equipment,0.0
2014,amb,state_equipment,0.0
2013,amb,state_equipment,0.0
1999,amb,state_equipment,0.0
2002,amb,state_equipment,0.0
2017,amb,state_equipment,0.0
2016,amb,state_equipment,0.0
2015,amb,state_equipment,0.0
1998,amb,state_equipment,0.0
2004,amb,state_equipment,0.0
2000,amb,state_equipment,0.0
1997,amb,state_equipment,0.0
2007,amb,state_equipment,0.0
2010,amb,state_equipment,0.0
2003,amb,state_equipment,0.0
2011,amb,state_equipment,0.0
2001,amb,state_equipment,0.0
2008,fbp,state_equipment,0.0
2009,fbp,state_equipment,0.0
2005,fbp,state_equipment,0.0
2006,fbp,state_equipment,0.0
2012,fbp,state_equipment,0.0
2014,fbp,state_equipment,0.0
2013,fbp,state_equipment,0.0
1999,fbp,state_equipment,0.0
2002,fbp,state_equipment,0.0
2017,fbp,state_equipment,0.0
2016,fbp,state_equipment,0.0
2015,fbp,state_equipment,0.0
1998,fbp,state_equipment,0.0
2004,fbp,state_equipment,0.0
2000,fbp,state_equipment,0.0
1997,fbp,state_equipment,0.0
2007,fbp,state_equipment,0.0
2010,fbp,state_equipment,0.0
2003,fbp,state_equipment,0.0
2011,fbp,state_equipment,0.0
2001,fbp,state_equipment,0.0
2008,rec,state_equipment,0.0
2009,rec,state_equipment,0.0
2005,rec,state_equipment,0.0
2006,rec,state_equipment,0.0
2012,rec,state_equipment,0.0
2014,rec,state_equipment,0.0
2013,rec,state_equipment,0.0
1999,rec,state_equipment,0.0
2002,rec,state_equipment,0.0
2017,rec,state_equipment,0.0
2016,rec,state_equipment,0.0
2015,rec,state_equipment,0.0
1998,rec,state_equipment,0.0
2004,rec,state_equipment,0.0
2000,rec,state_equipment,0.0
1997,rec,state_equipment,0.0
2007,rec,state_equipment,0.0
2010,rec,state_equipment,0.0
2003,rec,state_equipment,0.0
2011,rec,state_equipment,0.0
2001,rec,state_equipment,0.0
2008,con,state_equipment,0.0
2009,con,state_equipment,0.0
2005,con,state_equipment,0.0
2006,con,state_equipment,0.0
2012,con,state_equipment,0.0
2014,con,state_equipment,0.0
2013,con,state_equipment,0.0
1999,con,state_equipment,0.0
2002,con,state_equipment,0.0
2017,con,state_equipment,0.0
2016,con,state_equipment,0.0
2015,con,state_equipment,0.0
1998,con,state_equipment,0.0
2004,con,state_equipment,0.0
2000,con,state_equipment,0.0
1997,con,state_equipment,0.0
2007,con,state_equipment,0.0
2010,con,state_equipment,0.0
2003,con,state_equipment,0.0
2011,con,state_equipment,0.0
2001,con,state_equipment,0.0
2008,agr,state_equipment,0.0
2009,agr,state_equipment,0.0
2005,agr,state_equipment,0.0
2006,agr,state_equipment,0.0
2012,agr,state_equipment,0.0
2014,agr,state_equipment,0.0
2013,agr,state_equipment,0.0
1999,agr,state_equipment,0.0
2002,agr,state_equipment,0.0
2017,agr,state_equipment,0.0
2016,agr,state_equipment,0.0
2015,agr,state_equipment,0.0
1998,agr,state_equipment,0.0
2004,agr,state_equipment,0.0
2000,agr,state_equipment,0.0
1997,agr,state_equipment,0.0
2007,agr,state_equipment,0.0
2010,agr,state_equipment,0.0
2003,agr,state_equipment,0.0
2011,agr,state_equipment,0.0
2001,agr,state_equipment,0.0
2008,eec,state_equipment,0.0
2009,eec,state_equipment,0.0
2005,eec,state_equipment,0.0
2006,eec,state_equipment,0.0
2012,eec,state_equipment,0.0
2014,eec,state_equipment,0.0
2013,eec,state_equipment,0.0
1999,eec,state_equipment,0.0
2002,eec,state_equipment,0.0
2017,eec,state_equipment,0.0
2016,eec,state_equipment,0.0
2015,eec,state_equipment,0.0
1998,eec,state_equipment,0.0
2004,eec,state_equipment,0.0
2000,eec,state_equipment,0.0
1997,eec,state_equipment,0.0
2007,eec,state_equipment,0.0
2010,eec,state_equipment,0.0
2003,eec,state_equipment,0.0
2011,eec,state_equipment,0.0
2001,eec,state_equipment,0.0
2008,use,state_equipment,0.0
2009,use,state_equipment,0.0
2005,use,state_equipment,0.0
2006,use,state_equipment,0.0
2012,use,state_equipment,0.0
2014,use,state_equipment,0.0
2013,use,state_equipment,0.0
1999,use,state_equipment,0.0
2002,use,state_equipment,0.0
2017,use,state_equipment,0.0
2016,use,state_equipment,0.0
2015,use,state_equipment,0.0
1998,use,state_equipment,0.0
2004,use,state_equipment,0.0
2000,use,state_equipment,0.0
1997,use,state_equipment,0.0
2007,use,state_equipment,0.0
2010,use,state_equipment,0.0
2003,use,state_equipment,0.0
2011,use,state_equipment,0.0
2001,use,state_equipment,0.0
2008,fnd,state_equipment,0.0
2009,fnd,state_equipment,0.0
2005,fnd,state_equipment,0.0
2006,fnd,state_equipment,0.0
2012,fnd,state_equipment,0.0
2014,fnd,state_equipment,0.0
2013,fnd,state_equipment,0.0
1999,fnd,state_equipment,0.0
2002,fnd,state_equipment,0.0
2017,fnd,state_equipment,0.0
2016,fnd,state_equipment,0.0
2015,fnd,state_equipment,0.0
1998,fnd,state_equipment,0.0
2004,fnd,state_equipment,0.0
2000,fnd,state_equipment,0.0
1997,fnd,state_equipment,0.0
2007,fnd,state_equipment,0.0
2010,fnd,state_equipment,0.0
2003,fnd,state_equipment,0.0
2011,fnd,state_equipment,0.0
2001,fnd,state_equipment,0.0
2008,pub,state_equipment,0.0
2009,pub,state_equipment,0.0
2005,pub,state_equipment,0.0
2006,pub,state_equipment,0.0
2012,pub,state_equipment,0.0
2014,pub,state_equipment,0.0
2013,pub,state_equipment,0.0
1999,pub,state_equipment,0.0
2002,pub,state_equipment,0.0
2017,pub,state_equipment,0.0
2016,pub,state_equipment,0.0
2015,pub,state_equipment,0.0
1998,pub,state_equipment,0.0
2004,pub,state_equipment,0.0
2000,pub,state_equipment,0.0
1997,pub,state_equipment,0.0
2007,pub,state_equipment,0.0
2010,pub,state_equipment,0.0
2003,pub,state_equipment,0.0
2011,pub,state_equipment,0.0
2001,pub,state_equipment,0.0
2008,hou,state_equipment,0.0
2009,hou,state_equipment,0.0
2005,hou,state_equipment,0.0
2006,hou,state_equipment,0.0
2012,hou,state_equipment,0.0
2014,hou,state_equipment,0.0
2013,hou,state_equipment,0.0
1999,hou,state_equipment,0.0
2002,hou,state_equipment,0.0
2017,hou,state_equipment,0.0
2016,hou,state_equipment,0.0
2015,hou,state_equipment,0.0
1998,hou,state_equipment,0.0
2004,hou,state_equipment,0.0
2000,hou,state_equipment,0.0
1997,hou,state_equipment,0.0
2007,hou,state_equipment,0.0
2010,hou,state_equipment,0.0
2003,hou,state_equipment,0.0
2011,hou,state_equipment,0.0
2001,hou,state_equipment,0.0
2008,fbt,state_equipment,0.0
2009,fbt,state_equipment,0.0
2005,fbt,state_equipment,0.0
2006,fbt,state_equipment,0.0
2012,fbt,state_equipment,0.0
2014,fbt,state_equipment,0.0
2013,fbt,state_equipment,0.0
1999,fbt,state_equipment,0.0
2002,fbt,state_equipment,0.0
2017,fbt,state_equipment,0.0
2016,fbt,state_equipment,0.0
2015,fbt,state_equipment,0.0
1998,fbt,state_equipment,0.0
2004,fbt,state_equipment,0.0
2000,fbt,state_equipment,0.0
1997,fbt,state_equipment,0.0
2007,fbt,state_equipment,0.0
2010,fbt,state_equipment,0.0
2003,fbt,state_equipment,0.0
2011,fbt,state_equipment,0.0
2001,fbt,state_equipment,0.0
2008,ins,state_equipment,0.0
2009,ins,state_equipment,0.0
2005,ins,state_equipment,0.0
2006,ins,state_equipment,0.0
2012,ins,state_equipment,0.0
2014,ins,state_equipment,0.0
2013,ins,state_equipment,0.0
1999,ins,state_equipment,0.0
2002,ins,state_equipment,0.0
2017,ins,state_equipment,0.0
2016,ins,state_equipment,0.0
2015,ins,state_equipment,0.0
1998,ins,state_equipment,0.0
2004,ins,state_equipment,0.0
2000,ins,state_equipment,0.0
1997,ins,state_equipment,0.0
2007,ins,state_equipment,0.0
2010,ins,state_equipment,0.0
2003,ins,state_equipment,0.0
2011,ins,state_equipment,0.0
2001,ins,state_equipment,0.0
2008,tex,state_equipment,0.0
2009,tex,state_equipment,0.0
2005,tex,state_equipment,0.0
2006,tex,state_equipment,0.0
