yr,va,j,value
2002,surplus,che,126.55900390645459
2002,surplus,air,12.804027104603845
2002,surplus,mmf,22.61997215170686
2002,surplus,otr,20.848445977695985
2002,surplus,min,12.077092241171455
2002,compen,ppd,32.46273160301318
2002,compen,res,138.42496912821858
2002,compen,com,99.4801733935003
2002,compen,amb,251.58853282419395
2002,compen,fbp,74.56777795611282
2002,compen,rec,31.77236270610692
2002,compen,con,327.32626243145455
2002,compen,agr,20.73611887638446
2002,compen,eec,28.024689143322682
2002,compen,fnd,97.71234245433806
2002,compen,pub,69.60282106286364
2002,compen,hou,11.938538163749943
2002,compen,fbt,69.29143238363623
2002,compen,ins,147.215127092955
2002,compen,tex,17.45354900790785
2002,compen,leg,85.3186117820074
2002,compen,fen,54.51726572453229
2002,compen,uti,54.85428071881592
2002,compen,nmp,25.753700839724445
2002,compen,brd,104.75902908883212
2002,compen,bnk,161.85553706091406
2002,compen,ore,49.29222707885977
2002,compen,edu,88.99754804525561
2002,compen,ote,50.84254378594471
2002,compen,man,150.95555281005497
2002,compen,mch,69.51178604597584
2002,compen,dat,33.62585183772791
2002,compen,amd,49.91985183408544
2002,compen,oil,13.275872487425271
2002,compen,hos,191.7024543493542
2002,compen,rnt,25.099235582519288
2002,compen,pla,38.60068859629195
2002,compen,fof,10.800203419352368
2002,compen,fin,1.1937700772706978
2002,compen,tsv,285.51682742963914
2002,compen,nrs,74.40667980017983
2002,compen,sec,138.03411484053998
2002,compen,art,29.690149031845294
2002,compen,mov,21.748640420447718
2002,compen,fpd,22.32759311102296
2002,compen,slg,827.8662388780712
2002,compen,pri,32.64377506457017
2002,compen,grd,11.08408003125785
2002,compen,pip,3.6493157154579805
2002,compen,sle,65.58944628170845
2002,compen,osv,189.2585309626344
2002,compen,trn,15.482638762616304
2002,compen,smn,10.357681617506323
2002,compen,fmt,74.22395342139244
2002,compen,pet,11.226600545601734
2002,compen,mvt,84.28040019251446
2002,compen,cep,119.95140483079041
2002,compen,wst,15.809524993916355
2002,compen,mot,73.67592769562299
2002,compen,adm,212.22318849979573
2002,compen,soc,48.06968660751284
2002,compen,alt,12.62179158190236
2002,compen,pmt,32.16915253926602
2002,compen,trk,59.04755940428635
2002,compen,fdd,143.08772044177218
2002,compen,gmt,60.85534376825467
2002,compen,wtt,3.7729027797279655
2002,compen,wpd,21.400182668483577
2002,compen,wht,326.58133622549985
2002,compen,wrh,20.53969726885373
2002,compen,ott,210.32191359238806
2002,compen,che,73.91589786366205
2002,compen,air,38.5420081820665
2002,compen,mmf,36.91303052886343
2002,compen,otr,49.43393047388125
2002,compen,min,12.283844108314339
2003,surplus,ppd,17.863814564872683
2003,surplus,res,51.62272256481402
2003,surplus,com,15.55829844820566
2003,surplus,amb,77.77189011537114
2003,surplus,fbp,81.97904012829746
2003,surplus,rec,10.600219226187972
2003,surplus,con,183.31368900937088
2003,surplus,agr,79.14846991901031
2003,surplus,eec,16.77354057409893
2003,surplus,fnd,63.840166947568
2003,surplus,pub,71.15291798565109
2003,surplus,hou,921.5452344322606
2003,surplus,fbt,28.872979614684592
2003,surplus,ins,109.65940555659154
2003,surplus,tex,1.2719370589533607
2003,surplus,leg,61.222813046985976
2003,surplus,fen,11.964346687726001
2003,surplus,uti,92.6264576536876
2003,surplus,nmp,15.014968783177006
2003,surplus,brd,150.45156673325883
2003,surplus,bnk,215.31989119323165
2003,surplus,ore,175.7042769448677
2003,surplus,edu,17.950000620215217
2003,surplus,ote,19.891947908747635
2003,surplus,man,20.23662043309465
2003,surplus,mch,26.1709443759847
2003,surplus,dat,28.342612534165106
2003,surplus,amd,29.328438066255725
2003,surplus,oil,65.90554164646656
2003,surplus,hos,29.29096057128809
2003,surplus,rnt,107.15600930759375
2003,surplus,pla,22.401301245899393
2003,surplus,fof,10.747544590845468
2003,surplus,fin,18.305175883106482
2003,surplus,tsv,162.79714090482693
2003,surplus,nrs,4.1630506433593135
2003,surplus,sec,12.427429806558175
2003,surplus,art,25.98782269699088
2003,surplus,mov,41.542490091163195
2003,surplus,fpd,7.655023859538494
2003,surplus,slg,105.10290411738171
2003,surplus,pri,9.290135161985168
2003,surplus,grd,9.053449353893392
2003,surplus,pip,5.2578034181746816
2003,surplus,sle,28.15416203175085
2003,surplus,osv,74.44701383084873
2003,surplus,trn,7.288875798054382
2003,surplus,smn,5.20551451764352
2003,surplus,fmt,32.959134639907354
2003,surplus,pet,67.10119396433466
2003,surplus,mvt,30.839392790508573
2003,surplus,cep,71.8516532755436
2003,surplus,wst,13.593777064154441
2003,surplus,mot,64.89338957796069
2003,surplus,adm,64.54696059346921
2003,surplus,soc,12.01058883594877
2003,surplus,alt,3.1138979586099436
2003,surplus,pmt,9.74390711512429
2003,surplus,trk,35.33014718867154
2003,surplus,fdd,106.51290067471534
2003,surplus,gmt,15.003877594982885
2003,surplus,wtt,4.18092435506284
2003,surplus,wpd,6.361435409144966
2003,surplus,wht,161.8821262098782
2003,surplus,wrh,6.455869662529801
2003,surplus,ott,103.83354605865183
2003,surplus,che,126.92663670300244
2003,surplus,air,5.043876351111143
2003,surplus,mmf,22.422848446079545
2003,surplus,otr,20.44865761735031
2003,surplus,min,13.556679625129956
2003,compen,ppd,32.380135255252306
2003,compen,res,147.4617081167743
2003,compen,com,97.99158723991943
2003,compen,amb,267.3616780499064
2003,compen,fbp,77.2895168399183
2003,compen,rec,32.954491285778296
2003,compen,con,336.1114643075437
2003,compen,agr,20.381255757398396
2003,compen,eec,27.718766075927967
2003,compen,fnd,107.49414106938362
2003,compen,pub,71.64830730449738
2003,compen,hou,11.879780028552574
2003,compen,fbt,71.367253964651
2003,compen,ins,154.67585190900238
2003,compen,tex,16.68920531420319
2003,compen,leg,90.05464975002813
2003,compen,fen,54.44887877275193
2003,compen,uti,53.09806519217028
2003,compen,nmp,25.801967708955384
2003,compen,brd,104.52051963226258
2003,compen,bnk,176.9896383803544
2003,compen,ore,51.012019686446074
2003,compen,edu,94.66763272130432
2003,compen,ote,51.282421841530216
2003,compen,man,160.34101071156107
2003,compen,mch,68.72361724443483
2003,compen,dat,33.50001733199227
2003,compen,amd,51.094102520828706
2003,compen,oil,13.644416883600352
2003,compen,hos,208.32114973061593
2003,compen,rnt,24.895275826558198
2003,compen,pla,38.773208939207514
2003,compen,fof,11.11207070702674
2003,compen,fin,1.2915497564949796
2003,compen,tsv,291.3827506019086
2003,compen,nrs,78.78573336141332
2003,compen,sec,131.78693090842057
2003,compen,art,31.25016376658957
2003,compen,mov,22.307684970166534
2003,compen,fpd,22.242843201775184
2003,compen,slg,863.8511672517241
2003,compen,pri,32.148704600298814
2003,compen,grd,11.4641666620932
2003,compen,pip,3.592365963126895
2003,compen,sle,68.90476546945067
2003,compen,osv,197.0044258967251
2003,compen,trn,15.807538059416322
2003,compen,smn,11.086530625014442
2003,compen,fmt,73.7763421295007
2003,compen,pet,12.136287956759828
2003,compen,mvt,87.51499222731009
2003,compen,cep,115.68032285061803
2003,compen,wst,16.547520980433617
2003,compen,mot,75.5324689957967
2003,compen,adm,219.43700705122924
2003,compen,soc,52.036886006627995
2003,compen,alt,11.962566245391537
2003,compen,pmt,31.5377168040673
2003,compen,trk,60.405245628312684
2003,compen,fdd,165.51482814155787
2003,compen,gmt,64.90441430713585
2003,compen,wtt,3.8645410425738422
2003,compen,wpd,21.635843643419392
2003,compen,wht,334.81613865175666
2003,compen,wrh,21.806271337304686
2003,compen,ott,217.5351804203469
2003,compen,che,75.93058289558567
2003,compen,air,41.35318996797534
2003,compen,mmf,38.22787692083123
2003,compen,otr,51.60399986006332
2003,compen,min,12.455311333426717
2004,surplus,ppd,20.095512367907553
2004,surplus,res,53.174850624148725
2004,surplus,com,15.927233575503402
2004,surplus,amb,80.42485102288488
2004,surplus,fbp,76.9782378592737
2004,surplus,rec,12.13939744980997
2004,surplus,con,219.65459634368094
2004,surplus,agr,102.37127398750404
2004,surplus,eec,12.467170520977415
2004,surplus,fnd,66.6649881683578
2004,surplus,pub,85.41884267665037
2004,surplus,hou,979.6556024927154
2004,surplus,fbt,29.273085888176535
2004,surplus,ins,139.16746887686142
2004,surplus,tex,4.969645430127003
2004,surplus,leg,68.0096330732929
2004,surplus,fen,10.28204198472883
2004,surplus,uti,102.76885488549223
2004,surplus,nmp,17.416448522468254
2004,surplus,brd,170.15067976438098
2004,surplus,bnk,179.1735205629746
2004,surplus,ore,173.18915993987113
2004,surplus,edu,22.230205297642023
2004,surplus,ote,18.058633223902394
2004,surplus,man,21.15136243271448
2004,surplus,mch,29.620049696175776
2004,surplus,dat,37.26106881692282
2004,surplus,amd,32.895325756848315
2004,surplus,oil,81.2362107688198
2004,surplus,hos,33.52326159134733
2004,surplus,rnt,101.40521920425704
2004,surplus,pla,23.001467008090074
2004,surplus,fof,9.87377304250142
2004,surplus,fin,18.990644976216092
2004,surplus,tsv,172.6283271606313
2004,surplus,nrs,4.480869770894211
2004,surplus,sec,2.8270799553994195
2004,surplus,art,27.14474571389707
2004,surplus,mov,45.31264018748448
2004,surplus,fpd,7.357142265567317
2004,surplus,slg,111.60802600582419
2004,surplus,pri,9.678954112562282
2004,surplus,grd,9.901610480620361
2004,surplus,pip,5.355085868171555
2004,surplus,sle,27.724797814425674
2004,surplus,osv,76.98787065058367
2004,surplus,trn,8.52483918437096
2004,surplus,smn,6.726757046681098
2004,surplus,fmt,35.26714511885281
2004,surplus,pet,89.50062731713447
2004,surplus,mvt,30.257758694355257
2004,surplus,cep,75.91764735696553
2004,surplus,wst,12.118930844629029
2004,surplus,mot,60.03772886590349
2004,surplus,adm,72.70549735499213
2004,surplus,soc,11.557048966421648
2004,surplus,alt,2.3697893662371663
2004,surplus,pmt,25.153661323349176
2004,surplus,trk,39.25034775471325
2004,surplus,fdd,111.92795898729662
2004,surplus,gmt,14.74328358323778
2004,surplus,wtt,4.712100086889843
2004,surplus,wpd,8.669871442469164
2004,surplus,wht,187.6055157285853
2004,surplus,wrh,7.666540421785657
2004,surplus,ott,105.14573645050584
2004,surplus,che,140.4820531126656
2004,surplus,air,7.675899880339335
2004,surplus,mmf,22.25106127833124
2004,surplus,otr,23.973265256083923
2004,surplus,min,16.748334377503262
2004,compen,ppd,31.867078451635525
2004,compen,res,157.798336525576
2004,compen,com,104.72894096351496
2004,compen,amb,288.6157493950008
2004,compen,fbp,78.55555880354166
2004,compen,rec,34.51442524700443
2004,compen,con,358.2199057724669
2004,compen,agr,22.055822018643838
2004,compen,eec,28.56526441426633
2004,compen,fnd,112.66084423784702
2004,compen,pub,72.23806542075098
2004,compen,hou,12.417691777196039
2004,compen,fbt,72.11124000674447
2004,compen,ins,164.64979692754514
2004,compen,tex,16.399233782993957
2004,compen,leg,94.17705168270022
2004,compen,fen,58.31548899401173
2004,compen,uti,55.82177438814605
2004,compen,nmp,26.577655751558865
2004,compen,brd,107.50416435486571
2004,compen,bnk,185.02001629410998
2004,compen,ore,56.56709362195346
2004,compen,edu,102.19032456063778
2004,compen,ote,56.302571065387745
2004,compen,man,176.2948188001557
2004,compen,mch,71.84026974102565
2004,compen,dat,35.61540930939907
2004,compen,amd,55.0428724145537
2004,compen,oil,15.577273407440373
2004,compen,hos,223.70363004249194
2004,compen,rnt,26.432701842224816
2004,compen,pla,39.15902792530091
2004,compen,fof,12.72375962699091
2004,compen,fin,1.5452816458769996
2004,compen,tsv,309.3650660699012
2004,compen,nrs,82.92661700490865
2004,compen,sec,152.77998306852638
2004,compen,art,32.67194730565636
2004,compen,mov,24.210168345050917
2004,compen,fpd,23.081406050812873
2004,compen,slg,906.3807717056148
2004,compen,pri,32.25518700807469
2004,compen,grd,12.235404257622065
2004,compen,pip,3.599732462071116
2004,compen,sle,73.19714778998532
2004,compen,osv,206.43645838206862
2004,compen,trn,16.385831237321288
2004,compen,smn,12.739683336748792
2004,compen,fmt,77.42740493167916
2004,compen,pet,12.499736457892098
2004,compen,mvt,89.50487369477031
2004,compen,cep,119.49493229164148
2004,compen,wst,17.453243061733993
2004,compen,mot,76.08997837232366
2004,compen,adm,236.19985735053143
2004,compen,soc,55.03394734951571
2004,compen,alt,11.791413189299334
2004,compen,pmt,32.89712275228933
2004,compen,trk,63.659094285708264
2004,compen,fdd,177.17331250982684
2004,compen,gmt,67.65504774543857
2004,compen,wtt,4.223041979042439
2004,compen,wpd,23.114352671561395
2004,compen,wht,354.9207091828167
2004,compen,wrh,25.39317024474194
2004,compen,ott,226.51518762030136
2004,compen,che,77.86565671085384
2004,compen,air,40.948441137767404
2004,compen,mmf,40.005277829029055
2004,compen,otr,55.7851480701586
2004,compen,min,13.392100308892843
2005,surplus,ppd,18.882867772231556
2005,surplus,res,52.415675272136156
2005,surplus,com,17.54369558215059
2005,surplus,amb,84.34988123475152
2005,surplus,fbp,77.28916116468844
2005,surplus,rec,13.15605953367708
2005,surplus,con,256.4621783016368
2005,surplus,agr,97.49554607496134
2005,surplus,eec,12.920991832426344
2005,surplus,fnd,69.97249912522918
2005,surplus,pub,95.26431255539416
2005,surplus,hou,1050.4956411619235
2005,surplus,fbt,31.986640877251848
2005,surplus,ins,155.85891022523123
2005,surplus,tex,4.414437535885472
2005,surplus,leg,70.84604942322686
2005,surplus,fen,6.624447156788688
2005,surplus,uti,98.47868442444175
2005,surplus,nmp,19.388730755588764
2005,surplus,brd,192.63617893737828
2005,surplus,bnk,199.43216195116094
2005,surplus,ore,199.61801248231265
2005,surplus,edu,21.969016228998537
2005,surplus,ote,30.740343136529578
2005,surplus,man,21.95106379666112
2005,surplus,mch,36.092190898616394
2005,surplus,dat,33.68926950874311
2005,surplus,amd,35.45955157572176
2005,surplus,oil,117.62095809037874
2005,surplus,hos,29.445084391115564
2005,surplus,rnt,103.69340728523792
2005,surplus,pla,21.11426858571903
2005,surplus,fof,10.21773746541128
2005,surplus,fin,21.218457174235155
2005,surplus,tsv,173.45269562888475
2005,surplus,nrs,4.024419678536599
2005,surplus,sec,26.428533769122268
2005,surplus,art,28.344772160407864
2005,surplus,mov,33.21518459619509
2005,surplus,fpd,9.639418556939072
2005,surplus,slg,121.97950239160079
2005,surplus,pri,10.990805423869467
2005,surplus,grd,9.881068322893778
2005,surplus,pip,4.452921999036421
2005,surplus,sle,30.287264964780366
2005,surplus,osv,85.87461415140228
2005,surplus,trn,10.431523268331704
2005,surplus,smn,10.328559263287818
2005,surplus,fmt,39.00096625678529
2005,surplus,pet,125.34042946430888
2005,surplus,mvt,30.654166142048332
2005,surplus,cep,81.78885348037005
2005,surplus,wst,12.377094591141827
2005,surplus,mot,57.702278173056506
2005,surplus,adm,84.62701047735756
2005,surplus,soc,11.775143644963896
2005,surplus,alt,2.193271066545068
2005,surplus,pmt,25.401835104784556
2005,surplus,trk,42.16255240185243
2005,surplus,fdd,118.16763617158406
2005,surplus,gmt,14.984037494872288
2005,surplus,wtt,4.040757382513642
2005,surplus,wpd,9.170778316321481
2005,surplus,wht,212.32320181805315
2005,surplus,wrh,9.708448327699765
2005,surplus,ott,115.75001564885947
2005,surplus,che,133.60548368010492
2005,surplus,air,10.211743795983162
2005,surplus,mmf,23.35486287046802
2005,surplus,otr,28.947289806414826
2005,surplus,min,24.494103046088526
2005,compen,ppd,31.677816422694423
2005,compen,res,165.32184869592598
2005,compen,com,114.98479839291953
2005,compen,amb,305.9358945639695
2005,compen,fbp,79.5817248636733
2005,compen,rec,35.47044765556218
2005,compen,con,387.77621700721795
2005,compen,agr,21.92192238883501
2005,compen,eec,29.089730249603953
2005,compen,fnd,117.97252083948487
2005,compen,pub,74.33276482385926
2005,compen,hou,12.79659128654534
2005,compen,fbt,73.17104197139562
2005,compen,ins,173.29478036003835
2005,compen,tex,15.471401045117
2005,compen,leg,98.80848348053556
2005,compen,fen,58.95757961997007
2005,compen,uti,56.35586392195895
2005,compen,nmp,28.059022424682595
2005,compen,brd,107.28555873259239
2005,compen,bnk,197.68132794237667
2005,compen,ore,61.491617941186966
2005,compen,edu,106.18859280483309
2005,compen,ote,57.18116256935913
2005,compen,man,186.06149346388315
2005,compen,mch,75.38838046946397
2005,compen,dat,36.84138781179182
2005,compen,amd,57.285752135657496
2005,compen,oil,17.20660087871393
2005,compen,hos,236.5541381115435
2005,compen,rnt,27.55333519926353
2005,compen,pla,40.22695793299809
2005,compen,fof,12.602808785419402
2005,compen,fin,1.6988864517800533
2005,compen,tsv,341.4863109227531
2005,compen,nrs,85.4496090823702
2005,compen,sec,168.58216704275037
2005,compen,art,33.14324527656232
2005,compen,mov,24.502462820282197
2005,compen,fpd,23.46483190207301
2005,compen,slg,943.6750720319958
2005,compen,pri,32.61171800833912
2005,compen,grd,12.726815998097038
2005,compen,pip,3.651318497997281
2005,compen,sle,76.37753827479985
2005,compen,osv,209.84679993367814
2005,compen,trn,17.299554700292482
2005,compen,smn,15.887039298301566
2005,compen,fmt,81.24591657110905
2005,compen,pet,13.444593149473409
2005,compen,mvt,92.66770636641834
2005,compen,cep,123.05985135447129
2005,compen,wst,18.726608500415054
2005,compen,mot,75.23055540728446
2005,compen,adm,256.54589647211793
2005,compen,soc,59.44062914822324
2005,compen,alt,11.225379602041587
2005,compen,pmt,33.13062320050136
2005,compen,trk,67.84223639112497
2005,compen,fdd,190.77398393254168
2005,compen,gmt,71.71612855952341
2005,compen,wtt,4.700616788608527
2005,compen,wpd,24.711922495895113
2005,compen,wht,377.14153363846157
2005,compen,wrh,27.801284235783736
2005,compen,ott,236.78493985227334
2005,compen,che,80.62083503928937
2005,compen,air,38.91476453861328
2005,compen,mmf,41.246174533438804
2005,compen,otr,58.34897012673594
2005,compen,min,14.310121394072171
2006,surplus,ppd,25.407841877999402
2006,surplus,res,55.6762187401915
2006,surplus,com,18.41455382064083
2006,surplus,amb,88.8479454025416
2006,surplus,fbp,90.8835323956111
2006,surplus,rec,13.233641690283612
2006,surplus,con,267.6379427706776
2006,surplus,agr,81.66507244633115
2006,surplus,eec,20.046756824759346
2006,surplus,fnd,73.55481092822448
2006,surplus,pub,80.83648595251171
2006,surplus,hou,1116.673202811009
2006,surplus,fbt,32.58343776952781
2006,surplus,ins,169.0196218146707
2006,surplus,tex,4.615981351369573
2006,surplus,leg,76.44634614268557
2006,surplus,fen,7.8268780019832045
2006,surplus,uti,118.27053378379132
2006,surplus,nmp,19.91421632337051
2006,surplus,brd,198.16489093044635
2006,surplus,bnk,198.38262533562045
2006,surplus,ore,165.71483451154
2006,surplus,edu,23.961515804382646
2006,surplus,ote,32.46608912058675
2006,surplus,man,22.50614907995974
2006,surplus,mch,39.64537569755705
2006,surplus,dat,41.419710683912456
2006,surplus,amd,38.864737753852374
2006,surplus,oil,133.32226037946592
2006,surplus,hos,31.783566385686196
2006,surplus,rnt,125.60816697350606
2006,surplus,pla,21.411311814212244
2006,surplus,fof,11.558403084004631
2006,surplus,fin,18.75798887773483
2006,surplus,tsv,178.70704892819495
2006,surplus,nrs,3.86918657250548
2006,surplus,sec,31.40074684835232
2006,surplus,art,30.819006167312057
2006,surplus,mov,36.78793852685485
2006,surplus,fpd,10.081411951003872
2006,surplus,slg,132.03265222182452
2006,surplus,pri,13.001217425724194
2006,surplus,grd,11.338142861599097
2006,surplus,pip,4.757579269891305
2006,surplus,sle,29.964925218669272
2006,surplus,osv,89.69419651580964
2006,surplus,trn,13.463523538277702
2006,surplus,smn,21.25329356338464
2006,surplus,fmt,39.06024914032236
2006,surplus,pet,121.81718380793026
2006,surplus,mvt,30.08813200137555
2006,surplus,cep,87.98714657971034
2006,surplus,wst,9.199433555353005
2006,surplus,mot,55.65508497462334
2006,surplus,adm,88.88062751230208
2006,surplus,soc,13.517734269217852
2006,surplus,alt,1.5689112789403206
2006,surplus,pmt,31.452304811001728
2006,surplus,trk,46.5500243161237
2006,surplus,fdd,125.08723671129336
2006,surplus,gmt,12.848919149635778
2006,surplus,wtt,7.6089303679808555
2006,surplus,wpd,6.118897299217878
2006,surplus,wht,233.82213922204758
2006,surplus,wrh,11.638172998514882
2006,surplus,ott,121.7069730882484
2006,surplus,che,162.84357885050017
2006,surplus,air,17.166336019254203
2006,surplus,mmf,25.89263751895192
2006,surplus,otr,32.743091425348425
2006,surplus,min,31.748363328072355
2006,compen,ppd,31.407140205906135
2006,compen,res,174.3997045131108
2006,compen,com,127.92619140229701
2006,compen,amb,327.3739438384497
2006,compen,fbp,80.84757079102151
2006,compen,rec,36.57798612164198
2006,compen,con,421.46655913337565
2006,compen,agr,21.797670327736064
2006,compen,eec,30.32845424271025
2006,compen,fnd,121.99378561950404
2006,compen,pub,78.1846000941595
2006,compen,hou,13.225209896711817
2006,compen,fbt,74.45672296543148
2006,compen,ins,183.55947241384328
2006,compen,tex,14.678721274833554
2006,compen,leg,104.19791805670572
2006,compen,fen,60.55330968206406
2006,compen,uti,61.107446112918296
2006,compen,nmp,29.10960296881946
2006,compen,brd,108.14898826121504
2006,compen,bnk,208.91260186844616
2006,compen,ore,66.09646744045776
2006,compen,edu,113.3806886894793
2006,compen,ote,61.85694926727096
2006,compen,man,201.57030849876222
2006,compen,mch,79.28675225492591
2006,compen,dat,38.9642864986967
2006,compen,amd,59.47333701392678
2006,compen,oil,20.899959895075256
2006,compen,hos,253.33701265506951
2006,compen,rnt,29.042026227050105
2006,compen,pla,40.8435272162038
2006,compen,fof,16.043931900033545
2006,compen,fin,1.8148341923215487
2006,compen,tsv,377.06328868205213
2006,compen,nrs,90.2122962958856
2006,compen,sec,192.58897702049228
2006,compen,art,36.668395222058415
2006,compen,mov,25.04286289752203
2006,compen,fpd,23.843797061528765
2006,compen,slg,988.5226918567056
2006,compen,pri,32.92962413702091
2006,compen,grd,13.565349531269582
2006,compen,pip,4.090764384513629
2006,compen,sle,79.58098263851676
2006,compen,osv,219.24157198953597
2006,compen,trn,18.0792573943099
2006,compen,smn,20.546365291211917
2006,compen,fmt,85.73635322906235
2006,compen,pet,15.578076370525558
2006,compen,mvt,94.23955713806605
2006,compen,cep,129.48258330179604
2006,compen,wst,19.76141630556698
2006,compen,mot,75.29682268170318
2006,compen,adm,273.136002809961
2006,compen,soc,62.085186629110595
2006,compen,alt,10.87818164365089
2006,compen,pmt,35.10949848885572
2006,compen,trk,71.76211624805788
2006,compen,fdd,197.7232616285347
2006,compen,gmt,74.46895763069914
2006,compen,wtt,5.111449864942134
2006,compen,wpd,24.65751573696694
2006,compen,wht,401.9645720220943
2006,compen,wrh,28.51980879678638
2006,compen,ott,245.36243238505892
2006,compen,che,81.38938919527702
2006,compen,air,39.20557977167841
2006,compen,mmf,42.84306486861023
2006,compen,otr,60.27885993376482
2006,compen,min,15.690952924841698
2007,surplus,ppd,22.738763310923453
2007,surplus,res,49.863044518126856
2007,surplus,com,23.036584037429773
2007,surplus,amb,88.73503709184753
2007,surplus,fbp,87.69747628580592
2007,surplus,rec,15.429463882628646
2007,surplus,con,266.9949893325422
2007,surplus,agr,93.58861110937185
2007,surplus,eec,18.134557140796773
2007,surplus,fnd,77.4052359908902
2007,surplus,pub,102.1347976527501
2007,surplus,hou,1157.6048503336326
2007,surplus,fbt,27.492498775082684
2007,surplus,ins,194.3535331956212
2007,surplus,tex,4.142849589859769
2007,surplus,leg,86.16620516419374
2007,surplus,fen,8.295043255704714
2007,surplus,uti,117.63337111470967
2007,surplus,nmp,19.149186485787006
2007,surplus,brd,222.9276903482531
2007,surplus,bnk,179.60815403981752
2007,surplus,ore,225.11379216918647
2007,surplus,edu,24.321618871300632
2007,surplus,ote,46.22200593479385
2007,surplus,man,23.589798035539925
2007,surplus,mch,43.597477014585756
2007,surplus,dat,32.20794430554627
2007,surplus,amd,41.785830337750994
2007,surplus,oil,155.3881148494252
2007,surplus,hos,32.650342111979306
2007,surplus,rnt,119.09479186551113
2007,surplus,pla,21.06837846207881
2007,surplus,fof,10.598030130628908
2007,surplus,fin,20.82349704984985
2007,surplus,tsv,186.19973428785545
2007,surplus,nrs,3.602300858689387
2007,surplus,sec,5.568475293203133
2007,surplus,art,29.987561646535784
2007,surplus,mov,43.894917896526884
2007,surplus,fpd,8.249482695918404
2007,surplus,slg,145.16607577144313
2007,surplus,pri,13.429427465041787
2007,surplus,grd,10.945806456099112
2007,surplus,pip,6.2829180504820865
2007,surplus,sle,25.771101104152123
2007,surplus,osv,82.09785304377269
2007,surplus,trn,12.926928551613804
2007,surplus,smn,24.87997896288813
2007,surplus,fmt,43.39032936579977
2007,surplus,pet,135.68087413973947
2007,surplus,mvt,30.764811731574625
2007,surplus,cep,89.4476934782674
2007,surplus,wst,12.076723395408573
2007,surplus,mot,49.42070145598145
2007,surplus,adm,99.12336963181166
2007,surplus,soc,13.308752737896876
2007,surplus,alt,0.8646354142177625
2007,surplus,pmt,33.060124975666966
2007,surplus,trk,41.808796837426726
2007,surplus,fdd,132.59466242519352
2007,surplus,gmt,9.887537309302997
2007,surplus,wtt,8.268930243511027
2007,surplus,wpd,4.7267796153603845
2007,surplus,wht,254.04228513495286
2007,surplus,wrh,9.382772671984872
2007,surplus,ott,112.04031008232711
2007,surplus,che,171.51256888080758
2007,surplus,air,17.57750410152232
2007,surplus,mmf,25.52505688036065
2007,surplus,otr,24.00269582432221
2007,surplus,min,36.998274772885715
2007,compen,ppd,31.696274274369944
2007,compen,res,184.85166817968909
2007,compen,com,140.9490381004068
2007,compen,amb,346.1673731848146
2007,compen,fbp,83.76837966718871
2007,compen,rec,38.29636059917321
2007,compen,con,439.9254839792023
2007,compen,agr,25.172211966458967
2007,compen,eec,31.085952169242127
2007,compen,fnd,128.08092416520674
2007,compen,pub,86.01388150605031
2007,compen,hou,13.994766438887792
2007,compen,fbt,76.74390443578437
2007,compen,ins,190.50047600254018
2007,compen,tex,14.321855838831011
2007,compen,leg,110.17486226669284
2007,compen,fen,61.149473136014656
2007,compen,uti,63.299519325411694
2007,compen,nmp,29.537749513727494
2007,compen,brd,118.49076299395026
2007,compen,bnk,210.38407148419577
2007,compen,ore,67.82877084723276
2007,compen,edu,121.06222760605708
2007,compen,ote,65.8224578073711
2007,compen,man,220.61451987861992
2007,compen,mch,82.78191796733545
2007,compen,dat,31.11888859714024
2007,compen,amd,63.337551430510445
2007,compen,oil,22.561850703691697
2007,compen,hos,267.5106207480301
2007,compen,rnt,30.556768353269767
2007,compen,pla,40.44089037762993
2007,compen,fof,16.436131129394607
2007,compen,fin,0.666631751518742
2007,compen,tsv,405.2452776618653
2007,compen,nrs,94.84425003731651
2007,compen,sec,213.7539756578119
2007,compen,art,38.87658507908936
2007,compen,mov,26.404871303820183
2007,compen,fpd,23.64096149742382
2007,compen,slg,1043.825474579758
2007,compen,pri,33.25339291837666
2007,compen,grd,14.286137052478592
2007,compen,pip,4.550428635569925
2007,compen,sle,83.84682190180041
2007,compen,osv,231.26168473032286
2007,compen,trn,18.593606605536102
2007,compen,smn,23.918855102857055
2007,compen,fmt,89.17897297418428
2007,compen,pet,15.711969167819323
2007,compen,mvt,95.6013048866336
2007,compen,cep,131.6126684610941
2007,compen,wst,20.35948432485076
2007,compen,mot,72.36103554520562
2007,compen,adm,289.96790900046585
2007,compen,soc,66.03311849822416
2007,compen,alt,10.561045633637711
2007,compen,pmt,36.030413888718584
2007,compen,trk,74.18269004498457
2007,compen,fdd,206.18321645153253
2007,compen,gmt,77.26130967170303
2007,compen,wtt,5.761008570909535
2007,compen,wpd,23.52724151322913
2007,compen,wht,425.8891665908343
2007,compen,wrh,31.16260724947079
2007,compen,ott,252.3745685426895
2007,compen,che,85.40278783713671
2007,compen,air,42.630387947627796
2007,compen,mmf,44.850417067789785
2007,compen,otr,64.03627574679636
2007,compen,min,16.193404504388173
2008,surplus,ppd,18.548714435486477
2008,surplus,res,50.3230885452981
2008,surplus,com,27.990772580682922
2008,surplus,amb,106.52468532129906
2008,surplus,fbp,91.53124514022993
2008,surplus,rec,13.403345265564976
2008,surplus,con,207.3091410294739
