yr,j,value
2001,fbp,0.006572693205018631
2001,rec,0.02088214460851088
2001,con,0.005006066691770219
2001,agr,0.019920627405067108
2001,eec,0.008554203780143385
2001,pub,0.006831071617184451
2001,hou,0.11549515818394859
2001,fbt,0.012959532630379026
2001,ins,0.008015349931340298
2001,tex,0.007718528386161499
2001,leg,0.0035368197244142778
2001,uti,0.033866422318186956
2001,nmp,0.009054283290924512
2001,brd,0.009607696310492315
2001,bnk,0.015592408773862304
2001,ore,0.02521292299069224
2001,edu,0.022930814530366092
2001,ote,0.008223167160277305
2001,man,0.01811324250975729
2001,mch,0.008793509354676581
2001,dat,0.011380207978411676
2001,amd,0.022158239213998437
2001,oil,0.04713274014890139
2001,hos,0.015482965257595006
2001,rnt,0.02090155094998138
2001,pla,0.00635776559860129
2001,fof,0.01325478645066274
2001,fin,0.010317303415212769
2001,tsv,0.006613467424573678
2001,nrs,0.013143046797212081
2001,sec,0.010953112990007686
2001,art,0.016680202411444994
2001,mov,0.022151162790697676
2001,fpd,0.0036675653114009283
2001,pri,0.0059717854773101
2001,grd,0.0276613265458901
2001,pip,0.042533457002782556
2001,osv,0.012913690025556675
2001,trn,0.014358670712752571
2001,smn,0.022303664921465967
2001,fmt,0.007062971212139258
2001,pet,0.006946738611753479
2001,mvt,0.011552945682006766
2001,cep,0.011212542815166147
2001,wst,0.02111689159355743
2001,mot,0.004587015754357774
2001,adm,0.0046149963344430155
2001,soc,0.006110176123146848
2001,alt,0.004645701449867265
2001,pmt,0.012582912801075388
2001,trk,0.009308216561790072
2001,gmt,0.015541446838951981
2001,wtt,0.018197253801860325
2001,wpd,0.005051539354222131
2001,wht,0.0094792478751765
2001,wrh,0.008898316758037412
2001,ott,0.013351893288928206
2001,che,0.013044228472317147
2001,air,0.023027811789400037
2001,mmf,0.008753048011435297
2001,otr,0.01380677126341866
2001,min,0.02485473289597001
2002,ppd,0.01002957607624055
2002,res,0.007795494015858172
2002,com,0.006409318978341444
2002,amb,0.008545279583776823
2002,fbp,0.007277684412483863
2002,rec,0.023258375907131743
2002,con,0.005366266527667392
2002,agr,0.023008774652258552
2002,eec,0.0098902843084737
2002,pub,0.00739245530253396
2002,hou,0.11893344190285263
2002,fbt,0.013811053040320717
2002,ins,0.007765027383108011
2002,tex,0.008004566452503584
2002,leg,0.0036141283113229664
2002,uti,0.05224042280799659
2002,nmp,0.009563243515910718
2002,brd,0.01015041856076537
2002,bnk,0.016136144553602558
2002,ore,0.025981154984010806
2002,edu,0.02371739235257245
2002,ote,0.009065162251617964
2002,man,0.019162749391354945
2002,mch,0.009746920638009747
2002,dat,0.010671961283117204
2002,amd,0.023119079592058944
2002,oil,0.06789567551341139
2002,hos,0.015306885343952402
2002,rnt,0.022703981481953572
2002,pla,0.0066443647120679
2002,fof,0.013759364011619018
2002,fin,0.012170016105314754
2002,tsv,0.0069943886825258855
2002,nrs,0.013562719748165667
2002,sec,0.012094009319768825
2002,art,0.016322535115077284
2002,mov,0.023846338297186232
2002,fpd,0.003847221671360012
2002,pri,0.006594688059191346
2002,grd,0.027295376273173588
2002,pip,0.04801519124694818
2002,osv,0.013488802500730559
2002,trn,0.01380452788514633
2002,smn,0.028280496351568624
2002,fmt,0.0077501422417296595
2002,pet,0.0075281722699867834
2002,mvt,0.010888242680589518
2002,cep,0.013901530399021608
2002,wst,0.02241938561343255
2002,mot,0.004723580356449932
2002,adm,0.004945466210436271
2002,soc,0.006121552257884119
2002,alt,0.005484999803405026
2002,pmt,0.012850652628542585
2002,trk,0.009800198272758211
2002,gmt,0.016680735816538287
2002,wtt,0.019340375408465692
2002,wpd,0.005198902453926393
2002,wht,0.009551754930381521
2002,wrh,0.008926770223925762
2002,ott,0.013927778364137939
2002,che,0.013467949126271313
2002,air,0.026847295507993914
2002,mmf,0.008954871229424274
2002,otr,0.013815583978728004
2002,min,0.025645864392066578
2003,ppd,0.01046132276416188
2003,res,0.007458237610969347
2003,com,0.006198841728340982
2003,amb,0.00812886063472942
2003,fbp,0.0070949994785602785
2003,rec,0.02191257728830276
2003,con,0.005200404786182579
2003,agr,0.021667420448368717
2003,eec,0.01044943820224719
2003,pub,0.007962161541112943
2003,hou,0.12127869088299419
2003,fbt,0.014237633860275364
2003,ins,0.007194565367186296
2003,tex,0.008398594238592027
2003,leg,0.0032695105937466727
2003,uti,0.052657458873030805
2003,nmp,0.009715684038074697
2003,brd,0.009571956099570409
2003,bnk,0.01617351401454327
2003,ore,0.025061556726891396
2003,edu,0.023694154760959117
2003,ote,0.00952967564238149
2003,man,0.018364154541753275
2003,mch,0.009731883217401389
2003,dat,0.011608178211779065
2003,amd,0.02356313255240006
2003,oil,0.05319327053658355
2003,hos,0.01536839524334927
2003,rnt,0.022175989630541064
2003,pla,0.006693166373805097
2003,fof,0.013821632802044046
2003,fin,0.010077144239801872
2003,tsv,0.007040859645554554
2003,nrs,0.01362850782119632
2003,sec,0.010665226416444882
2003,art,0.01607313702561922
2003,mov,0.02366684778390126
2003,fpd,0.00398284720470507
2003,pri,0.007036558597729397
2003,grd,0.026834336486099165
2003,pip,0.050550729828960334
2003,osv,0.013969974076782925
2003,trn,0.013696695848630331
2003,smn,0.02462526766595289
2003,fmt,0.008145275904277606
2003,pet,0.006874250035591531
2003,mvt,0.011507158427446297
2003,cep,0.014179714600360556
2003,wst,0.021697625037917313
2003,mot,0.004904300584050166
2003,adm,0.0048173349946963005
2003,soc,0.005924863671528577
2003,alt,0.00614576142866686
2003,pmt,0.013037895259079833
2003,trk,0.009841726618705035
2003,gmt,0.01554739797020082
2003,wtt,0.01699268919185932
2003,wpd,0.00514555655247711
2003,wht,0.009360847140949587
2003,wrh,0.008205060155697098
2003,ott,0.013830542028105734
2003,che,0.01380026468492314
2003,air,0.024122268598084945
2003,mmf,0.009121193495268664
2003,otr,0.013434678601743962
2003,min,0.0243310751316286
2004,ppd,0.010362999960671726
2004,res,0.007665729927179097
2004,com,0.006376970938804069
2004,amb,0.008657965839610027
2004,fbp,0.0073321007468693435
2004,rec,0.023477487261845616
2004,con,0.005337730738449465
2004,agr,0.01942928758057364
2004,eec,0.009609374999999998
2004,pub,0.007831662291836997
2004,hou,0.12148148148148147
2004,fbt,0.015035126997606738
2004,ins,0.007904802536924476
2004,tex,0.008334803914914412
2004,leg,0.0037147388354785344
2004,uti,0.05678546700193142
2004,nmp,0.009776891339629648
2004,brd,0.009377807119124665
2004,bnk,0.017599931410280843
2004,ore,0.02289476321856058
2004,edu,0.024951465236130413
2004,ote,0.009858931864203536
2004,man,0.01813842929386005
2004,mch,0.009605898345420723
2004,dat,0.011163700547504752
2004,amd,0.023127854782871965
2004,oil,0.05539799584042352
2004,hos,0.016063970381694857
2004,rnt,0.02237361444228382
2004,pla,0.006774741223506215
2004,fof,0.014103871912006032
2004,fin,0.007307420319342952
2004,tsv,0.0071291292277871786
2004,nrs,0.014408059051475243
2004,sec,0.010093314451381398
2004,art,0.01640422645232907
2004,mov,0.024558126393118385
2004,fpd,0.004208754208754208
2004,pri,0.007585295555994879
2004,grd,0.022999578541754467
2004,pip,0.059521223443541736
2004,osv,0.014741784623837859
2004,trn,0.014067695455708074
2004,smn,0.019065939417551376
2004,fmt,0.008247923559216159
2004,pet,0.005631018940420188
2004,mvt,0.01265437699475892
2004,cep,0.01416617051155476
2004,wst,0.022584588950568328
2004,mot,0.005000926827921579
2004,adm,0.00500977098189797
2004,soc,0.006363793842254498
2004,alt,0.007425553088876979
2004,pmt,0.010271172206506364
2004,trk,0.010176296643166226
2004,gmt,0.015828781629695688
2004,wtt,0.014556646148727335
2004,wpd,0.00488035115872941
2004,wht,0.00936608382473901
2004,wrh,0.008420119654331929
2004,ott,0.014335875155169356
2004,che,0.013450024717578777
2004,air,0.023561493502714477
2004,mmf,0.009455028865471221
2004,otr,0.01286639882299683
2004,min,0.022191994375582693
2005,ppd,0.010116955767291222
2005,res,0.007547525192051556
2005,com,0.006063268892794375
2005,amb,0.009038611878517568
2005,fbp,0.007843362211707212
2005,rec,0.02400684969099551
2005,con,0.005295621663991639
2005,agr,0.01959447322210858
2005,eec,0.010543554263423252
2005,pub,0.007698229407236337
2005,hou,0.12173626608552623
2005,fbt,0.015367611904155778
2005,ins,0.007844692040772067
2005,tex,0.008221206296430987
2005,leg,0.00396731551778972
2005,uti,0.04993594029942167
2005,nmp,0.009390086473677695
2005,brd,0.008589318855913828
2005,bnk,0.017965467574303288
2005,ore,0.021049126214027665
2005,edu,0.025566737043258493
2005,ote,0.008998509151478953
2005,man,0.01740412479452287
2005,mch,0.008962615006265459
2005,dat,0.01109929964982491
2005,amd,0.022729204872539138
2005,oil,0.05654124014200478
2005,hos,0.016359001293859927
2005,rnt,0.022211638734470327
2005,pla,0.006559763080359625
2005,fof,0.015123036705770521
2005,fin,0.007655317894163813
2005,tsv,0.007182302358095755
2005,nrs,0.014795632880919228
2005,sec,0.00921234333240571
2005,art,0.01646601258648321
2005,mov,0.025832140573133964
2005,fpd,0.004271273314033506
2005,pri,0.00790573849315207
2005,grd,0.020929349888846725
2005,pip,0.06469298245614036
2005,osv,0.015848122668267614
2005,trn,0.012818816055661646
2005,smn,0.015578647309368733
2005,fmt,0.0077700889901671805
2005,pet,0.004280054556082354
2005,mvt,0.014368230246455059
2005,cep,0.014557294350307438
2005,wst,0.022390466391264952
2005,mot,0.005073897001805543
2005,adm,0.0049231529353637666
2005,soc,0.006485641391277457
2005,alt,0.007568050420585097
2005,pmt,0.009502495955856814
2005,trk,0.010972670068559622
2005,gmt,0.01664441180397917
2005,wtt,0.014132617141665147
2005,wpd,0.004901447758590615
2005,wht,0.00978462517745495
2005,wrh,0.008434052486915923
2005,ott,0.01477981148490421
2005,che,0.012811310922552038
2005,air,0.022136179927806747
2005,mmf,0.009036570820164829
2005,otr,0.01228980994663201
2005,min,0.01900031728211261
2006,ppd,0.009915861788325972
2006,res,0.00718562874251497
2006,com,0.005809197604580868
2006,amb,0.00886553100029363
2006,fbp,0.0081589232370432
2006,rec,0.024512847807445524
2006,con,0.005079017622741693
2006,agr,0.021914157419123663
2006,eec,0.00891271684196148
2006,pub,0.007709515980772336
2006,hou,0.12200602439737203
2006,fbt,0.015424528301886791
2006,ins,0.007667489393279453
2006,tex,0.008890191481047284
2006,leg,0.003772720744918277
2006,uti,0.05316573037976607
2006,nmp,0.008919478039465308
2006,brd,0.007403466478240989
2006,bnk,0.01824021992937415
2006,ore,0.022234617913893806
2006,edu,0.02539050579127014
2006,ote,0.00921803386025629
2006,man,0.017086337981451056
2006,mch,0.008580596650070708
2006,dat,0.010842137370712364
2006,amd,0.023187754561218552
2006,oil,0.06347315510517822
2006,hos,0.01642102066463277
2006,rnt,0.023491263401286835
2006,pla,0.0063307456529834725
2006,fof,0.016240271655453147
2006,fin,0.007894038111966668
2006,tsv,0.0068943419750556924
2006,nrs,0.01506675064527682
2006,sec,0.007691203452406053
2006,art,0.015655123170296326
2006,mov,0.026755577508849927
2006,fpd,0.0043179292461566965
2006,pri,0.007865481375415151
2006,grd,0.018111561529526112
2006,pip,0.063690058237991
2006,osv,0.015933431076501827
2006,trn,0.011630258899676378
2006,smn,0.012915472946218523
2006,fmt,0.007237834480485734
2006,pet,0.0038648531299906265
2006,mvt,0.015150266242437234
2006,cep,0.01435567403788564
2006,wst,0.021689609391377266
2006,mot,0.005153666555486728
2006,adm,0.00475372793795597
2006,soc,0.006400477816250596
2006,alt,0.007756882957821948
2006,pmt,0.008416180786285893
2006,trk,0.011152075086477236
2006,gmt,0.01724182938289652
2006,wtt,0.013054525957526169
2006,wpd,0.005158244448330127
2006,wht,0.009319227755356018
2006,wrh,0.007926819343392417
2006,ott,0.014788244918507332
2006,che,0.012472600600891939
2006,air,0.020512163527921314
2006,mmf,0.008831252001280819
2006,otr,0.01155881840519546
2006,min,0.017155118062193657
2007,ppd,0.009915747795861053
2007,res,0.00728746433139821
2007,com,0.005498538040385407
2007,amb,0.008791224335353736
2007,fbp,0.0075478770530907095
2007,rec,0.02789531278497173
2007,con,0.005105881631759033
2007,agr,0.02153611283223997
2007,eec,0.008303752535496959
2007,pub,0.008136111370884783
2007,hou,0.12553844460041563
2007,fbt,0.015980421222743468
2007,ins,0.007352385860317997
2007,tex,0.010130201050309188
2007,leg,0.0037581874798668534
2007,uti,0.054782446364811443
2007,nmp,0.009405585686677887
2007,brd,0.0068942685968475985
2007,bnk,0.018938237510118222
2007,ore,0.02350501483260347
2007,edu,0.02471755899808105
2007,ote,0.008144713909804415
2007,man,0.01586149339855788
2007,mch,0.00851560086945728
2007,dat,0.01080952461886228
2007,amd,0.024610793615044622
2007,oil,0.06343913414510363
2007,hos,0.016821067971270948
2007,rnt,0.024184706830623008
2007,pla,0.007036751253269663
2007,fof,0.01838736039226369
2007,fin,0.008028826811733631
2007,tsv,0.0068576408105600626
2007,nrs,0.015414719626168227
2007,sec,0.008020765269726707
2007,art,0.015558640631546088
2007,mov,0.027943177003189053
2007,fpd,0.004496192834119681
2007,pri,0.008041311024346765
2007,grd,0.017931003644331166
2007,pip,0.06625943506341919
2007,osv,0.016385894279397382
2007,trn,0.012020087477725578
2007,smn,0.013501292676958432
2007,fmt,0.0073175236514912085
2007,pet,0.0038453226788256506
2007,mvt,0.015827000349406012
2007,cep,0.014940561959654174
2007,wst,0.02168233361165729
2007,mot,0.005499914063842752
2007,adm,0.004648530729198723
2007,soc,0.006429904300841582
2007,alt,0.010388739946380699
2007,pmt,0.008187175777252356
2007,trk,0.010920134401654175
2007,gmt,0.016873560704108108
2007,wtt,0.012148284211405192
2007,wpd,0.006001143998371255
2007,wht,0.009035109167468917
2007,wrh,0.007669445451250454
2007,ott,0.015181331720540694
2007,che,0.012588618877709382
2007,air,0.020388922425779846
2007,mmf,0.009296449246667044
2007,otr,0.011051061194618027
2007,min,0.018337360284440257
2008,ppd,0.009683601191653901
2008,res,0.0071122669019335165
2008,com,0.0049858900028255755
2008,amb,0.0085112612703363
2008,fbp,0.0067080214352491065
2008,rec,0.02765114782624457
2008,con,0.005035480638471008
2008,agr,0.02101099624446808
2008,eec,0.008191233804591814
2008,pub,0.008167021522201985
2008,hou,0.12435876251970104
2008,fbt,0.015789028822584737
2008,ins,0.007328554463378689
2008,tex,0.0114541656339624
2008,leg,0.003718222898627034
2008,uti,0.048850957367391
2008,nmp,0.010795961575475493
2008,brd,0.006343854633593065
2008,bnk,0.0198636703285085
2008,ore,0.026317112437818268
2008,edu,0.024680778130088274
2008,ote,0.008088918627560312
2008,man,0.019183952375988786
2008,mch,0.00847268295028096
2008,dat,0.0089672075112181
2008,amd,0.02510494645812554
2008,oil,0.04660007195042454
2008,hos,0.015998773797317154
2008,rnt,0.022145065296815026
2008,pla,0.007050516953975233
2008,fof,0.018998704633774968
2008,fin,0.007706282479192193
2008,tsv,0.006634014156640321
2008,nrs,0.014991995375105616
2008,sec,0.009934877687500548
2008,art,0.015213926108296642
2008,mov,0.026708886364697284
2008,fpd,0.004925148144297743
2008,pri,0.008319265721188351
2008,grd,0.017767572508192702
2008,pip,0.06409640098708458
2008,osv,0.016089721337991244
2008,trn,0.01106602198814252
2008,smn,0.013122855181880574
2008,fmt,0.007076147206325852
2008,pet,0.003375549293930558
2008,mvt,0.019046638525687224
2008,cep,0.015997995523019573
2008,wst,0.021010907018316535
2008,mot,0.006542205954492283
2008,adm,0.0044655461314471005
2008,soc,0.005956000221104417
2008,alt,0.01142835731414868
2008,pmt,0.007872292329717723
2008,trk,0.010706328103758163
2008,gmt,0.017047404063205415
2008,wtt,0.011125802795617678
2008,wpd,0.006967231536836428
2008,wht,0.008696860978081507
2008,wrh,0.0073016451478550605
2008,ott,0.016339863996183486
2008,che,0.013013640853444497
2008,air,0.019538469328337426
2008,mmf,0.008715869728138037
2008,otr,0.010885907102404394
2008,min,0.016993336985913998
2009,ppd,0.011125192755514211
2009,res,0.007447415142336017
2009,com,0.005305078026453309
2009,amb,0.008632273933587934
2009,fbp,0.007370826762182247
2009,rec,0.028271061230288393
2009,con,0.005645780557855587
2009,agr,0.023498888544251452
2009,eec,0.010549117507066745
2009,pub,0.009753364789065654
2009,hou,0.12753165715746875
2009,fbt,0.016778099439389762
2009,ins,0.008854594801721629
2009,tex,0.014462988585264612
2009,leg,0.0039010797631487287
2009,uti,0.06373198974630956
2009,nmp,0.014411627234080434
2009,brd,0.005934028306791461
2009,bnk,0.021442931507924624
2009,ore,0.0294546942222926
2009,edu,0.025803094759135694
2009,ote,0.009494628994949923
2009,man,0.01870778539390281
2009,mch,0.011211352415441142
2009,dat,0.0093428467296532
2009,amd,0.029057439958907458
2009,oil,0.0748049730731158
2009,hos,0.01605380371098558
2009,rnt,0.026453613752592992
2009,pla,0.008764921234959516
2009,fof,0.021846439567958554
2009,fin,0.009000170192317318
2009,tsv,0.00740270281930803
2009,nrs,0.01568523697936352
2009,sec,0.009930475193328557
2009,art,0.016194868119712717
2009,mov,0.030991615594496646
2009,fpd,0.006452697025709963
2009,pri,0.010063793000655814
2009,grd,0.019359205776173286
2009,pip,0.07828319882611885
2009,osv,0.017901547336009665
2009,trn,0.014675573875346458
2009,smn,0.02112547805499909
2009,fmt,0.0094800138959025
2009,pet,0.005649143399896724
2009,mvt,0.024716836244960644
2009,cep,0.020217836040092807
2009,wst,0.02357642083293284
2009,mot,0.00838238646659613
2009,adm,0.005129064035860225
2009,soc,0.006020154430048424
2009,alt,0.012582482888642974
2009,pmt,0.014184226369656832
2009,trk,0.013651995391585313
2009,gmt,0.01703487131579099
2009,wtt,0.01451847806298926
2009,wpd,0.009633647870416802
2009,wht,0.010479651307101935
2009,wrh,0.007651664650837099
2009,ott,0.017926175545394638
2009,che,0.017342242162873004
2009,air,0.024195602979303725
2009,mmf,0.009834859181280714
2009,otr,0.013122661877500212
2009,min,0.019962588414099487
2010,ppd,0.010208610741233911
2010,res,0.00725439326447697
2010,com,0.005040172654832452
2010,amb,0.008416026727834846
2010,fbp,0.006914564503857716
2010,rec,0.026712774076831033
2010,con,0.006038071755767285
2010,agr,0.022522954474624216
2010,eec,0.009686734656577845
2010,pub,0.009640033717570254
2010,hou,0.12658085909029018
2010,fbt,0.01597365903579612
2010,ins,0.008868893602803485
2010,tex,0.012691272741877183
2010,leg,0.003867381491868444
2010,uti,0.0579627473054975
2010,nmp,0.013570638860586614
2010,brd,0.005841396230251149
2010,bnk,0.021605538457039677
2010,ore,0.027235546102392337
2010,edu,0.02442437784218252
2010,ote,0.009247792592116057
2010,man,0.017382240720647136
2010,mch,0.009974529774411062
2010,dat,0.009336727758073088
2010,amd,0.02777646975725755
2010,oil,0.05774356438661432
2010,hos,0.01544504224372481
2010,rnt,0.02453943000986182
2010,pla,0.007668423790346365
2010,fof,0.020916886397376527
2010,fin,0.007781458472888774
2010,tsv,0.00737586933727599
2010,nrs,0.01502507615626079
2010,sec,0.009758937056399426
2010,art,0.016012456715238564
2010,mov,0.02966404855689475
2010,fpd,0.006427273997484981
2010,pri,0.00956766130478981
2010,grd,0.020093257946072578
2010,pip,0.07320362165286072
2010,osv,0.017204317424598072
2010,trn,0.012413652096446775
2010,smn,0.01904750253844365
2010,fmt,0.008819126438030194
2010,pet,0.004553877955412483
2010,mvt,0.018041742707509766
2010,cep,0.019422376027238734
2010,wst,0.021322705193672936
2010,mot,0.0065630643912867204
2010,adm,0.005052410865671438
2010,soc,0.005798300647137283
2010,alt,0.012680536451169188
2010,pmt,0.009869908296011943
2010,trk,0.012906463987380348
2010,gmt,0.016091304155026385
2010,wtt,0.013784571883007864
2010,wpd,0.0085517702442965
2010,wht,0.008807164449869027
2010,wrh,0.0067759414486261455
2010,ott,0.016935970105112493
2010,che,0.015407740925107672
