yr,j,i,value
1997,uti,com,0.43381620859744535
1997,uti,con,0.6206658948009863
1997,uti,uti,239.67189008542545
1997,uti,oil,0.37690191296096975
1997,uti,tsv,0.15322411976232872
1997,uti,pip,2.9541932540958253
1997,uti,sle,0.7414220773562433
1997,uti,ott,0.022371343787445597
1997,nmp,ppd,0.21900108779336547
1997,nmp,com,0.17363003275957717
1997,nmp,con,0.2691920805806872
1997,nmp,eec,0.08673353402610212
1997,nmp,tex,0.04849493658700554
1997,nmp,nmp,81.26537457680594
1997,nmp,ote,0.022018131435560577
1997,nmp,mch,0.0766859862304213
1997,nmp,pla,0.28030878072779475
1997,nmp,tsv,0.46047871829635967
1997,nmp,fpd,0.11679446201817709
1997,nmp,smn,0.003020679978379311
1997,nmp,fmt,0.03401444715904077
1997,nmp,pet,0.10119269405464293
1997,nmp,cep,0.09954315022497236
1997,nmp,mot,0.026883446752558385
1997,nmp,wpd,0.26227907570168946
1997,nmp,wht,0.8091654433937572
1997,nmp,che,0.15785971897760734
1997,nmp,mmf,0.09106200045694368
1997,nmp,min,0.7216384818480555
1997,brd,com,1.4117632571804364
1997,brd,con,0.9008337800410144
1997,brd,brd,327.8321765870204
1997,brd,edu,0.0029551347459225987
1997,brd,dat,0.02269584188634195
1997,brd,rnt,1.961806217771851
1997,brd,tsv,44.041642344663494
1997,brd,mov,0.3443673145174226
1997,brd,osv,2.9164089976955516
1997,brd,wht,1.461287054013161
1997,brd,ott,0.11862461328080444
1997,bnk,com,0.9997079545667006
1997,bnk,con,0.005997101270022526
1997,bnk,bnk,316.17728241294776
1997,bnk,rnt,52.08007778819455
1997,bnk,tsv,0.26853975815254194
1997,bnk,sec,23.256988388374122
1997,bnk,ott,0.31120665361662553
1997,ore,com,0.17803443894069979
1997,ore,rec,0.00399950633785741
1997,ore,con,0.7117108053057544
1997,ore,ore,395.84552710179304
1997,ore,amd,0.048966301522600585
1997,ore,tsv,0.08398095891021835
1997,ore,osv,1.7370945343314308
1997,edu,res,4.52606015452561
1997,edu,com,0.3105008658293067
1997,edu,con,0.3697044908773117
1997,edu,ins,0.014962224205383129
1997,edu,ore,0.014961425024924696
1997,edu,edu,90.59997192577217
1997,edu,amd,4.42098107845216
1997,edu,tsv,11.428808240408866
1997,edu,art,0.38857490399258227
1997,edu,osv,0.009948141169364337
1997,edu,ott,0.38282489443242834
1997,ote,com,0.3835823484401232
1997,ote,con,0.4139609488380743
1997,ote,eec,0.2725795374860965
1997,ote,tex,0.1866509560826148
1997,ote,ote,136.11917325677481
1997,ote,mch,2.7717097077779984
1997,ote,pla,0.1934168864071927
1997,ote,tsv,12.645898981076742
1997,ote,fmt,0.7207751066646944
1997,ote,cep,0.978410508566845
1997,ote,mot,0.265280982016398
1997,ote,pmt,0.0021424958393345705
1997,ote,wht,0.33056962929108047
1997,ote,che,0.0317026320840658
1997,man,com,0.7137351732238905
1997,man,con,0.13405834038006648
1997,man,man,188.83909823624964
1997,man,tsv,4.859152901236051
1997,mch,ppd,0.049695943154278034
1997,mch,com,1.1555472720486162
1997,mch,fbp,0.32220187596838623
1997,mch,con,0.5918018592156403
1997,mch,eec,1.8289492531817695
1997,mch,nmp,0.0845875366434655
1997,mch,ote,0.42948599544246874
1997,mch,mch,245.52206850332962
1997,mch,pla,0.2764186494648114
1997,mch,tsv,4.381414272782181
1997,mch,fpd,0.2574240438976697
1997,mch,osv,0.0010004072053638121
1997,mch,fmt,3.9739135059002404
1997,mch,pet,0.000992433464126214
1997,mch,cep,1.1361397808633602
1997,mch,mot,2.322653223321184
1997,mch,pmt,0.5336141292334672
1997,mch,wht,4.072522749197085
1997,mch,che,0.7488255429816167
1997,mch,mmf,0.5604040904956492
1997,dat,com,2.7893743009931717
1997,dat,con,0.07490951574723424
1997,dat,pub,1.099215451034672
1997,dat,ins,0.08475124432881438
1997,dat,brd,0.08172750487802449
1997,dat,edu,0.06780678219703246
1997,dat,dat,36.20593136528342
1997,dat,rnt,0.04486327267748951
1997,dat,tsv,4.944939812574051
1997,dat,adm,0.09875628002566715
1997,dat,wht,0.09230185056170025
1997,dat,ott,0.22766074325534788
1997,amd,res,19.224445875653434
1997,amd,com,0.07404566390097103
1997,amd,rec,13.02287089744466
1997,amd,con,0.8912667275257055
1997,amd,fbt,0.19529812268809707
1997,amd,brd,0.11026563432323672
1997,amd,amd,73.15066462790705
1997,amd,rnt,0.40483448217952633
1997,amd,tsv,0.0030006059566640634
1997,amd,osv,0.40978157531232706
1997,amd,mvt,0.005839263603618354
1997,amd,gmt,0.2488917713704922
1997,amd,ott,0.41575873499365745
1997,oil,com,0.09147790838189798
1997,oil,con,0.10865426336628632
1997,oil,oil,80.68732704658761
1997,oil,tsv,0.3848504713654323
1997,oil,smn,4.5987530363998825
1997,oil,pet,6.9807081346372675
1997,oil,wht,0.24471571679383392
1997,oil,min,0.8226844734521569
1997,hos,res,1.1110277365429255
1997,hos,com,0.7887616020901126
1997,hos,amb,3.650446707828314
1997,hos,con,0.5001512360451124
1997,hos,hos,261.63621036105764
1997,hos,rnt,0.215534872848022
1997,hos,tsv,1.6119709322628397
1997,hos,ott,0.7092870302791525
1997,rnt,com,0.1321615931075264
1997,rnt,con,0.03607310019104206
1997,rnt,fbt,0.9673783820658369
1997,rnt,ore,0.5361377963751758
1997,rnt,rnt,141.48607240632143
1997,rnt,tsv,0.012009653354747515
1997,rnt,sec,0.004076866414989414
1997,rnt,grd,0.014978875716348832
1997,rnt,osv,1.452567626045954
1997,rnt,mvt,0.0856958267548057
1997,rnt,trk,0.07117664881564906
1997,rnt,wht,0.10040804224378069
1997,rnt,ott,0.45975886339240524
1997,pla,ppd,1.637821992453901
1997,pla,com,0.14894678235624245
1997,pla,con,0.09366992171735393
1997,pla,eec,0.18994157651744287
1997,pla,tex,0.48629945032759964
1997,pla,nmp,0.15462705600322427
1997,pla,ote,0.09935435410536181
1997,pla,mch,1.3911573579526553
1997,pla,pla,145.97622455593074
1997,pla,tsv,1.209184320854426
1997,pla,fpd,0.3086796044509034
1997,pla,pri,0.2670106551843911
1997,pla,fmt,0.7794709716736403
1997,pla,cep,0.25753220480126937
1997,pla,mot,1.159186976946538
1997,pla,pmt,0.30131268441934667
1997,pla,wpd,0.35266779568566875
1997,pla,wht,1.4543323419765886
1997,pla,che,1.1090803204711894
1997,pla,mmf,0.7741965500871015
1997,fof,com,0.05638626867492101
1997,fof,con,0.2882032996396962
1997,fof,agr,0.046745651121976164
1997,fof,fof,37.69262585129075
1997,fin,com,0.0029906386958141783
1997,fin,con,0.005986092558074606
1997,fin,fin,55.992994638960546
1997,fin,tsv,0.011957456186336078
1997,tsv,com,1.9658147672643005
1997,tsv,con,0.5476678338816096
1997,tsv,dat,0.02403173178005822
1997,tsv,tsv,511.67816072007435
1997,tsv,sec,0.006110433784097824
1997,tsv,pri,0.010934637019058543
1997,tsv,osv,0.7954727920137772
1997,tsv,adm,0.943967486590915
1997,tsv,gmt,0.17496559808220474
1997,tsv,ott,2.0433974823318555
1997,nrs,res,0.16714544003355733
1997,nrs,com,0.050127801053107865
1997,nrs,amb,0.46573853489337946
1997,nrs,con,0.028094146333839925
1997,nrs,ore,0.017027015631416207
1997,nrs,rnt,0.13320352184121306
1997,nrs,tsv,0.017036312858078346
1997,nrs,nrs,93.55405149145056
1997,nrs,soc,0.008992584183961535
1997,nrs,ott,0.029200139865707818
1997,sec,com,0.20475954048107364
1997,sec,con,0.0019517281025609248
1997,sec,ins,0.5162897536321222
1997,sec,bnk,5.478245584613008
1997,sec,tsv,0.17153404351591328
1997,sec,sec,197.70038314482179
1997,art,res,0.6145423564186815
1997,art,com,0.011991830410004912
1997,art,rec,0.5234755005317685
1997,art,con,0.25303162854380784
1997,art,ore,0.010981874233510231
1997,art,edu,0.03694413541568887
1997,art,amd,0.0009984762549718968
1997,art,rnt,2.8950497791244603
1997,art,tsv,2.440309173318995
1997,art,art,49.58361334868778
1997,art,osv,0.11650125301198797
1997,art,ott,0.7945124145330653
1997,mov,com,0.053064592285903316
1997,mov,rec,0.0070062999291702404
1997,mov,con,0.004008111703305682
1997,mov,ore,0.027006796881575087
1997,mov,rnt,0.029005599657043798
1997,mov,tsv,0.13811018947282108
1997,mov,mov,87.70279292255202
1997,mov,cep,0.09532880183710633
1997,mov,wht,0.1676707279419798
1997,mov,ott,0.1545480861750727
1997,fpd,ppd,0.14762195492759034
1997,fpd,com,0.045352368203094885
1997,fpd,con,0.3237723401114588
1997,fpd,eec,0.026029271650515648
1997,fpd,tex,0.059632864561322434
1997,fpd,nmp,0.0879143832538433
1997,fpd,mch,0.11201236374937187
1997,fpd,pla,0.16969251949001973
1997,fpd,tsv,0.34554167252541507
1997,fpd,fpd,59.98025009282237
1997,fpd,fmt,0.1627473556652783
1997,fpd,mot,0.1069862585253869
1997,fpd,alt,0.0009906963131682976
1997,fpd,pmt,0.005387756434204087
1997,fpd,wpd,0.7891568548285696
1997,fpd,wht,0.7498212790367106
1997,fpd,che,0.03290156317843508
1997,fpd,mmf,0.033795760969871066
1997,slg,ppd,0.2821027431555953
1997,slg,res,8.821815366462626
1997,slg,com,3.674482732231406
1997,slg,amb,12.712632345085916
1997,slg,fbp,0.8788638108903459
1997,slg,rec,1.3275342108321597
1997,slg,con,8.32197440582397
1997,slg,agr,0.27483845505108717
1997,slg,pub,0.22847235303467167
1997,slg,uti,0.5947568995062821
1997,slg,edu,38.90353245111086
1997,slg,dat,0.9973699451212161
1997,slg,amd,4.149987974060678
1997,slg,hos,77.25243310998515
1997,slg,fof,1.608838147853868
1997,slg,fin,11.480292601772662
1997,slg,tsv,22.281666933692723
1997,slg,art,1.509537162395908
1997,slg,slg,781.30451539546
1997,slg,pri,0.6777429552083174
1997,slg,osv,0.56051765005268
1997,slg,wst,7.304530867641729
1997,slg,adm,3.3896959533279682
1997,slg,soc,1.6738815627848407
1997,slg,alt,0.8076376227314341
1997,slg,wpd,0.10341193406809715
1997,slg,che,0.04074139930925434
1997,slg,mmf,0.7836187522968195
1997,slg,min,0.12647138760758203
1997,pri,ppd,0.4086955070072034
1997,pri,com,0.13251224827621833
1997,pri,con,0.053248410532167056
1997,pri,tex,0.0762247173816965
1997,pri,pla,0.0666141924714915
1997,pri,tsv,25.61934895469936
1997,pri,pri,69.63211994832137
1997,pri,fmt,0.012007969226428163
1997,pri,cep,0.029870114533279084
1997,pri,adm,0.713439843112155
1997,pri,alt,0.03946827536685962
1997,pri,wht,1.11043068900149
1997,pri,mmf,0.2296900165085353
1997,grd,com,0.04812796007755928
1997,grd,con,0.002006966150331598
1997,grd,tsv,0.028062880468734216
1997,grd,grd,23.93878820156709
1997,grd,osv,0.01798352043197709
1997,grd,wht,0.0009763196686775345
1997,grd,ott,0.0029203610521891347
1997,grd,otr,0.11527324931801647
1997,pip,com,0.11762426688814635
1997,pip,con,0.017658158129597888
1997,pip,uti,2.7177359939832217
1997,pip,tsv,0.010777608887108612
1997,pip,pip,20.10944095079506
1997,sle,rec,6.8927518726249515
1997,sle,hou,17.007956767458257
1997,sle,fbt,0.8910008256423934
1997,sle,ins,0.01602947993795696
1997,sle,uti,53.89928824652533
1997,sle,bnk,0.07728513541418013
1997,sle,ore,7.3891948818697974
1997,sle,art,0.424382418361149
1997,sle,grd,7.550929919584016
1997,sle,sle,42.33489884590166
1997,sle,osv,1.1900167277503586
1997,sle,trn,0.07865581466782678
1997,sle,wtt,0.038019148968118734
1997,sle,otr,5.292019554214375
1997,osv,res,0.22606805210868713
1997,osv,com,0.33466337810084873
1997,osv,con,0.6698653362905331
1997,osv,ore,0.018018348319318523
1997,osv,edu,0.0070081092730592855
1997,osv,rnt,0.3583438390876879
1997,osv,tsv,1.199876031298071
1997,osv,osv,340.78443976943197
1997,osv,mvt,0.43368728070025897
1997,osv,adm,0.023035357572906843
1997,osv,gmt,0.05062734020582662
1997,osv,wht,0.23902134402900602
1997,osv,ott,1.4610975954526595
1997,trn,com,0.09750402268028001
1997,trn,con,0.5402884541172006
1997,trn,rnt,0.24402910875011083
1997,trn,tsv,0.022570638771934454
1997,trn,trn,37.059491135675096
1997,smn,com,0.1596410465895831
1997,smn,con,1.0390067190784156
1997,smn,oil,0.10474424434155959
1997,smn,tsv,0.17344934355259128
1997,smn,smn,20.410435684977696
1997,smn,fmt,0.004941722632646235
1997,smn,wht,0.034746141465506135
1997,smn,min,0.02632800344477621
1997,fmt,ppd,0.09901513689963456
1997,fmt,com,0.3900414912308205
1997,fmt,con,2.321116423360302
1997,fmt,eec,0.21358137184954076
1997,fmt,tex,0.001972337510658866
1997,fmt,nmp,0.41832991635319566
1997,fmt,ote,0.5056252826767524
1997,fmt,mch,3.71251765886991
1997,fmt,pla,1.4133969116900906
1997,fmt,tsv,1.8834087929452
1997,fmt,fpd,0.37181555005028083
1997,fmt,pri,0.10334991229968521
1997,fmt,osv,0.04584014610981643
1997,fmt,fmt,218.80026869128656
1997,fmt,pet,0.008896954696391679
1997,fmt,cep,0.7121813693498862
1997,fmt,mot,2.394052203534142
1997,fmt,alt,0.003931742619001846
1997,fmt,pmt,5.417598600220841
1997,fmt,wpd,0.4355762107059985
1997,fmt,wht,2.266814433635719
1997,fmt,che,0.17015839760178
1997,fmt,mmf,0.5000383347494373
1997,pet,ppd,0.03463293836016733
1997,pet,com,0.28839198620241235
1997,pet,con,0.07165106279051599
1997,pet,tex,0.039776575780698945
1997,pet,nmp,0.12694416290339183
1997,pet,mch,0.04602961177881555
1997,pet,pla,0.04694005840720943
1997,pet,tsv,0.9434350173384609
1997,pet,pet,163.10154663498
1997,pet,wht,0.16595373354156273
1997,pet,che,10.01141372106776
1997,pet,min,0.18449625432724698
1997,mvt,com,0.006062927975500324
1997,mvt,rec,0.12829121398721316
1997,mvt,con,0.006067765872131187
1997,mvt,ins,0.014134025956927851
1997,mvt,bnk,2.157388168972677
1997,mvt,edu,0.020193164593282024
1997,mvt,rnt,1.0235934542441036
1997,mvt,tsv,0.03838253264859259
1997,mvt,osv,53.40423524870451
1997,mvt,mvt,94.84153592298111
1997,mvt,trk,0.0009583303358760074
1997,mvt,wrh,0.10835475600632966
1997,mvt,otr,0.15860093589027938
1997,cep,ppd,0.6072813296508429
1997,cep,com,0.5217343501627796
1997,cep,con,0.0653948631984778
1997,cep,eec,1.614677713349603
1997,cep,tex,0.3201961001064172
1997,cep,nmp,0.3916108357028607
1997,cep,ote,2.6795505459065434
1997,cep,mch,1.6150310992255061
1997,cep,pla,0.8293593436550527
1997,cep,tsv,25.610568786006663
1997,cep,fpd,0.5998032025576849
1997,cep,pri,0.28369079249932694
1997,cep,fmt,0.3066277538990149
1997,cep,cep,413.8319833104684
1997,cep,mot,0.5385472553267745
1997,cep,pmt,0.17629804386484033
1997,cep,wpd,0.10448634769333864
1997,cep,wht,6.395020760389606
1997,cep,che,1.2341187858526568
1997,cep,mmf,1.9075132697881312
1997,wst,com,0.08485053158960161
1997,wst,con,0.027960362000689895
1997,wst,oil,0.24530913700736456
1997,wst,rnt,0.042383213909273236
1997,wst,tsv,0.1044685806878259
1997,wst,wst,39.52884754960141
1997,wst,ott,0.11060988976011124
1997,mot,com,0.8572904435056001
1997,mot,con,0.4536320771685317
1997,mot,eec,0.28751764858624007
1997,mot,tex,0.0029732573816408786
1997,mot,nmp,0.056784918189005704
1997,mot,ote,0.21948442288003298
1997,mot,mch,1.4829997919539257
1997,mot,pla,0.2856771601390925
1997,mot,tsv,10.954263499723856
1997,mot,fpd,0.01585875043923146
1997,mot,fmt,0.913653283199255
1997,mot,cep,3.0851563502153536
1997,mot,mot,409.0394293350238
1997,mot,pmt,0.2514913593650425
1997,mot,wht,0.9257943712984947
1997,mot,che,0.10141008008394972
1997,mot,mmf,0.0029735928124879304
1997,adm,com,1.0026337006209707
1997,adm,amb,0.002992561770346058
1997,adm,con,0.664955295181404
1997,adm,ins,0.03499015661085284
1997,adm,tsv,3.9108298839843023
1997,adm,pri,1.8056037171308108
1997,adm,wst,0.17876606371525916
1997,adm,adm,298.06464067728285
1997,adm,soc,0.010969775656306602
1997,adm,ott,0.7275893247051616
1997,soc,res,0.1672990780631609
1997,soc,com,0.05719813185533697
1997,soc,amb,0.08903194610174495
1997,soc,con,0.13859094424506152
1997,soc,tsv,0.02106417553646433
1997,soc,nrs,0.0800719368824794
1997,soc,soc,60.60477603937377
1997,soc,gmt,0.0604557316130058
1997,soc,ott,0.12665351799651292
1997,alt,com,0.038464872456572395
1997,alt,con,0.006078245808902739
1997,alt,tex,1.5323660406231139
1997,alt,tsv,0.15379560648936308
1997,alt,alt,82.3103255258044
1997,alt,wht,2.669666977931636
1997,pmt,ppd,0.06540484663769706
1997,pmt,com,0.2649537944029101
1997,pmt,con,0.19866899359151016
1997,pmt,eec,0.28347912525384145
1997,pmt,tex,0.06631494174578119
1997,pmt,nmp,0.10049601009080454
1997,pmt,mch,0.3650756871943562
1997,pmt,pla,0.17325933942641827
1997,pmt,tsv,0.4066709034644142
1997,pmt,fpd,0.030065874112598177
1997,pmt,fmt,1.7800186143905017
1997,pmt,pet,1.1765073914277537
1997,pmt,cep,0.007119516255604247
1997,pmt,pmt,155.7696456164839
1997,pmt,wht,0.22142694239668828
1997,pmt,che,0.614923196307357
1997,trk,com,0.10448095843825657
1997,trk,con,0.01640207433751496
1997,trk,tsv,0.14334640927786682
1997,trk,wst,0.016008875290400636
1997,trk,trk,153.70105427136238
1997,trk,wrh,2.2844540371652475
1997,trk,otr,1.0824033066585714
1997,fdd,com,1.4275275472610995
1997,fdd,con,0.00783925609578527
1997,fdd,edu,0.1271752460127695
1997,fdd,mch,0.0009714230586599811
1997,fdd,dat,0.00784006475502168
1997,fdd,hos,0.8068832751673991
1997,fdd,tsv,9.187844438545396
1997,fdd,art,0.011755349655509475
1997,fdd,mov,0.0224741847129377
1997,fdd,fdd,291.27819801598804
1997,fdd,mmf,0.0009653064334481771
1997,gmt,res,2.1040079204393973
1997,gmt,com,0.021277778323061897
1997,gmt,amb,0.20000184180959907
1997,gmt,fbp,0.46230815035527545
1997,gmt,con,0.9247986271613988
1997,gmt,rnt,0.2874652572262513
1997,gmt,tsv,0.6178123519695329
1997,gmt,osv,3.245001447672138
1997,gmt,adm,0.09418837968870801
1997,gmt,alt,0.005976329045673422
1997,gmt,gmt,85.1436829429295
1997,wtt,com,0.059869443056750626
1997,wtt,rec,0.0009653609988554707
1997,wtt,con,0.006765105969836968
1997,wtt,rnt,0.0299029276188796
1997,wtt,tsv,0.0038608786280494994
1997,wtt,wtt,23.410229181891168
1997,wtt,otr,0.3185643167294066
1997,wpd,ppd,0.02748359658119539
1997,wpd,com,0.05642889095682616
1997,wpd,con,0.17748983443655383
1997,wpd,tex,0.013911936902232665
1997,wpd,nmp,0.10687753389229776
1997,wpd,pla,0.13872473589598017
1997,wpd,tsv,0.08964423062797996
1997,wpd,fpd,0.3597557638357144
1997,wpd,fmt,0.45400763863705074
1997,wpd,wpd,86.29457010885774
1997,wpd,wht,0.6711885779400846
1997,wpd,che,0.03887697160349853
1997,wpd,mmf,0.015901144676755918
1997,wht,com,5.021951850256312
1997,wht,fbp,5.836016755011699
1997,wht,con,2.156005365119112
1997,wht,edu,0.01920994602864364
1997,wht,ote,0.016144971451983747
1997,wht,mch,0.34944709776921634
1997,wht,rnt,9.617251177904071
1997,wht,fof,0.3838904000481764
1997,wht,tsv,1.3300673773453597
1997,wht,fpd,0.01696634539220411
1997,wht,pip,0.013664667786206114
1997,wht,osv,33.83238750118962
1997,wht,fmt,0.006051975448365064
1997,wht,cep,0.038139386406861334
1997,wht,mot,0.11946642415141488
1997,wht,adm,0.1426115181428121
1997,wht,wht,561.8225939241269
1997,wht,wrh,0.07736007893479661
1997,wht,mmf,1.7296046852993823
1997,wht,otr,0.800166567123135
1997,wrh,com,0.032158484284868394
1997,wrh,con,0.03620731976976307
1997,wrh,tsv,0.08638978181703445
1997,wrh,osv,0.006008233802791463
1997,wrh,wst,0.0009812256862354852
1997,wrh,trk,0.5125796314740474
1997,wrh,wrh,24.730244361759794
1997,wrh,ott,0.24100639247314457
1997,wrh,otr,0.5796904372750676
1997,ott,res,5.566953370360929
1997,ott,com,0.34876728823308906
1997,ott,amb,0.27188943074636873
1997,ott,rec,0.2098025111887899
1997,ott,con,1.6741966767595733
1997,ott,agr,0.16725869093888607
1997,ott,hou,0.04956984047963683
1997,ott,ins,0.012155340347400808
1997,ott,brd,0.06764027924387998
1997,ott,bnk,0.32676734550757697
1997,ott,edu,0.09522479176502824
1997,ott,rnt,4.047279365295631
1997,ott,tsv,1.0276263389049984
1997,ott,pri,0.11586263321202844
1997,ott,osv,9.35314282713154
1997,ott,adm,1.6336158060104145
1997,ott,alt,0.26611476515587296
1997,ott,wrh,0.009059914253308361
1997,ott,ott,355.83028661944377
1997,ott,mmf,0.9730203459445846
1997,ott,otr,1.0835049423954306
1997,che,ppd,0.2196422778187125
1997,che,com,1.1072712934606341
1997,che,fbp,2.1292549598458907
1997,che,con,0.2528615503134465
1997,che,eec,0.07499292404690841
1997,che,nmp,0.09279605440303872
1997,che,mch,0.4964484898405952
1997,che,pla,3.0926047679811752
1997,che,tsv,13.707327426333016
1997,che,pri,0.009002283287427587
1997,che,fmt,0.23579741553535655
1997,che,pet,2.980185749940805
1997,che,cep,1.5904511020927665
1997,che,mot,0.0748988665724116
1997,che,pmt,0.10117500687073594
1997,che,wpd,0.06377279216584154
1997,che,wht,6.609633049575974
