yr,i,value
1997,ppd,146.6120859391124
1997,res,345.1297142723999
1997,com,138.6015634167306
1997,amb,400.23211484714966
1997,fbp,522.9771847919425
1997,rec,74.20722047946668
1997,con,760.8194162928237
1997,agr,220.77376092812787
1997,eec,103.25687795571436
1997,fnd,146.2805445415409
1997,pub,128.25757543940435
1997,hou,862.2922780041511
1997,ins,341.9851284349593
1997,tex,83.99161348091775
1997,leg,152.5542785709101
1997,fen,60.77663305347399
1997,uti,305.087844367243
1997,nmp,83.46932724659051
1997,brd,328.19997844303424
1997,bnk,324.2453874094548
1997,ore,404.98753557278826
1997,edu,133.95400176218467
1997,ote,140.3800323887703
1997,man,188.8390982362482
1997,mch,259.8162712246945
1997,dat,47.83256161396979
1997,amd,82.41214438158079
1997,oil,81.41428234088711
1997,hos,340.84988508084103
1997,rnt,216.78012783692824
1997,pla,154.966593861883
1997,fof,45.0972541223787
1997,fin,67.54300130672507
1997,tsv,799.8231550438846
1997,nrs,93.84425025283167
1997,sec,221.29455677897982
1997,art,52.04475866324373
1997,mov,88.16627940893326
1997,fpd,62.884505640112195
1997,slg,781.3045153954586
1997,pri,75.31996689895803
1997,grd,31.546504035111738
1997,pip,0.7311859588738016
1997,sle,43.07632092325347
1997,osv,453.3308747830746
1997,trn,5.182851590480571
1997,smn,26.196978000103766
1997,fmt,230.35307954856745
1997,pet,174.63377870785501
1997,cep,424.43425179689876
1997,wst,47.029134581921596
1997,mot,417.69149603248184
1997,adm,307.42533503460936
1997,soc,62.3264879254781
1997,alt,84.40384655502865
1997,pmt,164.76465278711493
1997,trk,31.036046192819466
1997,fdd,291.2781980159866
1997,wtt,14.1327521797114
1997,wpd,88.71532587354146
1997,wht,67.49830415249349
1997,wrh,27.369148137114905
1997,ott,0.6450080021721217
1997,che,405.51675342240446
1997,air,97.61211926025794
1997,mmf,106.34627581270125
1997,otr,90.08427731938512
1997,min,50.683014451157376
1998,ppd,149.8662681801154
1998,res,366.51356814712017
1998,com,167.85505067449986
1998,amb,420.6483603871545
1998,fbp,529.6585798406152
1998,rec,77.77380907047983
1998,con,833.5128294146774
1998,agr,213.10982659963386
1998,eec,108.00873446924138
1998,fnd,148.05265223791017
1998,pub,144.5808833847955
1998,hou,915.1816179315024
1998,ins,364.1849074124199
1998,tex,84.0073544273044
1998,leg,166.04997944674406
1998,fen,62.983676709346526
1998,uti,313.02937904540494
1998,nmp,88.63149555324128
1998,brd,363.7042698157734
1998,bnk,356.1844271337705
1998,ore,424.05638970467567
1998,edu,144.0875346013938
1998,ote,167.60628600555148
1998,man,214.35506650747547
1998,mch,266.9607207074628
1998,dat,51.883497121375726
1998,amd,86.7322643177801
1998,oil,58.31392729994312
1998,hos,362.5251326114949
1998,rnt,238.4174982205309
1998,pla,159.9447749237313
1998,fof,48.77594390394608
1998,fin,77.0475316559292
1998,tsv,866.1532108495996
1998,nrs,100.46059829085475
1998,sec,262.83914734813413
1998,art,56.5237633641483
1998,mov,95.22537197660718
1998,fpd,67.54646488586047
1998,slg,830.1268977503283
1998,pri,77.2027309485957
1998,grd,33.92229991441783
1998,pip,0.7061455277475678
1998,sle,44.43264458446727
1998,osv,488.4125872041066
1998,trn,5.062219185665225
1998,smn,26.03348516538635
1998,fmt,237.9835125141077
1998,pet,133.72593898985082
1998,cep,428.613184769751
1998,wst,51.919052288792834
1998,mot,434.5533301709233
1998,adm,350.19010856631763
1998,soc,67.05364523971251
1998,alt,76.35263446773796
1998,pmt,168.48396193482816
1998,trk,33.53220926017157
1998,fdd,287.7096869737622
1998,wtt,14.104569969265224
1998,wpd,91.16395392460332
1998,wht,67.76445227091054
1998,wrh,29.608605684345083
1998,ott,0.7270067775587975
1998,che,404.39607428856493
1998,air,101.32504850738127
1998,mmf,110.46274239390948
1998,otr,100.68960855923055
