yr,m,i,value
1997,trd,ins,3.707185073511285e-12
1997,trd,tex,35.27228475500902
1997,trd,leg,3.6941460308091865e-12
1997,trd,fen,3.678607269551082e-12
1997,trd,uti,3.702734096527052e-12
1997,trd,nmp,20.242216713851878
1997,trd,brd,3.70745612609258e-12
1997,trd,bnk,3.7086111626732735e-12
1997,trd,ore,3.709152560997414e-12
1997,trd,edu,3.71533908437257e-12
1997,trd,ote,10.176176810189254
1997,trd,man,3.701185806134763e-12
1997,trd,mch,67.63411270175149
1997,trd,dat,3.67318475984028e-12
1997,trd,amd,3.7095238424864995e-12
1997,trd,oil,3.764079177300653
1997,trd,hos,3.713493652613708e-12
1997,trd,rnt,3.696526611220475e-12
1997,trd,pla,43.14212421113889
1997,trd,fof,6.360878558370861
1997,trd,fin,3.72383490689388e-12
1997,trd,tsv,3.6941766357432526e-12
1997,trd,nrs,3.726140830836975e-12
1997,trd,sec,3.707300787757131e-12
1997,trd,art,3.702448399229587e-12
1997,trd,mov,5.525894263288538
1997,trd,fpd,32.05505621390838
1997,trd,slg,3.716140232551317e-12
1997,trd,pri,8.009849306999364
1997,trd,grd,3.7087412851983265e-12
1997,trd,pip,3.746467621335447e-12
1997,trd,sle,3.710827838241696e-12
1997,trd,osv,3.710011992819361e-12
1997,trd,trn,3.676933570431958e-12
1997,trd,smn,3.737437908615476e-12
1997,trd,fmt,41.25787869699219
1997,trd,pet,65.2792778796699
1997,trd,cep,94.80120955994337
1997,trd,wst,3.695404446010985e-12
1997,trd,mot,83.73342236409277
1997,trd,adm,3.7089737260085406e-12
1997,trd,soc,3.728855063328548e-12
1997,trd,alt,115.01002242361862
1997,trd,pmt,18.436300141972144
1997,trd,trk,3.694083251842195e-12
1997,trd,fdd,3.7172919477203e-12
1997,trd,wtt,3.687576193541457e-12
1997,trd,wpd,17.707773345647535
1997,trd,wht,3.699798769140293e-12
1997,trd,wrh,3.681754285150404e-12
1997,trd,ott,3.695501452576109e-12
1997,trd,che,128.66690606165514
1997,trd,air,3.700592071550325e-12
1997,trd,mmf,80.80137564986181
1997,trd,otr,3.699890751142163e-12
1997,trd,min,3.184479918435127
1998,trn,ppd,6.209706799307631
1998,trn,res,1.387377749058534e-12
1998,trn,com,1.3857675417281574e-12
1998,trn,amb,1.3888487859968297e-12
1998,trn,fbp,11.111896314419619
1998,trn,rec,1.3947120327995342e-12
1998,trn,con,1.3880130134937888e-12
1998,trn,agr,21.826039526226722
1998,trn,eec,3.89446260693067
1998,trn,fnd,1.389782024056349e-12
1998,trn,pub,2.751109719545913
1998,trn,hou,1.3884982928966223e-12
1998,trn,ins,1.3850494931929592e-12
1998,trn,tex,2.6380913206092447
1998,trn,leg,1.378006363571417e-12
1998,trn,fen,1.3691643605446867e-12
1998,trn,uti,1.3830776358608568e-12
1998,trn,nmp,10.687367395312155
1998,trn,brd,1.3849705438836208e-12
1998,trn,bnk,1.3857351859670632e-12
1998,trn,ore,1.3844543950604768e-12
1998,trn,edu,1.3892820111198603e-12
1998,trn,ote,1.6446957552270522
1998,trn,man,1.3807438782966732e-12
1998,trn,mch,5.981065673204252
1998,trn,dat,1.3690215957685526e-12
1998,trn,amd,1.3856598294365306e-12
1998,trn,oil,24.482914705949973
1998,trn,hos,1.388035921801303e-12
1998,trn,rnt,1.3802483022414952e-12
1998,trn,pla,3.898646947460964
1998,trn,fof,2.4124138740924628
1998,trn,fin,1.3917685755810348e-12
1998,trn,tsv,1.3818060533103638e-12
1998,trn,nrs,1.3935041124191068e-12
1998,trn,sec,1.3850185064196563e-12
1998,trn,art,1.3822930528513076e-12
1998,trn,mov,0.16237807809299937
1998,trn,fpd,9.216749660421279
1998,trn,slg,1.3888473820738925e-12
1998,trn,pri,1.975686380740123
1998,trn,grd,1.3869624852965502e-12
1998,trn,pip,1.4121489939736964e-12
1998,trn,sle,1.386664699829974e-12
1998,trn,osv,1.3859915595948192e-12
1998,trn,trn,1.3802367378794924e-12
1998,trn,smn,1.3991659328281906e-12
1998,trn,fmt,4.680316542813237
1998,trn,pet,9.52384629347633
1998,trn,cep,6.725623455265116
1998,trn,wst,1.3799761165372227e-12
1998,trn,mot,8.912035154041007
1998,trn,adm,1.3846302358493002e-12
1998,trn,soc,1.3953529809639526e-12
1998,trn,alt,5.03866399381772
1998,trn,pmt,6.12560565423608
1998,trn,trk,1.3780377547865638e-12
1998,trn,fdd,1.3895086633284196e-12
1998,trn,wtt,1.3792105412239086e-12
1998,trn,wpd,4.265552374018805
1998,trn,wht,1.3808576152299235e-12
1998,trn,wrh,1.3717308855400864e-12
1998,trn,ott,1.3861838577173886e-12
1998,trn,che,17.46917236183733
1998,trn,air,1.3811108761942501e-12
1998,trn,mmf,9.939084715633241
1998,trn,otr,1.3807638997538274e-12
1998,trn,min,15.629247272847554
1998,trd,ppd,22.873380003914093
1998,trd,res,1.3784991804771019e-12
1998,trd,com,1.3768960881820715e-12
1998,trd,amb,1.3799593526372103e-12
1998,trd,fbp,202.51179476256613
1998,trd,rec,1.3857827598844963e-12
1998,trd,con,1.3791269488254046e-12
1998,trd,agr,38.326734984851505
1998,trd,eec,37.609675365454926
1998,trd,fnd,1.3808812261576263e-12
1998,trd,pub,30.018633621926078
1998,trd,hou,1.3796093266836866e-12
1998,trd,ins,1.3761835521068952e-12
1998,trd,tex,36.16575663454965
1998,trd,leg,1.3691935181897862e-12
1998,trd,fen,1.360410250153686e-12
1998,trd,uti,1.3742321284941114e-12
1998,trd,nmp,22.32212932922356
1998,trd,brd,1.3761065845040321e-12
1998,trd,bnk,1.3768640280305128e-12
1998,trd,ore,1.3755909072481801e-12
1998,trd,edu,1.3803911167336656e-12
1998,trd,ote,11.022400759250305
1998,trd,man,1.3719037331720375e-12
1998,trd,mch,76.26027871869685
1998,trd,dat,1.3602719660854246e-12
1998,trd,amd,1.3767877803271245e-12
1998,trd,oil,3.2033749943079717
1998,trd,hos,1.379153599412316e-12
1998,trd,rnt,1.3714241056245137e-12
1998,trd,pla,42.85186200975728
1998,trd,fof,6.328199108641089
1998,trd,fin,1.3828581490611336e-12
1998,trd,tsv,1.3730131186248522e-12
1998,trd,nrs,1.3845736711480563e-12
1998,trd,sec,1.3761546557515558e-12
1998,trd,art,1.3734467232244335e-12
1998,trd,mov,5.996236141473246
1998,trd,fpd,33.79445326396718
1998,trd,slg,1.3799560345843695e-12
1998,trd,pri,8.470189941869977
1998,trd,grd,1.3780843792431355e-12
1998,trd,pip,1.403102069572517e-12
1998,trd,sle,1.3777870619021595e-12
1998,trd,osv,1.3771195744451378e-12
1998,trd,trn,1.3714215227140701e-12
1998,trd,smn,1.3901964733521066e-12
1998,trd,fmt,42.097668321540866
1998,trd,pet,61.26176058413675
1998,trd,cep,98.89560966456843
1998,trd,wst,1.3711451015695585e-12
1998,trd,mot,84.30598879983825
1998,trd,adm,1.3757645266681805e-12
1998,trd,soc,1.3864136253805948e-12
1998,trd,alt,121.34600736703933
1998,trd,pmt,18.182335255182544
1998,trd,trk,1.36922113746165e-12
1998,trd,fdd,1.3806105138530518e-12
1998,trd,wtt,1.3703955171348296e-12
1998,trd,wpd,18.793608753290762
1998,trd,wht,1.3720210799076257e-12
1998,trd,wrh,1.3629621412763736e-12
1998,trd,ott,1.3773048138157977e-12
1998,trd,che,137.49400846294904
1998,trd,air,1.3722756315304441e-12
1998,trd,mmf,85.89839681607164
1998,trd,otr,1.3719259795355043e-12
1998,trd,min,3.1528136208094133
1999,trn,ppd,6.192902958878978
1999,trn,res,3.984175140180859e-12
1999,trn,com,3.979530772881474e-12
1999,trn,amb,3.9879967581227255e-12
1999,trn,fbp,12.015605422359705
1999,trn,rec,4.0010438911834025e-12
1999,trn,con,3.9845827856109e-12
1999,trn,agr,21.535829322558286
1999,trn,eec,4.357195465298779
1999,trn,fnd,3.988754312259022e-12
1999,trn,pub,3.0332265315253766
1999,trn,hou,3.986162480127834e-12
1999,trn,ins,3.975288466939878e-12
1999,trn,tex,2.5738545890644744
1999,trn,leg,3.955321327093928e-12
1999,trn,fen,3.93567559906473e-12
1999,trn,uti,3.968657459766766e-12
1999,trn,nmp,11.80712911530645
1999,trn,brd,3.973125507591216e-12
1999,trn,bnk,3.976523202562533e-12
1999,trn,ore,3.972676765555767e-12
1999,trn,edu,3.987190279795597e-12
1999,trn,ote,1.7580120388489697
1999,trn,man,3.9626768360538036e-12
1999,trn,mch,5.871173320916314
1999,trn,dat,3.94444067800812e-12
1999,trn,amd,3.979436820058619e-12
1999,trn,oil,24.948547384746988
1999,trn,hos,3.984662529354115e-12
1999,trn,rnt,3.959716916976725e-12
1999,trn,pla,4.224803842943468
1999,trn,fof,2.606231355790432
1999,trn,fin,3.991814310546845e-12
1999,trn,tsv,3.9656196145290446e-12
1999,trn,nrs,3.998195213072224e-12
1999,trn,sec,3.975764097233769e-12
1999,trn,art,3.9671382695609226e-12
1999,trn,mov,0.1894550161619179
1999,trn,fpd,10.543273873010598
1999,trn,slg,3.986609268282853e-12
1999,trn,pri,1.9271394455139006
1999,trn,grd,3.9863819201836845e-12
1999,trn,pip,4.0381040895792246e-12
1999,trn,sle,3.9804015573061014e-12
1999,trn,osv,3.977703501682813e-12
1999,trn,trn,3.979777540104417e-12
1999,trn,smn,4.015486739808776e-12
1999,trn,fmt,4.381386579690689
1999,trn,pet,9.957314962085373
1999,trn,cep,7.196555252695572
1999,trn,wst,3.967245138665837e-12
1999,trn,mot,9.933185929010252
1999,trn,adm,3.9720271628764645e-12
1999,trn,soc,4.002977222756629e-12
1999,trn,alt,5.173810109487343
1999,trn,pmt,5.377003586223817
1999,trn,trk,3.954729809172793e-12
1999,trn,fdd,3.9890037161903744e-12
1999,trn,wtt,3.948730502202547e-12
1999,trn,wpd,4.4270136533686655
1999,trn,wht,3.964649614581282e-12
1999,trn,wrh,3.9484452218586005e-12
1999,trn,ott,3.9856105790573346e-12
1999,trn,che,17.839155244272423
1999,trn,air,3.969256326078291e-12
1999,trn,mmf,10.923165270892287
1999,trn,otr,3.9677314622285286e-12
1999,trn,min,15.686258032421295
1999,trd,ppd,24.38033932762694
1999,trd,res,3.9526286817958796e-12
1999,trd,com,3.948007053578934e-12
1999,trd,amb,3.95640457607321e-12
1999,trd,fbp,214.70544229442623
1999,trd,rec,3.969322288042691e-12
1999,trd,con,3.9530153809843575e-12
1999,trd,agr,41.64791994724228
1999,trd,eec,41.6159261350726
1999,trd,fnd,3.957137437439888e-12
1999,trd,pub,32.34172081448637
1999,trd,hou,3.9545696864715205e-12
1999,trd,ins,3.943811971535673e-12
1999,trd,tex,39.15588236014142
1999,trd,leg,3.924068522020418e-12
1999,trd,fen,3.904622701892683e-12
1999,trd,uti,3.9372724405111225e-12
1999,trd,nmp,23.599717688319515
1999,trd,brd,3.941676237415983e-12
1999,trd,bnk,3.945017314793078e-12
1999,trd,ore,3.9412097374432595e-12
1999,trd,edu,3.955616777685131e-12
1999,trd,ote,12.907330246557901
1999,trd,man,3.931304326755247e-12
1999,trd,mch,79.06821580914898
1999,trd,dat,3.913323311316327e-12
1999,trd,amd,3.94790993727455e-12
1999,trd,oil,3.370696778227016
1999,trd,hos,3.9531167567936806e-12
1999,trd,rnt,3.92844257380896e-12
1999,trd,pla,46.11949494223337
1999,trd,fof,7.173747028053806
1999,trd,fin,3.960183151500573e-12
1999,trd,tsv,3.934401215438991e-12
1999,trd,nrs,3.966469411501246e-12
1999,trd,sec,3.944286694959715e-12
1999,trd,art,3.935752957870876e-12
1999,trd,mov,6.760038329014343
1999,trd,fpd,36.878479306881964
1999,trd,slg,3.955023879046215e-12
1999,trd,pri,8.51859184845819
1999,trd,grd,3.954801941201769e-12
1999,trd,pip,4.006006757317664e-12
1999,trd,sle,3.9488783467739216e-12
1999,trd,osv,3.946212948995088e-12
1999,trd,trn,3.948264306934003e-12
1999,trd,smn,3.983550204351367e-12
1999,trd,fmt,44.369878898305124
1999,trd,pet,62.90502186637628
1999,trd,cep,105.65050134253529
1999,trd,wst,3.93586660042592e-12
1999,trd,mot,96.60425872793489
1999,trd,adm,3.940556120432249e-12
1999,trd,soc,3.971205123052866e-12
1999,trd,alt,129.80842821799263
1999,trd,pmt,19.077474594205828
1999,trd,trk,3.923478443265749e-12
1999,trd,fdd,3.957388705117831e-12
1999,trd,wtt,3.91759347249991e-12
1999,trd,wpd,19.869041797398438
1999,trd,wht,3.933282137627474e-12
1999,trd,wrh,3.917298699394445e-12
1999,trd,ott,3.954050513454705e-12
1999,trd,che,150.02729748197223
1999,trd,air,3.937858211608187e-12
1999,trd,mmf,92.01105155303057
1999,trd,otr,3.936330751684125e-12
1999,trd,min,3.387866039702662
2000,trn,ppd,4.099364459804236
2000,trn,res,9.036772306560347e-12
2000,trn,com,9.02851548487241e-12
2000,trn,amb,9.044266273438015e-12
2000,trn,fbp,12.461430724680117
2000,trn,rec,9.066766955207035e-12
2000,trn,con,9.039701994102407e-12
2000,trn,agr,21.920221091254238
2000,trn,eec,5.655185509100332
2000,trn,fnd,9.04688083653607e-12
2000,trn,pub,3.5340763854038646
2000,trn,hou,9.042485038747423e-12
2000,trn,ins,9.019425781355488e-12
2000,trn,tex,1.612575088394958
2000,trn,leg,8.985949256588938e-12
2000,trn,fen,8.938710230836966e-12
2000,trn,uti,9.005185783886505e-12
2000,trn,nmp,12.724453488915895
2000,trn,brd,9.013766413126897e-12
2000,trn,bnk,9.023475508337339e-12
2000,trn,ore,9.012878762664942e-12
2000,trn,edu,9.042598876001345e-12
2000,trn,ote,2.8294088581354253
2000,trn,man,8.99558646043881e-12
2000,trn,mch,6.539351505822642
2000,trn,dat,8.958252618308292e-12
2000,trn,amd,9.02760107773091e-12
2000,trn,oil,24.070467443070307
2000,trn,hos,9.037684556860867e-12
2000,trn,rnt,8.984891299596666e-12
2000,trn,pla,4.359101959541031
2000,trn,fof,2.0885906961675236
2000,trn,fin,9.050126255239676e-12
2000,trn,tsv,8.994252242874689e-12
2000,trn,nrs,9.065693711321265e-12
2000,trn,sec,9.021148476889167e-12
2000,trn,art,9.001013166284039e-12
2000,trn,mov,0.2844555950911683
2000,trn,fpd,10.683507760935687
2000,trn,slg,9.042156532065659e-12
2000,trn,pri,0.7662948461099554
2000,trn,grd,9.045763240359506e-12
2000,trn,pip,9.082655566180182e-12
2000,trn,sle,9.029647387691672e-12
2000,trn,osv,9.02182325159206e-12
2000,trn,trn,9.031954722332262e-12
2000,trn,smn,9.103161087153464e-12
2000,trn,fmt,5.118918521767703
2000,trn,pet,10.267672996905388
2000,trn,cep,11.066106084798388
2000,trn,wst,9.00308784627375e-12
2000,trn,mot,14.216297755105153
2000,trn,adm,9.015776364615297e-12
2000,trn,soc,9.076273407736242e-12
2000,trn,alt,5.371342616950813
2000,trn,pmt,5.950369474381221
2000,trn,trk,8.97716824658029e-12
2000,trn,fdd,9.04751269525259e-12
2000,trn,wtt,8.961124947642243e-12
2000,trn,wpd,2.8311852442881786
2000,trn,wht,9.000681954833341e-12
2000,trn,wrh,8.964057559584786e-12
2000,trn,ott,9.02388648935676e-12
2000,trn,che,18.18314264568654
2000,trn,air,9.007429271462827e-12
2000,trn,mmf,11.859522290568835
2000,trn,otr,9.003176075740579e-12
2000,trn,min,15.598915943161206
2000,trd,ppd,26.09131968576001
2000,trd,res,8.972129489519131e-12
2000,trd,com,8.96389424257989e-12
2000,trd,amb,8.979541670312496e-12
2000,trd,fbp,223.55552483187515
2000,trd,rec,9.001849166679888e-12
2000,trd,con,8.974996477113833e-12
2000,trd,agr,43.91884544559292
2000,trd,eec,45.752643560369066
2000,trd,fnd,8.982098051321452e-12
2000,trd,pub,34.533678106119964
2000,trd,hou,8.977739197302039e-12
2000,trd,ins,8.954883755677996e-12
2000,trd,tex,42.00243605239533
2000,trd,leg,8.921751006462028e-12
2000,trd,fen,8.874960682223373e-12
2000,trd,uti,8.9408209218259e-12
2000,trd,nmp,25.380550145380447
2000,trd,brd,8.949298076924437e-12
2000,trd,bnk,8.958865534182019e-12
2000,trd,ore,8.948369100523215e-12
2000,trd,edu,8.977910351282203e-12
2000,trd,ote,14.83800992833287
2000,trd,man,8.931227638974436e-12
2000,trd,mch,83.5379710084686
2000,trd,dat,8.894375205735231e-12
2000,trd,amd,8.962992419093858e-12
2000,trd,oil,4.10126831658413
2000,trd,hos,8.973043774826233e-12
2000,trd,rnt,8.920757456015415e-12
2000,trd,pla,47.1929555687879
2000,trd,fof,6.433461518482486
2000,trd,fin,8.985342056832684e-12
2000,trd,tsv,8.930270360749029e-12
2000,trd,nrs,9.000721457670881e-12
2000,trd,sec,8.956606185132281e-12
2000,trd,art,8.936669594617213e-12
2000,trd,mov,8.16338970190875
2000,trd,fpd,40.370884802822005
2000,trd,slg,8.977439704819228e-12
2000,trd,pri,8.918563942847836
2000,trd,grd,8.981015594622275e-12
2000,trd,pip,9.017434355724825e-12
2000,trd,sle,8.965037793645283e-12
2000,trd,osv,8.95729938600007e-12
2000,trd,trn,8.967274787857104e-12
2000,trd,smn,9.037800013988579e-12
2000,trd,fmt,47.34587582207555
2000,trd,pet,71.4319476713146
2000,trd,cep,115.45149794604889
2000,trd,wst,8.938755939911587e-12
2000,trd,mot,97.50114243910154
2000,trd,adm,8.951220153719638e-12
2000,trd,soc,9.011200837821798e-12
2000,trd,alt,137.51037287115759
2000,trd,pmt,21.037927760426726
2000,trd,trk,8.913041132511403e-12
2000,trd,fdd,8.982735908802646e-12
2000,trd,wtt,8.897232284307762e-12
2000,trd,wpd,20.449757327680093
2000,trd,wht,8.936311949613082e-12
2000,trd,wrh,8.900131241261851e-12
2000,trd,ott,8.959329902195665e-12
2000,trd,che,161.28756460709783
2000,trd,air,8.94303949495585e-12
2000,trd,mmf,98.03211002356551
2000,trd,otr,8.938795753601946e-12
2000,trd,min,3.6391892316544485
2001,trn,ppd,8.678646595888488
2001,trn,res,5.366053605216382e-12
2001,trn,com,5.3622545231745124e-12
2001,trn,amb,5.370542936425289e-12
2001,trn,fbp,13.781563183287172
2001,trn,rec,5.392035424872002e-12
2001,trn,con,5.367625260757336e-12
2001,trn,agr,20.23874083530885
2001,trn,eec,4.199267891007958
2001,trn,fnd,5.374491183043946e-12
2001,trn,pub,3.492017228739247
2001,trn,hou,5.37062176532877e-12
2001,trn,ins,5.359870995739869e-12
2001,trn,tex,3.541896739137388
2001,trn,leg,5.335057481676151e-12
2001,trn,fen,5.294691941427324e-12
2001,trn,uti,5.349725271329616e-12
2001,trn,nmp,13.289924534202013
2001,trn,brd,5.351945638917476e-12
2001,trn,bnk,5.357853355315887e-12
2001,trn,ore,5.348104756330917e-12
2001,trn,edu,5.3718304248507545e-12
2001,trn,ote,1.5780772257790656
2001,trn,man,5.333604425307845e-12
2001,trn,mch,6.7695279081493895
2001,trn,dat,5.306787310958485e-12
2001,trn,amd,5.360418555783885e-12
2001,trn,oil,23.429719872561513
2001,trn,hos,5.367013861381537e-12
2001,trn,rnt,5.330630481914738e-12
2001,trn,pla,3.946158487891529
2001,trn,fof,2.2614171463978527
2001,trn,fin,5.375125744442009e-12
2001,trn,tsv,5.346560035544123e-12
2001,trn,nrs,5.386942528254728e-12
2001,trn,sec,5.354084177016798e-12
2001,trn,art,5.343004634740979e-12
2001,trn,mov,0.23842302363357107
2001,trn,fpd,11.21087219333933
2001,trn,slg,5.3711283147322275e-12
2001,trn,pri,3.119756786757504
2001,trn,grd,5.376745932755445e-12
2001,trn,pip,5.423005121183629e-12
2001,trn,sle,5.363933296269041e-12
2001,trn,osv,5.3574075977445734e-12
2001,trn,trn,5.3496190915449114e-12
2001,trn,smn,5.4000603040677266e-12
2001,trn,fmt,5.41170717272774
2001,trn,pet,10.716518346831364
2001,trn,cep,7.350482133350212
2001,trn,wst,5.343238730488342e-12
2001,trn,mot,8.553484758725505
2001,trn,adm,5.34951764499107e-12
2001,trn,soc,5.397253347373451e-12
2001,trn,alt,6.137553675759655
2001,trn,pmt,5.465437634479305
2001,trn,trk,5.322668000691474e-12
2001,trn,fdd,5.373399413400734e-12
2001,trn,wtt,5.330396804614058e-12
2001,trn,wpd,5.611624717005038
2001,trn,wht,5.340000031134979e-12
2001,trn,wrh,5.317457742605905e-12
2001,trn,ott,5.383859412273354e-12
2001,trn,che,17.073228932342186
2001,trn,air,5.343771296755688e-12
2001,trn,mmf,11.522848455775778
2001,trn,otr,5.34288240758084e-12
2001,trn,min,15.926019720464351
2001,trd,ppd,26.040718168181133
2001,trd,res,5.3182062291472785e-12
2001,trd,com,5.314405816956591e-12
2001,trd,amb,5.3226366021733566e-12
2001,trd,fbp,233.59102821915144
2001,trd,rec,5.343924099649383e-12
2001,trd,con,5.319736807423653e-12
2001,trd,agr,45.374331101170355
2001,trd,eec,42.385396122255244
2001,trd,fnd,5.326526072060764e-12
2001,trd,pub,32.99441765084831
2001,trd,hou,5.322692667964078e-12
2001,trd,ins,5.3120406572101384e-12
2001,trd,tex,42.75949601741895
2001,trd,leg,5.287508624780139e-12
2001,trd,fen,5.247552164131132e-12
2001,trd,uti,5.3020564521128e-12
2001,trd,nmp,25.38631128076642
2001,trd,brd,5.304250537331028e-12
2001,trd,bnk,5.3100412397351104e-12
2001,trd,ore,5.300397775351815e-12
2001,trd,edu,5.323938014786292e-12
2001,trd,ote,12.045708287168809
2001,trd,man,5.28603006169339e-12
2001,trd,mch,78.90717695683163
2001,trd,dat,5.2595646658681116e-12
2001,trd,amd,5.312576518573581e-12
2001,trd,oil,3.591412809629435
2001,trd,hos,5.319167910104982e-12
2001,trd,rnt,5.2831886116291955e-12
2001,trd,pla,46.459040672240484
2001,trd,fof,6.022091645897343
2001,trd,fin,5.327194076226443e-12
2001,trd,tsv,5.299165124117701e-12
2001,trd,nrs,5.338837502498029e-12
2001,trd,sec,5.3063457063026504e-12
2001,trd,art,5.295370625625881e-12
2001,trd,mov,8.282272438744503
2001,trd,fpd,37.873606661044434
2001,trd,slg,5.32322536715149e-12
2001,trd,pri,9.020208049178537
2001,trd,grd,5.3287814056050245e-12
2001,trd,pip,5.374674404448978e-12
2001,trd,sle,5.316095126150228e-12
2001,trd,osv,5.309647648635243e-12
2001,trd,trn,5.30195089139048e-12
2001,trd,smn,5.351819212764589e-12
2001,trd,fmt,46.59345454098716
2001,trd,pet,69.74701561234164
2001,trd,cep,98.91014336651898
2001,trd,wst,5.295633109188645e-12
2001,trd,mot,89.52445951201727
2001,trd,adm,5.301770998585255e-12
2001,trd,soc,5.349056259751008e-12
2001,trd,alt,138.64239362238578
2001,trd,pmt,17.93586635925213
2001,trd,trk,5.275265134564405e-12
2001,trd,fdd,5.325447841515224e-12
2001,trd,wtt,5.2830116594593195e-12
2001,trd,wpd,19.80586098888879
2001,trd,wht,5.29238453896723e-12
2001,trd,wrh,5.270131490734233e-12
2001,trd,ott,5.335892784874962e-12
2001,trd,che,175.4727356904416
2001,trd,air,5.296113475418382e-12
2001,trd,mmf,95.19971686713642
2001,trd,otr,5.295232528338983e-12
2001,trd,min,3.5254194441529187
2002,trn,ppd,8.268722225134658
2002,trn,res,1.6408931940170675e-11
2002,trn,com,1.6392083853271933e-11
2002,trn,amb,1.6417586349025004e-11
2002,trn,fbp,15.585148496133332
2002,trn,rec,1.6459183489455035e-11
2002,trn,con,1.6412040347648644e-11
2002,trn,agr,17.8356282378756
2002,trn,eec,4.372068053466379
2002,trn,fnd,1.6429386386660934e-11
2002,trn,pub,3.5823281762757855
2002,trn,hou,1.6421630659891868e-11
2002,trn,ins,1.6398445669807915e-11
2002,trn,tex,3.3460885307758836
2002,trn,leg,1.6320610818975218e-11
2002,trn,fen,1.6237183438580902e-11
2002,trn,uti,1.635777061920086e-11
2002,trn,nmp,14.092137582265112
2002,trn,brd,1.637117122313714e-11
2002,trn,bnk,1.6390067790278277e-11
2002,trn,ore,1.6371599132219408e-11
2002,trn,edu,1.6416016743210724e-11
2002,trn,ote,1.7359000333368955
2002,trn,man,1.6330670000671227e-11
2002,trn,mch,7.290543827882223
2002,trn,dat,1.625165883743712e-11
2002,trn,amd,1.6400468601741224e-11
2002,trn,oil,22.989953483438587
2002,trn,hos,1.6406810626497915e-11
2002,trn,rnt,1.630201210478226e-11
2002,trn,pla,3.6420796805461713
2002,trn,fof,2.107755406274702
2002,trn,fin,1.6422694863578418e-11
2002,trn,tsv,1.634159367437166e-11
2002,trn,nrs,1.645798288441877e-11
2002,trn,sec,1.637238969209661e-11
2002,trn,art,1.6353326728938253e-11
2002,trn,mov,0.27739745867907745
2002,trn,fpd,11.530521335273654
2002,trn,slg,1.641892972257874e-11
2002,trn,pri,2.940532734797534
2002,trn,grd,1.6437396766902533e-11
2002,trn,pip,1.652398184478214e-11
2002,trn,sle,1.639995080572153e-11
2002,trn,osv,1.6382509422336055e-11
